date,quarter,month,year,split,Полный_плановый_объем_потребления_электроэнергии_month,Предложения_новостроек_month,Всего_введено_зданий_quarter,"Жилые_здания,_жилые_помещения_и_т.п._quarter",Ипотека_всего_в_деньгах_month,Ипотека_по_ДДУ_в_деньгах_month,Ипотека_по_ДДУ_в_количестве_выданных_кредитов_month,Ипотека_всего_в_количестве_выданных_кредитов_month,Коммунальное_хозяйство_-_всего_накопительный_итог_на_начало_месяца_-_собирается_month,"из_них_Закупка_товаров,_работ_и_услуг_для_обеспечения_государственных_муниципальных_нужд_month",из_них_Капитальные_вложения_в_объекты_государственной_муниципальной_собственности_month,из_них_Иные_бюджетные_ассигнования_собирается_month,Оценка_объема_потребеления_безина_quarter,Оценка_объема_потребеления_ДТ_quarter,Цена_на_92_бензин_розничные_цены_month,Цена_на_95_бензин_розничные_цены_month,Цена_на_ДТ_розничные_цены_month,Розничная_продажа_бензинов_автомобильных_в_деньгах;_накопительный_итог_quarter,Розничная_продажа_Дизельное_топливо_в_деньгах;_накопительный_итог_quarter,автоуслуги_по_тратам_потребителей_-_Тинькофф_индекс_month,топливо_потратам_потребителей-Тинькофф_индекс_month,Аренда_складской_недвижимости_month,Аренда_торговой_недвижимости_month,Аренда_офисной_недвижимости_month,Продажа_складской_недвижимости_month,Продажа_торговой_недвижимости_month,Продажа_офисной_недвижимости_month,из_нежилых_коммерческие_здания_quarter,из_коммерческих_торговые_площади_quarter,Индекс_потребительской_активности_-_Сбериндекс_month,дом_и_ремонт_по_тратам_потребителей_-_Тинькофф_индекс_month,медуслуги_по_тратам_потребителей-Тинькофф_индекс_month,рестораны_по_тратам_потребителей-Тинькофф_индекс_month,Доля_онлайн_платежей_в_безналичных_тратах_населения_month
2020-11-08,4,11,2020,8,2175656.367000001,5295.0,1066.5,832.8000000000002,13436.0,3604.0,1390.0,6424.0,240000000.0,34441967.71000001,142815099.48000002,39856413.88999999,461.2696024429053,66.93059059750397,42.42769230769231,45.84840000000001,47.59951127819566,20347251.0,3163522.0,152.0333333,109.9666667,240.35310946196657,770.2,674.75,9145.15,62629.6,60682.8,39.10000000000001,17.1,59.8,161.8333333,137.9666667,76.13333333,17.96
2020-11-09,4,11,2020,9,2175656.367000001,5295.0,1066.5,832.8000000000002,13436.0,3604.0,1390.0,6424.0,240000000.0,34441967.71000001,142815099.48000002,39856413.88999999,461.2696024429053,66.93059059750397,42.42769230769231,45.84840000000001,47.59951127819566,20347251.0,3163522.0,152.0333333,109.9666667,240.35310946196657,770.2,674.75,9145.15,62629.6,60682.8,39.10000000000001,17.1,59.8,161.8333333,137.9666667,76.13333333,17.96
2020-11-10,4,11,2020,10,2175656.367000001,5295.0,1066.5,832.8000000000002,13436.0,3604.0,1390.0,6424.0,240000000.0,34441967.71000001,142815099.48000002,39856413.88999999,461.2696024429053,66.93059059750397,42.42769230769231,45.84840000000001,47.59951127819566,20347251.0,3163522.0,152.0333333,109.9666667,240.35310946196657,770.2,674.75,9145.15,62629.6,60682.8,39.10000000000001,17.1,59.8,161.8333333,137.9666667,76.13333333,17.96
2020-11-11,4,11,2020,11,2175656.367000001,5295.0,1066.5,832.8000000000002,13436.0,3604.0,1390.0,6424.0,240000000.0,34441967.71000001,142815099.48000002,39856413.88999999,461.2696024429053,66.93059059750397,42.42769230769231,45.84840000000001,47.59951127819566,20347251.0,3163522.0,152.0333333,109.9666667,240.35310946196657,770.2,674.75,9145.15,62629.6,60682.8,39.10000000000001,17.1,59.8,161.8333333,137.9666667,76.13333333,17.96
2020-11-12,4,11,2020,12,2175656.367000001,5295.0,1066.5,832.8000000000002,13436.0,3604.0,1390.0,6424.0,240000000.0,34441967.71000001,142815099.48000002,39856413.88999999,461.2696024429053,66.93059059750397,42.42769230769231,45.84840000000001,47.59951127819566,20347251.0,3163522.0,152.0333333,109.9666667,240.35310946196657,770.2,674.75,9145.15,62629.6,60682.8,39.10000000000001,17.1,59.8,161.8333333,137.9666667,76.13333333,17.96
2020-11-13,4,11,2020,13,2175656.367000001,5295.0,1066.5,832.8000000000002,13436.0,3604.0,1390.0,6424.0,240000000.0,34441967.71000001,142815099.48000002,39856413.88999999,461.2696024429053,66.93059059750397,42.42769230769231,45.84840000000001,47.59951127819566,20347251.0,3163522.0,152.0333333,109.9666667,240.35310946196657,770.2,674.75,9145.15,62629.6,60682.8,39.10000000000001,17.1,59.8,161.8333333,137.9666667,76.13333333,17.96
2020-11-14,4,11,2020,14,2175656.367000001,5295.0,1066.5,832.8000000000002,13436.0,3604.0,1390.0,6424.0,240000000.0,34441967.71000001,142815099.48000002,39856413.88999999,461.2696024429053,66.93059059750397,42.42769230769231,45.84840000000001,47.59951127819566,20347251.0,3163522.0,152.0333333,109.9666667,240.35310946196657,770.2,674.75,9145.15,62629.6,60682.8,39.10000000000001,17.1,59.8,161.8333333,137.9666667,76.13333333,17.96
2020-11-15,4,11,2020,15,2175656.367000001,5295.0,1066.5,832.8000000000002,13436.0,3604.0,1390.0,6424.0,240000000.0,34441967.71000001,142815099.48000002,39856413.88999999,461.2696024429053,66.93059059750397,42.42769230769231,45.84840000000001,47.59951127819566,20347251.0,3163522.0,152.0333333,109.9666667,240.35310946196657,770.2,674.75,9145.15,62629.6,60682.8,39.10000000000001,17.1,59.8,161.8333333,137.9666667,76.13333333,17.96
2020-11-16,4,11,2020,16,2175656.367000001,5295.0,1066.5,832.8000000000002,13436.0,3604.0,1390.0,6424.0,240000000.0,34441967.71000001,142815099.48000002,39856413.88999999,461.2696024429053,66.93059059750397,42.42769230769231,45.84840000000001,47.59951127819566,20347251.0,3163522.0,152.0333333,109.9666667,240.35310946196657,770.2,674.75,9145.15,62629.6,60682.8,39.10000000000001,17.1,59.8,161.8333333,137.9666667,76.13333333,17.96
2020-11-17,4,11,2020,17,2175656.367000001,5295.0,1066.5,832.8000000000002,13436.0,3604.0,1390.0,6424.0,240000000.0,34441967.71000001,142815099.48000002,39856413.88999999,461.2696024429053,66.93059059750397,42.42769230769231,45.84840000000001,47.59951127819566,20347251.0,3163522.0,152.0333333,109.9666667,240.35310946196657,770.2,674.75,9145.15,62629.6,60682.8,39.10000000000001,17.1,59.8,161.8333333,137.9666667,76.13333333,17.96
2020-11-18,4,11,2020,18,2175656.367000001,5295.0,1066.5,832.8000000000002,13436.0,3604.0,1390.0,6424.0,240000000.0,34441967.71000001,142815099.48000002,39856413.88999999,461.2696024429053,66.93059059750397,42.42769230769231,45.84840000000001,47.59951127819566,20347251.0,3163522.0,152.0333333,109.9666667,240.35310946196657,770.2,674.75,9145.15,62629.6,60682.8,39.10000000000001,17.1,59.8,161.8333333,137.9666667,76.13333333,17.96
2020-11-19,4,11,2020,19,2175656.367000001,5295.0,1066.5,832.8000000000002,13436.0,3604.0,1390.0,6424.0,240000000.0,34441967.71000001,142815099.48000002,39856413.88999999,461.2696024429053,66.93059059750397,42.42769230769231,45.84840000000001,47.59951127819566,20347251.0,3163522.0,152.0333333,109.9666667,240.35310946196657,770.2,674.75,9145.15,62629.6,60682.8,39.10000000000001,17.1,59.8,161.8333333,137.9666667,76.13333333,17.96
2020-11-20,4,11,2020,20,2175656.367000001,5295.0,1066.5,832.8000000000002,13436.0,3604.0,1390.0,6424.0,240000000.0,34441967.71000001,142815099.48000002,39856413.88999999,461.2696024429053,66.93059059750397,42.42769230769231,45.84840000000001,47.59951127819566,20347251.0,3163522.0,152.0333333,109.9666667,240.35310946196657,770.2,674.75,9145.15,62629.6,60682.8,39.10000000000001,17.1,59.8,161.8333333,137.9666667,76.13333333,17.96
2020-11-21,4,11,2020,21,2175656.367000001,5295.0,1066.5,832.8000000000002,13436.0,3604.0,1390.0,6424.0,240000000.0,34441967.71000001,142815099.48000002,39856413.88999999,461.2696024429053,66.93059059750397,42.42769230769231,45.84840000000001,47.59951127819566,20347251.0,3163522.0,152.0333333,109.9666667,240.35310946196657,770.2,674.75,9145.15,62629.6,60682.8,39.10000000000001,17.1,59.8,161.8333333,137.9666667,76.13333333,17.96
2020-11-22,4,11,2020,22,2175656.367000001,5295.0,1066.5,832.8000000000002,13436.0,3604.0,1390.0,6424.0,240000000.0,34441967.71000001,142815099.48000002,39856413.88999999,461.2696024429053,66.93059059750397,42.42769230769231,45.84840000000001,47.59951127819566,20347251.0,3163522.0,152.0333333,109.9666667,240.35310946196657,770.2,674.75,9145.15,62629.6,60682.8,39.10000000000001,17.1,59.8,161.8333333,137.9666667,76.13333333,17.96
2020-11-23,4,11,2020,23,2175656.367000001,5295.0,1066.5,832.8000000000002,13436.0,3604.0,1390.0,6424.0,240000000.0,34441967.71000001,142815099.48000002,39856413.88999999,461.2696024429053,66.93059059750397,42.42769230769231,45.84840000000001,47.59951127819566,20347251.0,3163522.0,152.0333333,109.9666667,240.35310946196657,770.2,674.75,9145.15,62629.6,60682.8,39.10000000000001,17.1,59.8,161.8333333,137.9666667,76.13333333,17.96
2020-11-24,4,11,2020,24,2175656.367000001,5295.0,1066.5,832.8000000000002,13436.0,3604.0,1390.0,6424.0,240000000.0,34441967.71000001,142815099.48000002,39856413.88999999,461.2696024429053,66.93059059750397,42.42769230769231,45.84840000000001,47.59951127819566,20347251.0,3163522.0,152.0333333,109.9666667,240.35310946196657,770.2,674.75,9145.15,62629.6,60682.8,39.10000000000001,17.1,59.8,161.8333333,137.9666667,76.13333333,17.96
2020-11-25,4,11,2020,25,2175656.367000001,5295.0,1066.5,832.8000000000002,13436.0,3604.0,1390.0,6424.0,240000000.0,34441967.71000001,142815099.48000002,39856413.88999999,461.2696024429053,66.93059059750397,42.42769230769231,45.84840000000001,47.59951127819566,20347251.0,3163522.0,152.0333333,109.9666667,240.35310946196657,770.2,674.75,9145.15,62629.6,60682.8,39.10000000000001,17.1,59.8,161.8333333,137.9666667,76.13333333,17.96
2020-11-26,4,11,2020,26,2175656.367000001,5295.0,1066.5,832.8000000000002,13436.0,3604.0,1390.0,6424.0,240000000.0,34441967.71000001,142815099.48000002,39856413.88999999,461.2696024429053,66.93059059750397,42.42769230769231,45.84840000000001,47.59951127819566,20347251.0,3163522.0,152.0333333,109.9666667,240.35310946196657,770.2,674.75,9145.15,62629.6,60682.8,39.10000000000001,17.1,59.8,161.8333333,137.9666667,76.13333333,17.96
2020-11-27,4,11,2020,27,2175656.367000001,5295.0,1066.5,832.8000000000002,13436.0,3604.0,1390.0,6424.0,240000000.0,34441967.71000001,142815099.48000002,39856413.88999999,461.2696024429053,66.93059059750397,42.42769230769231,45.84840000000001,47.59951127819566,20347251.0,3163522.0,152.0333333,109.9666667,240.35310946196657,770.2,674.75,9145.15,62629.6,60682.8,39.10000000000001,17.1,59.8,161.8333333,137.9666667,76.13333333,17.96
2020-11-28,4,11,2020,28,2175656.367000001,5295.0,1066.5,832.8000000000002,13436.0,3604.0,1390.0,6424.0,240000000.0,34441967.71000001,142815099.48000002,39856413.88999999,461.2696024429053,66.93059059750397,42.42769230769231,45.84840000000001,47.59951127819566,20347251.0,3163522.0,152.0333333,109.9666667,240.35310946196657,770.2,674.75,9145.15,62629.6,60682.8,39.10000000000001,17.1,59.8,161.8333333,137.9666667,76.13333333,17.96
2020-11-29,4,11,2020,29,2175656.367000001,5295.0,1066.5,832.8000000000002,13436.0,3604.0,1390.0,6424.0,240000000.0,34441967.71000001,142815099.48000002,39856413.88999999,461.2696024429053,66.93059059750397,42.42769230769231,45.84840000000001,47.59951127819566,20347251.0,3163522.0,152.0333333,109.9666667,240.35310946196657,770.2,674.75,9145.15,62629.6,60682.8,39.10000000000001,17.1,59.8,161.8333333,137.9666667,76.13333333,17.96
2020-11-30,4,11,2020,30,2175656.367000001,5295.0,1066.5,832.8000000000002,13436.0,3604.0,1390.0,6424.0,240000000.0,34441967.71000001,142815099.48000002,39856413.88999999,461.2696024429053,66.93059059750397,42.42769230769231,45.84840000000001,47.59951127819566,20347251.0,3163522.0,152.0333333,109.9666667,240.35310946196657,770.2,674.75,9145.15,62629.6,60682.8,39.10000000000001,17.1,59.8,161.8333333,137.9666667,76.13333333,17.96
2020-12-01,4,12,2020,1,2449969.461999997,5034.0,1066.5,832.8000000000002,15213.0,3472.0,1382.0,7227.0,1140000000.0,67105868.98000002,798051617.75,268456293.0500001,461.2696024429053,66.93059059750397,42.49418604651163,45.9529268292683,47.53023255813953,20347251.0,3163522.0,128.9032258,125.0645161,240.35310946196657,802.0667,706.3667,13880.3,71327.87,69934.0,39.10000000000001,17.1,64.3711424042272,199.9677419,147.8709677,85.32258065,16.33387097
2020-12-02,4,12,2020,2,2449969.461999997,5034.0,1066.5,832.8000000000002,15213.0,3472.0,1382.0,7227.0,1140000000.0,67105868.98000002,798051617.75,268456293.0500001,461.2696024429053,66.93059059750397,42.49418604651163,45.9529268292683,47.53023255813953,20347251.0,3163522.0,128.9032258,125.0645161,240.35310946196657,802.0667,706.3667,13880.3,71327.87,69934.0,39.10000000000001,17.1,64.3711424042272,199.9677419,147.8709677,85.32258065,16.33387097
2020-12-03,4,12,2020,3,2449969.461999997,5034.0,1066.5,832.8000000000002,15213.0,3472.0,1382.0,7227.0,1140000000.0,67105868.98000002,798051617.75,268456293.0500001,461.2696024429053,66.93059059750397,42.49418604651163,45.9529268292683,47.53023255813953,20347251.0,3163522.0,128.9032258,125.0645161,240.35310946196657,802.0667,706.3667,13880.3,71327.87,69934.0,39.10000000000001,17.1,64.3711424042272,199.9677419,147.8709677,85.32258065,16.33387097
2020-12-04,4,12,2020,4,2449969.461999997,5034.0,1066.5,832.8000000000002,15213.0,3472.0,1382.0,7227.0,1140000000.0,67105868.98000002,798051617.75,268456293.0500001,461.2696024429053,66.93059059750397,42.49418604651163,45.9529268292683,47.53023255813953,20347251.0,3163522.0,128.9032258,125.0645161,240.35310946196657,802.0667,706.3667,13880.3,71327.87,69934.0,39.10000000000001,17.1,64.3711424042272,199.9677419,147.8709677,85.32258065,16.33387097
2020-12-05,4,12,2020,5,2449969.461999997,5034.0,1066.5,832.8000000000002,15213.0,3472.0,1382.0,7227.0,1140000000.0,67105868.98000002,798051617.75,268456293.0500001,461.2696024429053,66.93059059750397,42.49418604651163,45.9529268292683,47.53023255813953,20347251.0,3163522.0,128.9032258,125.0645161,240.35310946196657,802.0667,706.3667,13880.3,71327.87,69934.0,39.10000000000001,17.1,64.3711424042272,199.9677419,147.8709677,85.32258065,16.33387097
2020-12-07,4,12,2020,7,2449969.461999997,5034.0,1066.5,832.8000000000002,15213.0,3472.0,1382.0,7227.0,1140000000.0,67105868.98000002,798051617.75,268456293.0500001,461.2696024429053,66.93059059750397,42.49418604651163,45.9529268292683,47.53023255813953,20347251.0,3163522.0,128.9032258,125.0645161,240.35310946196657,802.0667,706.3667,13880.3,71327.87,69934.0,39.10000000000001,17.1,64.3711424042272,199.9677419,147.8709677,85.32258065,16.33387097
2020-12-08,4,12,2020,8,2449969.461999997,5034.0,1066.5,832.8000000000002,15213.0,3472.0,1382.0,7227.0,1140000000.0,67105868.98000002,798051617.75,268456293.0500001,461.2696024429053,66.93059059750397,42.49418604651163,45.9529268292683,47.53023255813953,20347251.0,3163522.0,128.9032258,125.0645161,240.35310946196657,802.0667,706.3667,13880.3,71327.87,69934.0,39.10000000000001,17.1,64.3711424042272,199.9677419,147.8709677,85.32258065,16.33387097
2020-12-09,4,12,2020,9,2449969.461999997,5034.0,1066.5,832.8000000000002,15213.0,3472.0,1382.0,7227.0,1140000000.0,67105868.98000002,798051617.75,268456293.0500001,461.2696024429053,66.93059059750397,42.49418604651163,45.9529268292683,47.53023255813953,20347251.0,3163522.0,128.9032258,125.0645161,240.35310946196657,802.0667,706.3667,13880.3,71327.87,69934.0,39.10000000000001,17.1,64.3711424042272,199.9677419,147.8709677,85.32258065,16.33387097
2020-12-10,4,12,2020,10,2449969.461999997,5034.0,1066.5,832.8000000000002,15213.0,3472.0,1382.0,7227.0,1140000000.0,67105868.98000002,798051617.75,268456293.0500001,461.2696024429053,66.93059059750397,42.49418604651163,45.9529268292683,47.53023255813953,20347251.0,3163522.0,128.9032258,125.0645161,240.35310946196657,802.0667,706.3667,13880.3,71327.87,69934.0,39.10000000000001,17.1,64.3711424042272,199.9677419,147.8709677,85.32258065,16.33387097
2020-12-11,4,12,2020,11,2449969.461999997,5034.0,1066.5,832.8000000000002,15213.0,3472.0,1382.0,7227.0,1140000000.0,67105868.98000002,798051617.75,268456293.0500001,461.2696024429053,66.93059059750397,42.49418604651163,45.9529268292683,47.53023255813953,20347251.0,3163522.0,128.9032258,125.0645161,240.35310946196657,802.0667,706.3667,13880.3,71327.87,69934.0,39.10000000000001,17.1,64.3711424042272,199.9677419,147.8709677,85.32258065,16.33387097
2020-12-12,4,12,2020,12,2449969.461999997,5034.0,1066.5,832.8000000000002,15213.0,3472.0,1382.0,7227.0,1140000000.0,67105868.98000002,798051617.75,268456293.0500001,461.2696024429053,66.93059059750397,42.49418604651163,45.9529268292683,47.53023255813953,20347251.0,3163522.0,128.9032258,125.0645161,240.35310946196657,802.0667,706.3667,13880.3,71327.87,69934.0,39.10000000000001,17.1,64.3711424042272,199.9677419,147.8709677,85.32258065,16.33387097
2020-12-13,4,12,2020,13,2449969.461999997,5034.0,1066.5,832.8000000000002,15213.0,3472.0,1382.0,7227.0,1140000000.0,67105868.98000002,798051617.75,268456293.0500001,461.2696024429053,66.93059059750397,42.49418604651163,45.9529268292683,47.53023255813953,20347251.0,3163522.0,128.9032258,125.0645161,240.35310946196657,802.0667,706.3667,13880.3,71327.87,69934.0,39.10000000000001,17.1,64.3711424042272,199.9677419,147.8709677,85.32258065,16.33387097
2020-12-14,4,12,2020,14,2449969.461999997,5034.0,1066.5,832.8000000000002,15213.0,3472.0,1382.0,7227.0,1140000000.0,67105868.98000002,798051617.75,268456293.0500001,461.2696024429053,66.93059059750397,42.49418604651163,45.9529268292683,47.53023255813953,20347251.0,3163522.0,128.9032258,125.0645161,240.35310946196657,802.0667,706.3667,13880.3,71327.87,69934.0,39.10000000000001,17.1,64.3711424042272,199.9677419,147.8709677,85.32258065,16.33387097
2020-12-15,4,12,2020,15,2449969.461999997,5034.0,1066.5,832.8000000000002,15213.0,3472.0,1382.0,7227.0,1140000000.0,67105868.98000002,798051617.75,268456293.0500001,461.2696024429053,66.93059059750397,42.49418604651163,45.9529268292683,47.53023255813953,20347251.0,3163522.0,128.9032258,125.0645161,240.35310946196657,802.0667,706.3667,13880.3,71327.87,69934.0,39.10000000000001,17.1,64.3711424042272,199.9677419,147.8709677,85.32258065,16.33387097
2020-12-16,4,12,2020,16,2449969.461999997,5034.0,1066.5,832.8000000000002,15213.0,3472.0,1382.0,7227.0,1140000000.0,67105868.98000002,798051617.75,268456293.0500001,461.2696024429053,66.93059059750397,42.49418604651163,45.9529268292683,47.53023255813953,20347251.0,3163522.0,128.9032258,125.0645161,240.35310946196657,802.0667,706.3667,13880.3,71327.87,69934.0,39.10000000000001,17.1,64.3711424042272,199.9677419,147.8709677,85.32258065,16.33387097
2020-12-17,4,12,2020,17,2449969.461999997,5034.0,1066.5,832.8000000000002,15213.0,3472.0,1382.0,7227.0,1140000000.0,67105868.98000002,798051617.75,268456293.0500001,461.2696024429053,66.93059059750397,42.49418604651163,45.9529268292683,47.53023255813953,20347251.0,3163522.0,128.9032258,125.0645161,240.35310946196657,802.0667,706.3667,13880.3,71327.87,69934.0,39.10000000000001,17.1,64.3711424042272,199.9677419,147.8709677,85.32258065,16.33387097
2020-12-18,4,12,2020,18,2449969.461999997,5034.0,1066.5,832.8000000000002,15213.0,3472.0,1382.0,7227.0,1140000000.0,67105868.98000002,798051617.75,268456293.0500001,461.2696024429053,66.93059059750397,42.49418604651163,45.9529268292683,47.53023255813953,20347251.0,3163522.0,128.9032258,125.0645161,240.35310946196657,802.0667,706.3667,13880.3,71327.87,69934.0,39.10000000000001,17.1,64.3711424042272,199.9677419,147.8709677,85.32258065,16.33387097
2020-12-19,4,12,2020,19,2449969.461999997,5034.0,1066.5,832.8000000000002,15213.0,3472.0,1382.0,7227.0,1140000000.0,67105868.98000002,798051617.75,268456293.0500001,461.2696024429053,66.93059059750397,42.49418604651163,45.9529268292683,47.53023255813953,20347251.0,3163522.0,128.9032258,125.0645161,240.35310946196657,802.0667,706.3667,13880.3,71327.87,69934.0,39.10000000000001,17.1,64.3711424042272,199.9677419,147.8709677,85.32258065,16.33387097
2020-12-20,4,12,2020,20,2449969.461999997,5034.0,1066.5,832.8000000000002,15213.0,3472.0,1382.0,7227.0,1140000000.0,67105868.98000002,798051617.75,268456293.0500001,461.2696024429053,66.93059059750397,42.49418604651163,45.9529268292683,47.53023255813953,20347251.0,3163522.0,128.9032258,125.0645161,240.35310946196657,802.0667,706.3667,13880.3,71327.87,69934.0,39.10000000000001,17.1,64.3711424042272,199.9677419,147.8709677,85.32258065,16.33387097
2020-12-21,4,12,2020,21,2449969.461999997,5034.0,1066.5,832.8000000000002,15213.0,3472.0,1382.0,7227.0,1140000000.0,67105868.98000002,798051617.75,268456293.0500001,461.2696024429053,66.93059059750397,42.49418604651163,45.9529268292683,47.53023255813953,20347251.0,3163522.0,128.9032258,125.0645161,240.35310946196657,802.0667,706.3667,13880.3,71327.87,69934.0,39.10000000000001,17.1,64.3711424042272,199.9677419,147.8709677,85.32258065,16.33387097
2020-12-22,4,12,2020,22,2449969.461999997,5034.0,1066.5,832.8000000000002,15213.0,3472.0,1382.0,7227.0,1140000000.0,67105868.98000002,798051617.75,268456293.0500001,461.2696024429053,66.93059059750397,42.49418604651163,45.9529268292683,47.53023255813953,20347251.0,3163522.0,128.9032258,125.0645161,240.35310946196657,802.0667,706.3667,13880.3,71327.87,69934.0,39.10000000000001,17.1,64.3711424042272,199.9677419,147.8709677,85.32258065,16.33387097
2020-12-23,4,12,2020,23,2449969.461999997,5034.0,1066.5,832.8000000000002,15213.0,3472.0,1382.0,7227.0,1140000000.0,67105868.98000002,798051617.75,268456293.0500001,461.2696024429053,66.93059059750397,42.49418604651163,45.9529268292683,47.53023255813953,20347251.0,3163522.0,128.9032258,125.0645161,240.35310946196657,802.0667,706.3667,13880.3,71327.87,69934.0,39.10000000000001,17.1,64.3711424042272,199.9677419,147.8709677,85.32258065,16.33387097
2020-12-24,4,12,2020,24,2449969.461999997,5034.0,1066.5,832.8000000000002,15213.0,3472.0,1382.0,7227.0,1140000000.0,67105868.98000002,798051617.75,268456293.0500001,461.2696024429053,66.93059059750397,42.49418604651163,45.9529268292683,47.53023255813953,20347251.0,3163522.0,128.9032258,125.0645161,240.35310946196657,802.0667,706.3667,13880.3,71327.87,69934.0,39.10000000000001,17.1,64.3711424042272,199.9677419,147.8709677,85.32258065,16.33387097
2020-12-25,4,12,2020,25,2449969.461999997,5034.0,1066.5,832.8000000000002,15213.0,3472.0,1382.0,7227.0,1140000000.0,67105868.98000002,798051617.75,268456293.0500001,461.2696024429053,66.93059059750397,42.49418604651163,45.9529268292683,47.53023255813953,20347251.0,3163522.0,128.9032258,125.0645161,240.35310946196657,802.0667,706.3667,13880.3,71327.87,69934.0,39.10000000000001,17.1,64.3711424042272,199.9677419,147.8709677,85.32258065,16.33387097
2020-12-26,4,12,2020,26,2449969.461999997,5034.0,1066.5,832.8000000000002,15213.0,3472.0,1382.0,7227.0,1140000000.0,67105868.98000002,798051617.75,268456293.0500001,461.2696024429053,66.93059059750397,42.49418604651163,45.9529268292683,47.53023255813953,20347251.0,3163522.0,128.9032258,125.0645161,240.35310946196657,802.0667,706.3667,13880.3,71327.87,69934.0,39.10000000000001,17.1,64.3711424042272,199.9677419,147.8709677,85.32258065,16.33387097
2020-12-28,4,12,2020,28,2449969.461999997,5034.0,1066.5,832.8000000000002,15213.0,3472.0,1382.0,7227.0,1140000000.0,67105868.98000002,798051617.75,268456293.0500001,461.2696024429053,66.93059059750397,42.49418604651163,45.9529268292683,47.53023255813953,20347251.0,3163522.0,128.9032258,125.0645161,240.35310946196657,802.0667,706.3667,13880.3,71327.87,69934.0,39.10000000000001,17.1,64.3711424042272,199.9677419,147.8709677,85.32258065,16.33387097
2020-12-29,4,12,2020,29,2449969.461999997,5034.0,1066.5,832.8000000000002,15213.0,3472.0,1382.0,7227.0,1140000000.0,67105868.98000002,798051617.75,268456293.0500001,461.2696024429053,66.93059059750397,42.49418604651163,45.9529268292683,47.53023255813953,20347251.0,3163522.0,128.9032258,125.0645161,240.35310946196657,802.0667,706.3667,13880.3,71327.87,69934.0,39.10000000000001,17.1,64.3711424042272,199.9677419,147.8709677,85.32258065,16.33387097
2020-12-30,4,12,2020,30,2449969.461999997,5034.0,1066.5,832.8000000000002,15213.0,3472.0,1382.0,7227.0,1140000000.0,67105868.98000002,798051617.75,268456293.0500001,461.2696024429053,66.93059059750397,42.49418604651163,45.9529268292683,47.53023255813953,20347251.0,3163522.0,128.9032258,125.0645161,240.35310946196657,802.0667,706.3667,13880.3,71327.87,69934.0,39.10000000000001,17.1,64.3711424042272,199.9677419,147.8709677,85.32258065,16.33387097
2020-12-31,4,12,2020,31,2449969.461999997,5034.0,1066.5,832.8000000000002,15213.0,3472.0,1382.0,7227.0,1140000000.0,67105868.98000002,798051617.75,268456293.0500001,461.2696024429053,66.93059059750397,42.49418604651163,45.9529268292683,47.53023255813953,20347251.0,3163522.0,128.9032258,125.0645161,240.35310946196657,802.0667,706.3667,13880.3,71327.87,69934.0,39.10000000000001,17.1,64.3711424042272,199.9677419,147.8709677,85.32258065,16.33387097
2021-01-01,1,1,2021,1,2380150.144000002,4622.0,821.1999999999999,756.4,7073.0,2026.0,704.0,3230.0,7159486.0,245064.53,0.0,5425031.0,309.34776452051693,104.08432950973253,42.74980079681275,45.45436893203875,46.2,13745392.0,4903785.0,170.0967742,177.2258065,240.35310946196657,958.05,906.5,16097.0,79695.4,73944.25,28.2,16.2,64.3711424042272,212.516129,192.8709677,149.9032258,17.90548387
2021-01-02,1,1,2021,2,2380150.144000002,4622.0,821.1999999999999,756.4,7073.0,2026.0,704.0,3230.0,7159486.0,245064.53,0.0,5425031.0,309.34776452051693,104.08432950973253,42.74980079681275,45.45436893203875,46.2,13745392.0,4903785.0,170.0967742,177.2258065,240.35310946196657,958.05,906.5,16097.0,79695.4,73944.25,28.2,16.2,64.3711424042272,212.516129,192.8709677,149.9032258,17.90548387
2021-01-03,1,1,2021,3,2380150.144000002,4622.0,821.1999999999999,756.4,7073.0,2026.0,704.0,3230.0,7159486.0,245064.53,0.0,5425031.0,309.34776452051693,104.08432950973253,42.74980079681275,45.45436893203875,46.2,13745392.0,4903785.0,170.0967742,177.2258065,240.35310946196657,958.05,906.5,16097.0,79695.4,73944.25,28.2,16.2,64.3711424042272,212.516129,192.8709677,149.9032258,17.90548387
2021-01-04,1,1,2021,4,2380150.144000002,4622.0,821.1999999999999,756.4,7073.0,2026.0,704.0,3230.0,7159486.0,245064.53,0.0,5425031.0,309.34776452051693,104.08432950973253,42.74980079681275,45.45436893203875,46.2,13745392.0,4903785.0,170.0967742,177.2258065,240.35310946196657,958.05,906.5,16097.0,79695.4,73944.25,28.2,16.2,64.3711424042272,212.516129,192.8709677,149.9032258,17.90548387
2021-01-05,1,1,2021,5,2380150.144000002,4622.0,821.1999999999999,756.4,7073.0,2026.0,704.0,3230.0,7159486.0,245064.53,0.0,5425031.0,309.34776452051693,104.08432950973253,42.74980079681275,45.45436893203875,46.2,13745392.0,4903785.0,170.0967742,177.2258065,240.35310946196657,958.05,906.5,16097.0,79695.4,73944.25,28.2,16.2,64.3711424042272,212.516129,192.8709677,149.9032258,17.90548387
