year_month,avg_salary,count_in_day,quarter,month,year,split,Полный_плановый_объем_потребления_электроэнергии_month,Предложения_новостроек_month,Всего_введено_зданий_quarter,"Жилые_здания,_жилые_помещения_и_т.п._quarter",Ипотека_всего_в_деньгах_month,Ипотека_по_ДДУ_в_деньгах_month,Ипотека_по_ДДУ_в_количестве_выданных_кредитов_month,Ипотека_всего_в_количестве_выданных_кредитов_month,Коммунальное_хозяйство_-_всего_накопительный_итог_на_начало_месяца_-_собирается_month,"из_них_Закупка_товаров,_работ_и_услуг_для_обеспечения_государственных_муниципальных_нужд_month",из_них_Капитальные_вложения_в_объекты_государственной_муниципальной_собственности_month,из_них_Иные_бюджетные_ассигнования_собирается_month,Оценка_объема_потребеления_безина_quarter,Оценка_объема_потребеления_ДТ_quarter,Цена_на_92_бензин_розничные_цены_month,Цена_на_95_бензин_розничные_цены_month,Цена_на_ДТ_розничные_цены_month,Розничная_продажа_бензинов_автомобильных_в_деньгах;_накопительный_итог_quarter,Розничная_продажа_Дизельное_топливо_в_деньгах;_накопительный_итог_quarter,автоуслуги_по_тратам_потребителей_-_Тинькофф_индекс_month,топливо_потратам_потребителей-Тинькофф_индекс_month,Аренда_складской_недвижимости_month,Аренда_торговой_недвижимости_month,Аренда_офисной_недвижимости_month,Продажа_складской_недвижимости_month,Продажа_торговой_недвижимости_month,Продажа_офисной_недвижимости_month,из_нежилых_коммерческие_здания_quarter,из_коммерческих_торговые_площади_quarter,Индекс_потребительской_активности_-_Сбериндекс_month,дом_и_ремонт_по_тратам_потребителей_-_Тинькофф_индекс_month,медуслуги_по_тратам_потребителей-Тинькофф_индекс_month,рестораны_по_тратам_потребителей-Тинькофф_индекс_month,Доля_онлайн_платежей_в_безналичных_тратах_населения_month,Республика Башкортостан_Индекс потребительских цен на товары и услуги,Республика Башкортостан_Индекс промышленного производства (по месяцам),Республика Башкортостан_Коэффициент ликвидации организаций (по месяцам),Республика Башкортостан_Коэффициент рождаемости организаций на организаций по субъектам Российской Федерации,Республика Башкортостан_Оборот розничной торговли (в % к пред месяцу),Республика Башкортостан_Объем платных услуг населению,Республика Башкортостан_Численность зарегистрированных безработных (по месяцам),Республика Башкортостан_Cреднедушевые денежные доходы,Республика Башкортостан_Индекс производства продукции сельского хозяйства (поквартально),Республика Башкортостан_Количество организаций,Республика Башкортостан_Уровень безработицы (по методологии МОТ),Республика Башкортостан_Численность безработных (МОТ),Республика Башкортостан_Численность занятых (по обследованиям),Республика Башкортостан_Численность принятых работников (по кварталам),Республика Башкортостан_Численность рабочей силы,Республика Башкортостан_Численность требуемых работников на вакантные рабочие места,Республика Башкортостан__ВРП на душу населения,Республика Башкортостан__Численность населения на январ,Республика Башкортостан_Динамика инвестиций в ОК (%),Республика Башкортостан_Доля инвестиций в ОК к ВРП,Республика Башкортостан_Индекс физического объема ВРП,Республика Башкортостан_Количество активных предприятий,Республика Башкортостан_Количество умерших предприятий,Республика Башкортостан_Коэффициент миграционного прироста,Республика Башкортостан_Коэффициент напряженности на рынке труда,Республика Башкортостан_Наличие основных фондов,Республика Башкортостан_Показатели предпринимательской активности _акти,Республика Башкортостан_Показатели предпринимательской активности _рос,Республика Башкортостан_Показатели предпринимательской активности _уга,Республика Башкортостан_Потребительские расходы в среднем на душу населения,Республика Башкортостан_Потребность в работниках,Республика Башкортостан_Степень износа ОФ,"Республика Башкортостан_Численность обучающихся (квалиф рабочие, служащие)"
2023-08,,,3.0,8.0,2023.0,16.0,1995646.1397767256,6975.789571502613,1036.1956504867298,905.967076321174,15763.685938700588,4876.7496566161935,988.021490601355,5688.770647817738,961964067.608503,45339997.43776783,728735924.0262878,158498200.0163425,436.9044913204663,177.18849325291,47.000269102118956,50.8266244974395,53.24746674139042,21156307.75079493,9015403.42385763,187.3449114736929,177.42238705859143,241.0978040878209,266.2909117317301,200.9020097286884,30739.35241016601,85094.2736636208,81205.16487167058,51.10763942484997,26.565705673668003,62.10582599272306,196.59147782904358,195.15558248103198,112.3168650112961,15.387874904423457,100.41310197486484,114.50319962980062,10.553506252861107,5.375043563166113,109.19259592704506,104.22818932926891,44054.291827978435,34381.10823571882,93.32034737604614,71093.70490075901,81.06202018833571,81.06202018833571,1813.6641259441164,50.62414053933138,1909.4126365280304,30.33858143354273,433031.36800803436,4033.594904352749,107.74766484717165,20.200297113174397,103.79604115853544,57473.804474887314,8309.268074726688,37.909197464308356,1.8187150061319828,8478601.230248323,59398.153589426984,9335.490246503181,1605.0518773741599,25393.11971374686,45854.279435466524,42.467279858150356,25751.362556668788
2023-09,,,3.0,9.0,2023.0,15.5,1999405.842999376,7703.193406295294,1033.1302218638975,904.1669047321733,17351.321418844753,5330.37508785669,1177.9360278642573,5789.172477713746,785104544.5868587,79577246.69798768,419892970.41464216,113198926.41741183,436.8734145187897,177.15052131289013,47.55904595151714,51.22554829095114,53.13692180243124,21145672.89223743,9009064.584294695,185.9682329616008,154.1432864214024,241.0977079621486,251.84836597591087,186.94172005655312,24136.72914324812,90493.04802007756,83324.57004052473,51.08086502307263,26.31320014179161,62.10416394377043,192.82062960876075,190.4534133363685,112.29603715786702,15.387786114879887,100.58546298697031,101.69693291561596,14.101407237842164,5.150782049520425,110.60581718260269,103.22287200869738,38522.81665683184,34373.50977091924,93.31103905614614,71077.58106088423,81.02554866369721,81.02554866369721,1813.6613441805528,50.62274873693119,1909.4107803065588,30.164857949243864,433031.3083551693,4034.4835623416675,107.74488861080968,20.195681226667052,103.796041158535,57466.38399291421,8309.260597049795,33.49776938548762,1.8180856547440731,8467984.158424012,59550.61430343386,9320.677350954147,1607.2614993459285,25393.116506970742,45851.60190059003,42.46505197391145,25750.552925713197
2023-10,,,4.0,10.0,2023.0,16.0,2123784.3807492116,7450.7030875985465,1621.3655372217968,1304.3426879536614,17954.706234319317,5304.15899020721,1279.5832355192995,6314.637045262403,577359280.3473445,73953362.52628106,338154651.4794651,136376526.49894184,474.199352202972,94.21865182387131,47.23819815474687,50.76619132718736,53.11698563048385,22826638.37662038,4927289.910936348,237.5709438358976,155.2982310502963,241.28460359867333,180.07558688224074,139.47855723911542,27659.445817329637,78465.0486566471,76806.26732042503,78.95735691827616,34.692804571386645,65.84789246770671,216.18205439177336,208.3510586639376,112.2122856586602,16.051562437573587,101.09812403682392,104.951506345155,15.432256865178163,5.598692529464184,107.56962689261894,100.94950210800295,36255.2217853647,42917.86901690927,97.93331860059321,70242.17972774868,75.12211223023262,75.12211223023262,1812.5153777219275,50.12089572220928,1899.8801129107374,29.66717316442231,429902.43730458774,4031.5081204329863,108.37596303512078,20.99426849994744,103.79604115853635,57269.341537825305,8297.748538564014,41.74949459406649,1.7091747854014092,8613654.062542347,59397.132148781886,9062.032466896433,1496.266201592737,25163.74216153513,46562.22863731543,42.05089008211816,25473.103766017557
2023-11,,,4.0,11.0,2023.0,15.5,2147214.577849329,7590.572223419159,1618.861875624494,1302.4915296575448,17879.582038145538,5300.986040525924,1312.7695658553819,6232.3035452639515,877566684.5490253,50960160.89996547,513788120.57548296,53369037.83267922,474.1539147277837,94.18811474704486,46.97777585135661,50.681849924330436,54.15975546435048,22810666.81478051,4921862.079349174,220.3390757475329,154.09640813394915,241.6589991320424,167.62746029906128,122.37401343157127,32743.877225544347,84480.14864695736,79835.13531600223,78.71558216326389,34.29223644026989,61.82944563589796,224.99935198864048,196.57195315929886,105.85971084479573,16.287529034145695,101.27195472770543,103.34086410782572,13.055815404839615,5.522545433056898,102.6808138295476,102.4855874859284,34881.61422744978,42900.43229694167,97.92348520721089,70219.07287334294,75.09089552309906,75.09089552309906,1812.5091626882715,50.11903630158693,1899.873707054708,29.49443419695073,429902.3341581272,4031.8191963974623,108.37245618396902,20.98666388177917,103.79604115853544,57263.30862804918,8297.729731347476,46.2434613062593,1.7086273359021364,8599688.528060226,59468.749435917875,9049.278198216605,1499.054982308712,25163.736630733914,46557.261880787366,42.04814991849812,25472.429444512996
2023-12,,,4.0,12.0,2023.0,16.0,2486645.4440359687,7507.140026396164,1616.3949333931726,1300.666367910888,21426.606452743974,6130.374248132685,1536.320448028946,7545.1122616984985,2744806074.60496,128243305.838206,1610899270.9230068,845625582.6643816,474.1086104999936,94.15777440531124,47.185033469750955,50.67789836768582,54.88124153516424,22794829.58327507,4916502.098215817,189.9202768779594,169.4873801676025,241.65883022101013,162.12213497136963,115.05663606827021,27443.857051496743,87712.0908766502,81507.11133653608,78.47830061985165,33.90886553431226,65.1571163136868,248.69502393319092,180.92885894773644,113.4300570300695,15.735059659498047,101.17687773210976,109.04331342656229,10.476797255701005,5.91434443645082,108.03043973361528,103.99808688162294,35506.85364867156,42883.11099915308,97.91362440183136,70195.85899601501,75.05951766177485,75.05951766177485,1812.50294454312,50.11718021740789,1899.8672975932675,29.326787012661786,429902.2309960777,4032.114369345981,108.36895672046356,20.979110200947442,103.79604115853772,57257.25846875501,8297.710934493502,51.59530937188996,1.7080773913257246,8585950.866410239,59534.07881572188,9037.640273230048,1501.7489821770828,25163.731099132274,46552.31151779795,42.04540183548996,25471.7538741502
2024-01,,,1.0,1.0,2024.0,16.0,2373603.820670845,6800.282261241449,1026.5902992410536,938.3105090123064,10208.877770014657,3602.2118446506884,783.3018875669966,3656.7735940170815,8075345.729495493,2226695.982534516,1780905.6484934718,1033082.7312590062,325.2995632568514,120.3744640825523,47.32482634239224,50.57610465373652,54.942322934783796,15722720.274046944,6450091.761437497,247.95204377955469,207.6129157431472,241.84616094368275,207.5889452115952,149.99439571819005,27811.259495494287,92213.40097397489,84975.11373490116,29.135605604745113,24.859473624086466,61.553954955817936,270.0687098050381,247.44580482897427,159.40270033209725,15.387430410358155,101.1056679746086,106.61513561055936,14.628898378755819,3.3504226033818885,72.07953145682737,103.32660814403522,43537.47072422256,31751.79914553422,94.96374180314736,69643.27731708882,74.95839422211894,74.95839422211894,1811.122428254559,48.39045973729892,1912.6433187589253,31.24227854898711,432637.9639360218,4023.260415726608,109.100894349446,20.971931836920593,104.88881691649205,56479.0046861337,8336.637724510823,27.87718813399122,1.7676515972708085,9273951.769417368,58575.808234364304,9700.125426635732,1354.7881077458003,25371.031066123644,46725.78574283573,41.72404367801787,25465.318125483787
2024-02,,,1.0,2.0,2024.0,15.0,2192600.5894794585,6798.031236611291,1025.1731956900196,937.1033348385628,14522.743364182395,4394.3708507992515,1022.7947714396383,4944.36042269286,42350848.40969957,7793391.971529578,26563160.98607628,2571101.0425683367,325.2767467998,120.3204301556958,47.18112882973797,50.41724290388387,56.734903851776934,15704992.972581046,6440159.438414178,189.31096613191482,152.35442956681737,242.59937277581054,244.79188138332734,157.5923093561038,36263.518387828466,89803.63408906656,84219.7527168425,29.06047865610491,24.73277719226779,61.55189856375965,219.31994760202286,206.52152233264962,106.71548307323343,15.381714189415419,101.38532070387251,106.33237944123395,10.864192276039123,5.871617021674296,92.20569282777988,102.5909472895013,47088.23567129611,31727.809590866036,94.95641057789192,69627.07799201754,74.92977858125347,74.92977858125347,1811.1196433536106,48.388682441891746,1912.637762709846,31.138417649298855,432637.8745514699,4023.6131916002514,109.09666815031841,20.964686850251464,104.88881691649112,56470.2725680816,8336.62271155976,30.09837143440009,1.7669194624517988,9256112.605176862,58613.87893553471,9756.674663086433,1471.3135555206418,25371.02626083642,46721.67856302318,41.720768784903456,25464.252372825147
2024-03,,,1.0,3.0,2024.0,16.0,2345875.1350329285,7207.911889228297,1023.7755129377314,935.9120768719316,17324.739061254768,4923.701259654297,1144.858841151951,5801.416451763191,172791163.86269167,12189003.855933,142902345.47688845,3768024.8547721813,325.25399551999465,120.26675014536345,47.53207281508847,50.75914584615271,55.71782017597804,15687426.329321282,6430354.770908647,207.94306882273992,152.17387350674508,242.5990812461689,212.02204904061142,126.93266131242927,41079.986155439314,91537.79844274199,83446.89083513456,28.986647593517322,24.609734681494004,61.54983916740196,221.7310434330872,224.28786346516117,108.12309738211542,15.330617174869776,101.25692229099104,105.7107360034304,11.737443057484732,5.003303516188356,107.48604508985778,104.15919496990463,47844.62782612191,31703.993724769876,94.94905839430972,69610.79970291692,74.9010114827631,74.9010114827631,1811.1168570465795,48.38690831757206,1912.6322035189944,30.955994383305093,432637.7851533922,4023.948157782648,109.09245087015283,20.957489094887364,104.88881691649158,56461.51612115775,8336.60770685723,32.57091272576757,1.7661840948517398,9238567.28800768,58650.07135317879,9739.612452523892,1528.0248581597436,25371.021454852947,46717.58455344526,41.71748445366471,25463.184671276635
2024-04,,,2.0,4.0,2024.0,15.5,2120866.655267814,7072.795107968575,951.3189563585908,821.6766329628227,13898.734665768603,4546.944098892309,1114.5817936536794,4958.130698215755,223844544.90372157,20152005.81189128,198754450.44110683,8995642.34020544,382.5790649167717,121.95303105596192,47.855605673867814,51.46838993296392,54.5896272419615,18711878.889225453,6376650.030320715,236.22343079165557,160.00209143685206,241.47072852726106,117.59641040260969,67.34664444714006,34935.71967066279,91137.24646319855,90252.73926582132,31.34002784677972,21.36363814535564,61.01256556138372,185.6091985657657,227.86634740900658,107.17010292209429,15.330510954019992,101.54988725730328,104.29646942845869,10.351310610566543,4.926012946429418,98.74566935895795,103.83407586228488,52194.06057552666,33214.33532145721,93.98907012147195,69173.98951205147,76.78856182774452,76.78856182774452,1803.6045479995569,49.00801965015749,1887.1590678162545,33.403245931914604,432637.69574178546,4024.266722172336,109.08824248074524,20.95033811046548,104.88881691649112,56452.735243544994,8336.592710396439,35.340037999376605,1.765445473011474,9221308.61683566,58684.53146083798,9721.131929038133,1531.2370181396045,25371.01664817308,46713.50365085512,41.714190643442286,25462.115015487598
2024-05,,,2.0,5.0,2024.0,16.0,1962566.463240427,7868.984301630175,947.9740392129778,819.6620270420323,10561.457619452442,3777.4884256791247,1012.8627398921492,3784.7600535898328,375674270.6613663,14061929.26985514,312950642.6071585,14413103.987596205,382.5616225946358,121.91423390714958,47.39069489379879,50.71126966100979,54.53961816797282,18706229.681490827,6370035.324975419,189.87735293458243,168.31603663760583,241.47058418973202,101.98754244716238,49.8626880106264,44588.60948162741,88304.79861830355,83211.40692674197,31.28739072482419,20.954462110152615,61.01012998534222,178.85414845937424,187.82763074402462,107.06433757449145,15.330404667969955,101.25382979478172,106.42888350927849,9.048989213136917,3.666824436788218,105.43652356505008,103.83135996183162,48312.48242217923,33194.67433156347,93.97727559956202,69157.65086223405,76.746519560949,76.746519560949,1803.6003942525915,49.00669092529078,1887.1553944292648,33.16596995763061,432637.60631664674,4025.406570383574,109.08404295401031,20.943233442586468,104.88881691649112,56443.929832857226,8336.577722170598,38.46251529976068,1.7647035752814964,9204329.623974733,58717.38964419126,9702.388440068911,1534.345275278762,25371.011840796644,46709.435792410266,41.71088731314063,25461.043400087765
2024-06,,,2.0,6.0,2024.0,15.5,1935176.1829134482,7063.940417061542,944.6883573277793,817.6782511407541,14200.208513964744,4894.127758433433,1093.68710356849,5313.672813947597,431044722.8554493,21716616.74005129,315399249.99491984,84430357.30868779,382.54422905295695,121.87567897678196,48.44629340041401,52.00031869671925,55.53493158958992,18690483.37393295,6363498.160846158,203.04903695632512,175.09532868250815,241.47043988947982,85.97302886687388,34.430026238317325,42311.95732743968,91983.44008486882,82728.4575007263,31.235557549272666,20.56780031142857,61.543642886550465,204.3653505029405,192.8456516506596,114.61689644551649,14.996349670593595,101.05198522758384,110.08064590930479,10.540436060963078,4.2085053127019405,105.2334310265518,101.10768626927315,46423.954020702186,33175.1483590545,93.96544834238169,69141.23198262183,76.70426648725173,76.70426648725173,1803.5962384131765,49.00536453985719,1887.151718956244,32.906269453552696,432637.5168779728,4027.7322853283104,109.07985226198096,20.936174642718264,104.88881691649158,56435.09978613537,8336.562742172922,42.01058769262328,1.7639583798198364,9187623.56574775,58760.235741169585,9683.400621290035,1537.3549333893554,25371.007032723497,46705.38091566925,41.707574421426244,25459.9698196872
2024-07,,,3.0,7.0,2024.0,16.0,2003502.95462442,6840.260144603748,1111.0178661301081,968.4182339967012,16722.804894676792,3809.7435858506383,920.7487550082434,5855.740827203328,611061254.8030692,33466305.46525987,477706504.7958155,121782156.52156708,444.13655219259397,183.38488918268945,48.33348560018629,51.77681791635149,55.39856776430401,22059262.518192466,9575269.70668214,238.24279911303574,158.92875647389346,241.47029562648999,69.53684851179052,18.5753485378948,38009.13899614617,92713.97394516767,83638.91156034991,55.06957166128239,30.135556039321973,61.54157140691656,203.87508993498776,200.77418048091275,114.59171670740288,15.330191900028865,100.90851121734154,110.20305722199592,11.104202515298393,3.992361325148489,108.27967236587702,104.94151798185814,49930.56821417205,35601.6321341714,91.6620372814226,68877.66886363264,78.21797005487755,78.21797005487755,1808.1503594590188,51.14882433772704,1902.884510773561,33.64667326442512,432637.4274257605,4029.6755277495745,109.07567037680755,20.929161268101602,104.88881691649158,56426.244999843526,8336.547770396643,46.077632043141975,1.7632098645899164,9171183.913555983,58966.028922739526,9664.167226590347,1540.2709244634302,25371.00222395348,46701.33895858858,41.70425192672604,25458.894268876167
2024-08,,,3.0,8.0,2024.0,16.0,1993812.1995534515,6784.334948929981,1107.2747805840759,966.1338454014676,17357.023126440705,5434.499313232385,1003.5322359020323,5913.724777381285,1062946101.4127543,42732910.175321385,822580003.0944314,170273489.84179002,444.0949967240367,183.32757677949675,48.400336377648685,52.381378027297906,55.31766676007136,22044968.667726573,9565650.635786444,201.56079064738583,188.61896761718282,241.470151400748,52.66212529354578,2.2811045059177797,35323.38482033203,88880.217079526,84783.50608958822,55.015278849699925,29.807132092085,61.53949688984702,210.98218550539147,209.956326262064,114.56663038573757,15.33008541801748,100.58465296229728,115.40383955576077,11.004675003814816,4.643804453957639,109.4907449088063,105.04228399390335,48720.43774196767,35590.162353578235,91.65043422005768,68856.27320101201,78.17442422600284,78.17442422600284,1808.1461889161747,51.14696530192296,1902.8808004394284,33.423226791928414,432637.337960007,4031.3390673942627,109.07149727075752,20.922192881657512,104.88881691649158,56417.365369864776,8336.53280683499,50.78649683038542,1.762458007358379,9155004.345372483,59143.15511630841,9644.676917784096,1543.0978418722837,25370.99741448645,46697.30985951948,41.70091978722554,25457.816742225048
2024-09,,,3.0,9.0,2024.0,15.5,1997568.306999064,7491.290109442942,1103.596266236677,963.8836309152167,19090.482128267133,5934.250105428028,1196.4040417963859,6017.344955427491,866806059.4491452,74979457.96698153,473391217.6558026,121557056.34883164,444.053560988468,183.2706188694669,48.972250245957014,52.78852044914135,55.196152253039045,22030788.85631657,9556142.376442043,199.9909772821344,163.81990614280488,241.4700072122397,35.33107038656261,-14.471243100644505,27691.95828649624,94504.3170301163,86982.87006078709,54.961730046145256,29.49150017723952,61.537419328656256,206.8497283783477,204.806826672737,114.54163696162264,15.329978870565204,100.75728398262709,102.49631949873914,14.702110856763243,4.442017002380354,110.90775624347023,104.02859001087171,42567.37998819819,35578.76465637885,91.63879882018269,68834.77474784563,78.13065839643666,78.13065839643666,1808.1420162708296,51.14510956538937,1902.8770879964848,33.206072436554834,432637.24848070927,4032.2573309573672,109.06733291621453,20.915269051896487,104.88881691649205,56408.46079149705,8336.517851481209,44.563323262585136,1.7617027856928875,9139078.73763602,59298.287435478574,9624.927857144621,1545.8399699677716,25370.99260432228,46693.293557204735,41.697577960867186,25456.73723428427
2024-10,,,4.0,10.0,2024.0,16.0,2121832.3862728514,7245.274501354305,1731.3279557349415,1390.0179332829487,19739.438219412164,5899.44404427421,1299.6187262582753,6562.705232026754,636925328.1031704,69659836.27888829,380786044.8973592,146384414.04602277,481.9823021337126,97.46432120592459,48.638401321166974,52.31121934441185,55.168817220441284,23778794.942549866,5224994.358458228,255.37287639334426,164.99661835063748,241.6571435108524,13.315098237807081,-25.620374419192032,31684.153178083907,81930.35421153126,80166.09381634241,84.91839560524974,38.84149519489358,65.24652634582402,231.8160754880323,223.955317368272,114.45247755217022,15.991242703402646,101.2707961847027,105.77593539973331,16.087327698856352,4.819356882006291,107.86321077375824,101.7369628419444,40028.692071025805,44418.334579752096,96.17561684206629,68019.89038101776,72.43012566190095,72.43012566190095,1806.998138042968,50.637633742634705,1893.3771786585519,32.63329089950889,429511.1950434739,4029.3128162154417,109.70479389603202,21.74009607596005,104.88881691649068,56213.42587490878,8324.960590707144,55.17141902930893,1.6560321447317634,9291814.369918892,59148.686606231844,9386.989664368672,1439.6477275361776,25141.8165107347,47415.65964638397,41.289754909788016,25182.177165302324
2024-11,,,4.0,11.0,2024.0,15.5,2145240.897241893,7380.805237196309,1728.0374617140797,1387.5794351872735,19642.245526204657,5890.4024841548035,1333.2978966052444,6476.338389286559,967333306.3015553,47987172.27656731,577888318.548112,57261679.1571604,481.92548944474953,97.42344455396083,48.366828638838996,52.220409012202865,56.24515473621564,23758861.20202148,5217748.802344526,236.74731060610802,163.66991928112708,242.03206910425297,-0.5866790344724448,-38.33047742391253,37451.335194431726,88197.42246390024,83314.77264408597,84.62121284370492,38.35256330591685,61.264348535088956,241.17355436194092,211.20271361584687,107.96957065610785,16.226303394274815,101.4448991572101,104.15210998037256,13.60805721221891,4.7447874642177,102.96099121867495,103.28451118047579,38480.90039261398,44395.931197040925,96.16332733658001,67991.64203560488,72.39196796999344,72.39196796999344,1806.9905420520722,50.635311592400036,1893.368939344974,32.41891577197649,429511.06231708155,4029.6522464429386,109.6998877092788,21.730020637503948,104.88881691649158,56205.87948363018,8324.934287148044,60.7222429784111,1.6553637082459545,9272336.140501527,59223.1559288369,9369.126374314003,1442.8801118160793,25141.809392617342,47409.300449447626,41.28591461789307,25181.23340097981
2024-12,,,4.0,12.0,2024.0,16.0,2484359.5896535977,7299.199833263431,1724.7949440978173,1385.1749829595874,23521.741855291933,6805.752396877087,1560.3132726095803,7839.5911311096215,3023200219.640632,120725109.10115065,1809807061.2988238,906931359.1546,481.86884321585967,97.38283040011221,48.57678520125703,52.21245542598196,56.987662427248296,23739094.711631063,5210593.277158195,203.97605562267395,179.96284868545658,242.03185194362388,-15.413856757856836,-54.60553548330513,31342.642624752923,91557.47548382351,85046.76581537254,84.3295468276719,37.88457168986168,64.5611516892199,266.4661454998513,194.3123007784056,115.68705063485196,15.675892245320512,101.34963521130041,109.89876501303732,10.918393811202424,5.071516630102008,108.32514723112604,104.808274908706,39139.41986259338,44373.67602097468,96.15100354349102,67963.26281676657,72.35361322963666,72.35361322963666,1806.982942258204,50.63299360669475,1893.3606953918047,32.21081558351395,429510.92957062734,4029.9750520953808,109.69499185435123,21.72001247862429,104.88881691649205,56198.31149666347,8324.90799808055,67.33897224548382,1.6546922244334574,9253174.891807916,59291.290383835556,9353.03624672826,1446.0104502126649,25141.802273469715,47402.96218628785,41.28206322156356,25180.287888229883
2025-01,,,1.0,1.0,2025.0,16.0,2371421.71289446,6611.48552405406,1095.053732321405,998.9473453497417,11199.053324017583,3995.454213580825,795.5188688281627,3799.031458689442,8887529.411869366,2095516.2330414185,1998565.53561684,1107528.9264688406,330.61682950229635,124.48574923543819,48.71727874738831,52.10372456717066,57.04436493608539,16371785.986388106,6834004.201796873,266.1902039954099,220.37904790393398,242.21942381411185,-42.56473971787312,-102.17413904241334,31716.01266065905,96241.41146096226,88652.06831320153,31.294507005931386,27.745964832115284,60.99051746613609,289.25290340671745,265.637417205299,162.5691918427964,15.329552025139124,101.27827930371004,107.45099154565256,15.243347568133727,2.8672301378425167,72.27612003296527,104.13104283470774,47953.96486906708,32852.265669789915,93.25165573752984,67422.36975611842,72.24799277764869,72.24799277764869,1805.605230125571,48.88807467162365,1906.0910916785674,34.28970473198281,432244.1425466659,4021.1528216619217,110.43452579926137,21.710407257158064,108.10791505047428,55432.83880048931,8363.954915457043,36.17262576078947,1.7122601968159434,9990004.025889823,58339.87723784461,10153.653927557483,1304.977694679715,25348.91998407563,47578.30812799411,40.96539157069049,25173.647656854737
2025-02,,,1.0,2.0,2025.0,14.5,2190584.727639279,6608.859328652211,1093.1642609200267,997.3377797847504,15920.033924879455,4869.7659925991275,1038.7263619195178,5136.087159808337,46574912.1446495,7332000.302039438,29776942.70042232,2755274.199082005,330.586407559561,124.41820682686756,48.56595766106185,51.93624112985484,58.89862981472115,16351104.134677887,6821588.798017723,203.1509371382978,161.67495372242314,242.97374999478455,-83.12217792500901,-150.51525419186154,41296.1025817427,93712.15511133321,87850.92839605313,31.20059832013113,27.57703625635705,60.98804979566614,234.8075491693637,221.6120297768661,108.8318538415418,15.323839164269275,101.55838484464695,107.16547430154243,11.318923034718832,5.014521277092869,92.45711603472485,103.38913674740158,51824.88280555533,32824.27785601038,93.24188077052256,67400.7706560234,72.21222322656683,72.21222322656683,1805.601052774148,48.88585305236467,1906.083683613128,34.15122353239847,432244.0233672636,4021.531762411314,110.42889086709124,21.70074727493256,108.10791505047246,55422.65132942853,8363.932396030448,38.83804572128012,1.7114060395270985,9966218.473569153,58380.67287195374,10220.815272526379,1417.7215436292895,25348.913577026007,47572.83188824405,40.96102504653793,25172.31546603144
2025-03,,,1.0,3.0,2025.0,16.0,2343718.1883772383,7006.867833842445,1091.3006839169752,995.7494358292422,18978.36223813057,5451.601679539063,1162.6686480106093,6025.6525270570555,189883250.81692225,11463801.223119605,160019014.75585133,4036334.449696242,330.55607251982036,124.35110681395209,48.923798236209876,52.28461509645755,57.83602521997254,16330609.717541495,6809332.9636358125,223.0531240303199,161.4361324089935,242.9734098768693,-107.68357643908293,-169.53411825009437,46715.81338652717,95507.39805342747,87031.8635439182,31.108309491896648,27.412979575325327,60.98557852003691,237.2973052107829,240.57736635354823,110.2638458905385,15.272916314605851,101.42974267282284,106.538420004288,12.227016900398855,4.263964219426025,107.77906763478668,104.96906079822209,52617.35339134628,32796.49267889819,93.2320778590796,67379.0662705559,72.17626435345387,72.17626435345387,1805.596873313602,48.883635396965076,1906.0762713586594,33.92719325996611,432243.90416982654,4021.8922541664124,110.42326782687049,21.69115026778043,108.10791505047293,55412.435474684054,8363.909888976654,41.80509527092109,1.7105481106603628,9942824.717343574,58419.53088405832,10199.429974687097,1472.8774163708224,25348.90716904805,47567.37320880681,40.95664593821961,25170.980839095795
2025-04,,,2.0,4.0,2025.0,15.5,2118916.4462765856,6875.0601439581005,1013.7221157516893,873.9319595553874,15214.881598922324,5030.132918670771,1131.8981523844152,5149.156837858907,245805681.129652,18947058.54226953,222325738.62388352,9632416.123607254,388.8071570231034,126.0829671967729,49.25339347530807,53.01131003407536,56.658388219118535,19476452.333838183,6750626.373760953,253.2851461874833,169.69167748246937,241.8432682156925,-85.2099951840639,-127.96402666343184,39674.42950599419,95075.24469479779,94116.2671189856,33.62003712903962,23.774244502914904,60.452802754243116,198.56379784864856,244.31618776351002,109.28848773314144,15.272792390281104,101.72318300973772,105.11254766653515,10.781572732679852,4.189019419644127,99.01480323074956,104.64089103474186,57357.73733811444,34355.602385748665,92.28688414576635,66950.31934940201,73.98665546570193,73.98665546570193,1798.106063999409,49.51069286687665,1880.6886017243821,36.58389511829751,432243.78495435097,4022.235727645346,110.41765664099366,21.681615621884575,108.10791505047246,55402.19111746916,8363.887394285466,45.12804559925191,1.7096863851800532,9919813.155780878,58456.59885183217,10176.327714653933,1476.47364148865,25348.900760141547,47561.9320053533,40.9522541912564,25169.643769359493
