year_month,avg_salary,count_in_day,quarter,month,year,split,из_нежилых_Промышленные_здания_quarter,Полный_плановый_объем_потребления_электроэнергии_month,Предложения_новостроек_month,Всего_введено_зданий_quarter,"Жилые_здания,_жилые_помещения_и_т.п._quarter",Ипотека_всего_в_деньгах_month,Ипотека_по_ДДУ_в_деньгах_month,Ипотека_по_ДДУ_в_количестве_выданных_кредитов_month,Ипотека_всего_в_количестве_выданных_кредитов_month,Коммунальное_хозяйство_-_всего_накопительный_итог_на_начало_месяца_-_собирается_month,"из_них_Закупка_товаров,_работ_и_услуг_для_обеспечения_государственных_муниципальных_нужд_month",из_них_Капитальные_вложения_в_объекты_государственной_муниципальной_собственности_month,из_них_Иные_бюджетные_ассигнования_собирается_month,Оценка_объема_потребеления_безина_quarter,Оценка_объема_потребеления_ДТ_quarter,Цена_на_92_бензин_розничные_цены_month,Цена_на_95_бензин_розничные_цены_month,Цена_на_ДТ_розничные_цены_month,Розничная_продажа_бензинов_автомобильных_в_деньгах;_накопительный_итог_quarter,Розничная_продажа_Дизельное_топливо_в_деньгах;_накопительный_итог_quarter,топливо_потратам_потребителей-Тинькофф_индекс_month,Аренда_складской_недвижимости_month,Аренда_торговой_недвижимости_month,Аренда_офисной_недвижимости_month,Продажа_складской_недвижимости_month,Продажа_торговой_недвижимости_month,Продажа_офисной_недвижимости_month,из_нежилых_коммерческие_здания_quarter,Индекс_потребительской_активности_-_Сбериндекс_month,медуслуги_по_тратам_потребителей-Тинькофф_индекс_month,Доля_онлайн_платежей_в_безналичных_тратах_населения_month,Московская область_Индекс потребительских цен на товары и услуги,Московская область_Индекс промышленного производства (по месяцам),Московская область_Коэффициент ликвидации организаций (по месяцам),Московская область_Коэффициент рождаемости организаций на организаций по субъектам Российской Федерации,Московская область_Оборот розничной торговли (в % к пред месяцу),Московская область_Объем платных услуг населению,Московская область_Численность зарегистрированных безработных (по месяцам),Московская область_Cреднедушевые денежные доходы,Московская область_Индекс производства продукции сельского хозяйства (поквартально),Московская область_Количество организаций,Московская область_Уровень безработицы (по методологии МОТ),Московская область_Численность безработных (МОТ),Московская область_Численность занятых (по обследованиям),Московская область_Численность принятых работников (по кварталам),Московская область_Численность рабочей силы,Московская область_Численность требуемых работников на вакантные рабочие места,Московская область__ВРП на душу населения,Московская область__Численность населения на январ,Московская область_Динамика инвестиций в ОК (%),Московская область_Доля инвестиций в ОК к ВРП,Московская область_Индекс физического объема ВРП,Московская область_Количество активных предприятий,Московская область_Количество умерших предприятий,Московская область_Коэффициент миграционного прироста,Московская область_Коэффициент напряженности на рынке труда,Московская область_Наличие основных фондов,Московская область_Показатели предпринимательской активности _акти,Московская область_Показатели предпринимательской активности _рос,Московская область_Показатели предпринимательской активности _уга,Московская область_Потребительские расходы в среднем на душу населения,Московская область_Потребность в работниках,Московская область_Степень износа ОФ,"Московская область_Численность обучающихся (квалиф рабочие, служащие)"
2024-03,,,1.0,3.0,2024.0,16.0,78.20662839556198,9623624.085322764,26918.95181123488,3983.202973904796,3073.931645769306,49146.854654003226,21584.14388943885,3000.1457235164094,8302.378532537312,712765517.6021407,54210771.52577089,337974892.52381235,260443072.27619708,692.3542939803142,385.8577980237404,48.665819502156495,53.66886083335183,56.20552249744289,35767188.58198698,21925377.06310633,91.0379794930056,1381.2640979458552,1160.4130908961145,436.5574639310229,119562.48962967366,123236.57755421428,33376.378241354505,476.15483383631545,63.570093973052906,129.36150343666583,18.186569351235825,101.22746957408134,109.59575480369064,4.178509545253546,7.20560797652861,115.43446964600214,118.67585213731545,49117.26461543945,52845.88677234909,103.11605156155899,184728.29001060702,130.09094478283816,130.09094478283816,4018.1204290577243,158.94985362955998,4139.9865662579905,169.52322673194868,679609.5663664496,7798.19873226193,103.52446537063292,20.65609900232952,102.98267291858791,151544.27495802293,13641.599260770601,166.3921461990103,2.623296686376912,42815522.64044304,151544.27495802293,60329.68535447649,11147.709613722407,37304.59275096408,46384.140090691224,23.040445692810287,20042.010913585367
2024-04,,,2.0,4.0,2024.0,15.5,93.08959447983985,9302828.840454293,28175.177239896642,4622.341757597797,3289.6426935898035,43424.00870306674,21536.243512644163,2894.08709386742,7749.699149018715,567724554.3533566,67392473.16886988,436469131.3744094,182050482.50014177,606.8655852187054,390.93170245908857,49.16206383311336,54.06630845937936,56.07415436720557,31341915.51661112,21157976.03362271,95.06849853140093,1314.2867623216694,1144.9513162420724,388.9400649639052,133330.24306295466,125423.98080567546,36976.92312983317,639.6908209889881,63.1316207881067,123.63352163546087,19.953490135366145,101.39440466064644,110.93788580180772,3.31910757574275,8.028825980710026,98.88650834019774,117.94941027055185,61799.72682669997,60761.110614570774,101.1529409040775,187108.98464986042,130.77236289440108,130.77236289440108,3987.553483188397,152.17362806002708,4123.2485627609885,183.8511924106908,679587.2869758066,7798.112359111786,103.49024044871145,20.656097978089647,102.98266854509713,151480.9848895167,13549.08238103762,166.39218294993043,2.62314006977444,42660351.11148427,151480.9848895167,60559.62258320059,11119.657161297857,37304.328121601844,46383.98369154568,23.01408932187251,20038.006036250183
2024-05,,,2.0,5.0,2024.0,16.0,93.0866976185045,8651407.66021993,29612.283392155365,4605.222679091783,3275.904207671313,32753.02635681109,18062.753260356483,2391.424530043122,5900.291756256964,472914254.0722216,56958224.29977835,243687492.74877003,192732609.10095376,606.7956435594277,390.9019018739736,49.4693919579645,54.776723900630074,57.31703998471608,31337682.35217433,21141999.966058746,99.50374781977268,1327.750189930442,1157.1410503688194,408.27654081958514,133238.55119106793,125333.85456241952,39006.41498462218,643.9325053506764,63.13006283058928,107.34432919986959,19.953228264128047,101.25912221562828,108.17429372698317,2.6255315894222786,6.970239532659942,103.60015089533647,115.72360140566292,58255.894879353575,60672.485505760036,101.15293254331394,188750.42083729076,130.66947923625096,130.66947923625096,3987.5497811496907,152.163475419779,4123.247687422564,183.41473535784462,679565.0507803157,7798.026061096391,103.4557152002389,20.656096953942924,102.98267234861851,151417.3559342698,13454.881063471079,166.3922110395506,2.622983955441902,42508844.02219749,151417.3559342698,60743.20646500733,11104.830062056348,37304.06372890462,46383.82738861408,22.987462297709346,20034.015290131647
2024-06,,,2.0,6.0,2024.0,15.5,93.08379703369076,8076532.233720383,30910.711589021,4588.416624861889,3262.436387189633,38726.46600705232,21291.30100745531,2605.813139009379,7586.792762225539,576364730.2602247,119047584.18539225,211042501.74792925,265409681.67091367,606.7255155460963,390.87219012218964,49.928646106901816,55.17512584101252,57.61096976043075,31333462.44410654,21126181.64767503,103.09163424434284,1332.0387633924274,1169.2858565320453,432.1485916065402,138157.85917842333,109916.37884406383,37755.530974954716,646.8083434888613,63.56614493338007,118.725413331699,19.95296617255337,101.1883306866788,112.15825323185452,2.9769398950230457,7.207391913293744,101.61775731162096,116.2674539875754,54915.29822404004,60584.79086343775,101.15292418198449,189032.24817483907,130.56764595899764,130.56764595899764,3987.5461695556196,152.15335723136283,4123.246811989255,182.98790225396047,679542.857654479,7797.939838117752,103.42088761898455,20.656095929889354,102.9826820474118,151353.38536312152,13358.948883069945,166.3922391794622,2.6228283409669944,42360873.08152391,151353.38536312152,60896.319299163944,11075.616793784691,37303.7995725551,46383.671181807615,22.96056042980299,20030.03860056845
2024-07,,,3.0,7.0,2024.0,16.0,175.11508844070264,8460369.86371945,30849.485636218622,5429.14500819053,4361.275305213892,48931.6714224804,21938.726654744405,2347.3579837135185,8400.016777806222,1048071593.5408953,139113814.0843168,368305402.7613482,611159313.8306829,777.7834751525774,428.63022157838685,49.87583933819492,55.1189577524658,57.5667747045232,39620268.27950676,23927454.04139993,98.91866770733914,1492.6641788334687,1077.4732112190757,411.0924489265086,153085.40881415858,125155.4992966594,38440.50761733412,490.1758651279215,63.56482554318226,132.16604158813104,19.952703860363933,101.02132547427713,113.72339925699491,5.008863026172271,8.269709199851661,101.87707817900656,117.15705623875066,64818.540853891835,61106.37129824789,103.34755501934151,187607.2702368193,128.97521842627586,128.97521842627586,4012.707957768522,162.62833237025572,4131.007763577401,186.4504239787326,679520.7074732842,7797.853690078042,103.38575486758086,20.656094905928907,102.98270838707684,151289.07041752685,13261.237692980809,166.392277656123,2.622673223952836,42216315.91790586,151289.07041752685,61027.73901354364,11055.877162530154,37303.53565223647,46383.515071037684,22.933379440677967,20026.07589342431
2024-08,,,3.0,8.0,2024.0,16.0,175.1104938080307,8602740.06909731,31829.952913943413,5424.662317231495,4357.316819957109,50839.097489308915,25645.93766415729,2740.761612371553,9051.071328793136,1140437542.9371874,166431386.49821547,306508464.22995967,621895884.2333196,777.7099845264357,428.5862496970008,49.89960224235838,55.12278065875294,57.53681441272431,39616103.58612661,23894260.54206512,110.77628504665985,1445.8090326015513,1069.0164013899396,408.1520669189652,160720.6712520337,125067.25700808852,39471.346147404816,491.7286890597608,63.56350462676342,128.99715454484,19.952441327281047,100.61276811978456,111.34307811286087,4.148003645317762,7.323184218215543,101.91809394536176,114.93372983820382,64661.10464323616,61038.32905816726,103.347546475446,188114.307917003,128.89592030457598,128.89592030457598,4012.704329836449,162.60593877613286,4131.007324084068,185.3245454069307,679498.6001122019,7797.767616879604,103.3503135810973,20.65609388206158,102.9827887173742,151224.40830916096,13161.697543923754,166.39230613969264,2.6225186020178466,42075055.74176422,151224.40830916096,61142.85390632842,11026.278025654572,37303.27196763255,46383.35905621573,22.90591496363371,20022.127095083368
2024-09,,,3.0,9.0,2024.0,15.5,175.10589321216545,8779630.632763049,31909.159405788654,5420.23552763294,4353.410243689936,52098.56030498407,25929.008937557785,2934.551696600169,8415.90387962012,1208884557.1058252,166342956.37022173,577323604.5639455,411758848.0780133,777.6362940976077,428.5424106747215,49.943557518841466,55.148037729173076,57.41791134255449,39611951.63541262,23861432.710089345,101.87398429975849,1525.9169301152665,1065.1597928796277,456.7695205534091,155968.01693614508,124979.6295924094,45709.20153792795,493.2665169988868,63.56218218147376,130.9551411555152,19.952178573025588,100.76962619594879,114.93687222663088,4.4425245374485565,6.99737799803177,96.68004784643094,113.7489977371487,63544.10441878112,60970.94904230458,103.3475379309722,188593.15051132222,128.81737418804943,128.81737418804943,4012.7006017880744,162.5836239797363,4131.006884542993,184.2309721940013,679476.5354471843,7797.681618424957,103.3145619056871,20.656092858287355,102.983088478446,151159.39621951507,13060.27659905094,166.3923449264839,2.622364472795624,41936981.0308096,151159.39621951507,61245.23662195016,11001.195278409592,37303.00851842768,46383.20313725333,22.87816254040597,20018.192132445645
2024-10,,,4.0,10.0,2024.0,16.0,331.8686488448922,9317873.41126548,31175.477154012904,8722.679235425923,5851.715755201386,59470.35183175119,24589.705964843608,3118.047227826281,9979.119549138984,810575853.5856787,192743270.1465386,369890792.8953415,168379055.99125156,735.8927128521598,424.02080341026567,49.881571991732464,55.19138009330882,57.00393184790615,38361469.80341368,23805374.97832693,99.2577914745304,1512.399621218517,1044.0138021668436,401.7922474416504,126736.272114979,120426.4229271965,52846.09597510312,489.4035610805822,68.04720617943242,135.39671659546542,20.293409187389962,101.34421253838198,112.73911642910228,3.918489441188093,8.282737197652548,101.42292538494708,117.60257487549542,49539.240943500736,70741.4436772854,106.21245195609215,182887.45682882337,126.29358177032185,126.29358177032185,4033.812586350478,159.192506587084,4155.516460614052,182.42474361304667,695001.6161633474,7812.645729184438,102.21589584111425,20.60607713790202,102.98425357975066,148740.19072083896,12519.676893435648,166.39271401055157,2.557893609830449,43340163.60093506,148740.19072083896,60866.2693288088,10940.802430901656,37529.78053671327,47302.344933294815,21.29418866244384,20101.747679024647
2024-11,,,4.0,11.0,2024.0,15.5,331.859084344847,9525259.613064034,30372.04336544973,8696.802242386282,5832.2887656401945,60297.44875205365,25635.145819569247,3257.031248406641,9922.915709533096,1380289709.3380113,242761476.0220045,831294464.6450709,334047294.7072017,735.8307222944475,423.9770597123425,50.155157734161435,55.51769580632524,58.227759858819816,38357998.86472532,23780610.47303345,96.26471988321451,1531.4753337562129,1036.0784321873866,408.7246701046217,127793.77079281607,105660.50826042726,52594.64855701786,506.97018160394686,64.82758734134931,130.94040847187156,20.887699156766068,101.64207038004496,115.99539625954752,4.156332561075442,7.154644992905324,99.438770739599,118.31984322805664,46035.54901653677,70674.02446158817,106.21244391405342,183500.47449082482,126.20783870546208,126.20783870546208,4033.8070817003463,159.1678645476744,4155.515723823838,180.80424182229416,694971.0181958013,7812.5772167655905,102.17200165584097,20.606075350188124,102.9888149369508,148687.03629590606,12400.466290761577,166.40301069524142,2.5574544380996445,43165255.28469855,148687.03629590606,60916.48113656261,10913.783289129304,37529.47063860877,47302.10335962543,21.264671682544968,20098.53287241053
2024-12,,,4.0,12.0,2024.0,16.0,331.8495074588885,10708746.26518471,30505.309383236967,8671.355054170443,5813.207243122535,71264.84715570387,26523.816415687,3676.2045213946635,11577.699104498728,4961700647.772989,1076100417.3397756,2545330121.3535304,1404604676.1963232,735.7685613232042,423.93344834293646,50.364889384020316,55.76395959797138,59.35967854420355,38354538.41716602,23756104.027139515,100.16658330838024,1483.1753916316316,1018.0572992544127,417.04857307136484,139373.98785283626,106045.05745334538,46576.85729539176,507.78640992782135,67.24770507646683,127.9069008681395,20.07465262415934,101.5317000774662,111.55177214971559,4.857510987428988,6.838211094885838,117.44058066055237,113.34923455723973,47993.96641143752,70607.23683784241,106.21243587147016,184082.7515400205,126.12292403842547,126.12292403842547,4033.8169155242795,159.1433097815723,4155.51498695369,179.242733502582,694940.4800448001,7812.508763535236,102.13190850886174,20.606073562636926,103.00676830671728,148633.58407329203,12279.285358864068,166.72200429812074,2.5570167597275724,42994519.84801707,148633.58407329203,60963.770242519466,10892.415781183892,37529.1610176449,47301.86193537134,21.234850112291497,20095.329094410245
2025-01,,,1.0,1.0,2025.0,16.0,77.57881534683048,10075974.08743598,28321.69335873311,4278.793452050123,3314.1798589661134,36592.43083512529,17466.590554162853,2343.646368508687,6116.0523938928845,44850052.79416043,4956769.433618981,30447524.55675577,0.0,680.4762656522024,392.5585116766757,49.51255808397726,54.951392975506,58.627801706492406,36395848.580437705,23119588.03629773,150.29829088614474,1618.8930554915764,1110.3196361989737,472.318307766041,149498.0435953126,111475.6400966614,51960.950272460075,463.21890048550455,62.684224337002924,178.34870252891884,19.85061635994944,101.76568093429859,109.49036085483893,3.2452113975790886,5.6385015850820075,74.30125600541591,120.69305575360028,51292.34927126324,55438.149749481345,103.07408587778252,179338.8011042512,129.81729098967236,129.81729098967236,4023.9256734382834,162.1068648847694,4137.285637959947,189.00983162934082,687322.6348547545,7838.106045231161,104.08505890488291,20.667362988483948,103.27907364070415,160171.1757733443,11302.94656399779,193.35582427494228,2.6725263149021803,47573489.63991398,160171.1757733443,76373.847143375,2925.786042616308,37502.47647846538,46553.99365452149,21.389817087222948,20429.073923738102
2025-02,,,1.0,2.0,2025.0,14.5,77.57716102335193,9744468.14629822,29066.861767169048,4264.860814793868,3302.1097009220366,49337.85141811524,24877.492948815576,2953.272634541716,8442.440398677487,361978204.39664286,38821394.35555732,159747771.98794934,136244962.97907177,680.4264017190256,392.49693526990967,49.63034046665297,54.9889970062245,58.68323935937398,36389997.36448279,23080750.492806964,92.24252854073494,1586.1630105820536,1125.5245049362716,430.4091855561408,146357.90925720474,117335.47491197605,51927.864702444196,474.91643969872894,64.0012996240618,134.9439330993359,19.85031161274102,101.51414557728953,113.3879450777818,3.312509161534768,6.782047297758231,99.64628439077244,116.63939792770849,53810.67622219673,55363.53291156113,103.07408161020514,179532.2631578933,129.71774159836536,129.71774159836536,4023.913095177277,162.09079525983856,4137.284758782441,188.3649831645837,687292.8133088925,7838.002216773987,104.0391139823154,20.667361451844613,103.27894053980707,160096.03131607382,11191.345602635984,193.3542158473283,2.672289872239833,47356275.24259542,160096.03131607382,76503.16163753852,2863.815282729401,37502.1230069366,46553.784865401365,21.355380688375078,20424.36833021624
2025-03,,,1.0,3.0,2025.0,16.0,77.57550452741596,9654707.25915346,28079.00770722315,4251.163568685755,3290.2579749231672,54169.83042967043,24263.715834158287,3145.18215439551,8582.067798805969,750624720.6361876,57176589.06102786,368061824.7284165,260114233.5227464,680.3763988178756,392.4355501142618,50.26302121838791,55.53577940228864,58.669050056899785,36384164.55838437,23042355.4157276,90.78940985012794,1445.0469175350256,1198.7913636201433,449.4611958965343,127830.60755560838,127425.61306505713,34385.04780169312,483.3147839134545,63.114384420962324,131.92935192919228,18.092012253482988,101.41329276544178,109.91490576442878,2.9742114543042555,7.308411964792914,115.50136357520256,121.32182749353468,54596.717538527344,55289.664126818905,103.07407734233843,182529.3985448266,129.61916390501648,129.61916390501648,4023.9058309281495,162.07478044433995,4137.283879509588,187.734840097923,687263.0496931836,7837.898478714315,103.9938145307096,20.667359915345045,103.27890041656792,160020.48665775466,11077.74907596325,193.35422406159336,2.6720541902894483,47144314.52059072,160020.48665775466,76599.27943539189,2822.2380877403775,37501.7698518097,46553.57620480361,21.320594257080387,20419.679399182933
2025-04,,,2.0,4.0,2025.0,15.5,92.33786022647979,9332867.798185457,29292.15890819045,4931.565383864097,3519.799809188104,47824.61044368008,24182.492215173,3033.4349428453247,8010.038978822458,597746883.1400278,71062715.58182652,475038018.6752912,181820599.04516545,596.3515071937805,397.5864961102266,50.77115135592472,55.941616407377644,58.522979491958274,31881780.47993334,22231302.811496943,94.80886490434776,1374.7441147860031,1182.7141453025909,400.40807795668616,142497.614594432,129675.32754891596,38091.59775579981,669.9998117040977,62.67878396387352,126.08361578652463,19.84970134973457,101.58050582580806,111.26086676877563,2.3389588383665414,8.143238971065044,98.94381000823729,120.57431198231049,68630.51463114996,63560.129050332565,101.11176438809038,184906.67474745767,129.6035191687674,129.6035191687674,3993.370196195543,155.16044209004073,4120.556656554485,203.4267886160361,687233.343838993,7837.794830934143,103.94817963895375,20.667358378985238,103.27889726683495,159944.53857554705,10962.102976297028,193.3543053949252,2.6718192653857407,46937419.14864569,159944.53857554705,76826.71963775894,2819.5267404412793,37501.41701266005,46553.36767260957,21.28545242916335,20415.007042291883
2025-05,,,2.0,5.0,2025.0,16.0,92.33448055492191,8679335.655329892,30643.2851307032,4911.593125607079,3503.771575616532,36044.4316281733,20259.703912427776,2506.1094360517463,6097.950107508354,497813113.27629554,60046195.60973402,265063691.18169332,192489211.22460505,596.2675772026472,397.54676199674,51.08413416722125,56.67119697601096,59.81106697758659,31876700.68260918,22210001.38807832,99.23193959485472,1388.5936279165305,1195.2013129610245,420.2851889835021,142347.4267866019,129570.18026511741,40179.32247693327,674.6932822933451,62.676966346769845,109.46810670303024,19.849395833290124,101.44494665875393,108.4891524723798,1.830637907306734,7.069449559217394,103.66018107440378,118.29420163994007,64636.21069257918,63456.73309005338,101.11175463386624,186553.3459396389,129.4834882342589,129.4834882342589,3993.3653086822274,155.14521312966843,4120.5556353263255,202.77210303676696,687203.6955783385,7837.691273315671,103.90214543830872,20.66735684276516,103.27890176512301,159868.1838292506,10844.35132933885,193.3543659988791,2.6715850938869345,46735409.6962633,159868.1838292506,77008.72023996705,2766.562141606211,37501.06448906376,46553.15926870075,21.24994973027912,20410.351171820257
2025-06,,,2.0,6.0,2025.0,15.5,92.33109653930588,8102597.43596051,32073.470409983216,4891.986062338873,3488.059118387906,42585.83250881539,23854.951511182964,2730.281995510942,7840.240952781923,606577681.4336331,125472681.74718964,229420746.2005724,265074466.2010964,596.1834235866497,397.50714632769456,51.55395792439768,57.07789379959729,60.10872942093578,31871636.79292785,22188910.29690004,102.8099610932114,1392.8465160709134,1207.6404528854848,444.8283099278482,147549.538767635,113621.1535550798,38887.98716994566,677.5706494013539,63.1096455733549,121.0704959980388,19.849090059786338,101.37399682401457,112.48462877049693,2.0523278740276547,7.3098558843916575,101.67663596743144,118.84536298550465,60875.34792804671,63354.422674010704,101.11174487898191,186855.9205582738,129.36468274413008,129.36468274413008,3993.3605110879953,155.13003584704427,4120.554613987465,202.1318533809407,687174.1047438896,7837.587805741303,103.8557086311335,20.6673553066848,103.27891232259572,159791.4191438724,10724.436103837428,193.3544266466052,2.6713516721745734,46538115.10869855,159791.4191438724,77160.84280841626,2756.0963011147,37500.71228059772,46552.95099295881,21.214080573070653,20405.711700663192
2025-07,,,3.0,7.0,2025.0,16.0,173.69810612884316,8487666.474959271,32230.735893537974,5786.367512285792,4661.162957820839,53767.89522997387,24554.089982116606,2459.036975570278,8679.852907440592,1102772395.8353848,146588285.87836963,400147519.0166853,610387331.3609103,764.2495881928145,435.89583312378716,51.49503970904671,57.01434168637411,60.05363331804064,40299801.74938345,25126072.92967993,98.64833463417392,1560.5462682502027,1112.7198482921008,423.1249361581358,163433.21322123788,129362.0991217306,39590.63452166765,497.62280368229585,63.10806230511755,134.77231565514748,19.84878402889866,101.20665684284641,114.05424907124365,3.4118173682296944,8.387136499814575,101.93610423867544,119.74989894520904,71790.35095149644,63889.24555789747,103.30548085589842,185470.65469304431,127.4433089819848,127.4433089819848,4018.501875649869,165.80476142858984,4128.310351436534,205.7880299734157,687144.5711689631,7837.4844280936495,103.80886506414816,20.667353770744125,103.2789407428354,159714.24120915867,10602.29711622601,193.35450956877318,2.671118996653336,46345372.22387449,159714.24120915867,77291.68685295922,2707.4082126491453,37500.36038683956,46552.742845265566,21.177839254237288,20401.088542328358
2025-08,,,3.0,8.0,2025.0,16.0,173.69259256963687,8630488.564145967,33439.934755555834,5779.643475847242,4655.225229935664,55822.79665241188,28673.17208019661,2870.642418557329,9351.76177172418,1199701338.3229165,175333749.45745492,332818327.1924496,621110257.2279835,764.1577249101372,435.8408682720546,51.51520324370531,57.012879791131276,60.01346291399829,40294595.88265826,25086240.73047813,110.4734775398628,1511.312043468735,1103.8913267374244,420.0694225586202,171523.72833604494,129259.14978506455,40649.378196539765,499.2176037117515,63.10647720541493,131.53676576169514,19.848477740301963,100.79732174374143,111.66692446500431,2.789337586204056,7.4270482545848004,101.97714091804262,117.4726848112378,71554.19663551291,63807.59486980072,103.30547088802037,185994.76381163474,127.34815123594494,127.34815123594494,4018.49705629134,165.7767694359362,4128.309765445421,204.38068175866334,687115.0946875202,7837.381140255525,103.76161003308218,20.667352234943138,103.27902735210957,159636.64667911938,10477.871929904692,193.3545709559694,2.670887063750852,46157025.3223523,159636.64667911938,77406.52952985033,2685.6739382714004,37500.00880736766,46552.534825502946,21.141219951511616,20396.4816109306
2025-09,,,3.0,9.0,2025.0,15.5,173.68707185459857,8807942.085684067,33557.50577968445,5773.00329144941,4649.365365534904,57164.3404574761,28959.843760484084,3073.0689288002254,8694.72119289014,1271434387.897767,175201104.2654643,626527550.2687348,411238627.6726289,764.0656118741023,435.7860694942055,51.55623053113587,57.03361503531799,59.88060789677967,40289405.94426578,25046847.33210721,101.59544782637691,1594.789240153689,1099.8146893194414,470.07405177938455,166393.2225815268,129156.9178001056,47070.01942240994,501.40876997173655,63.10489027106736,133.52907709624247,19.848171193670584,100.9544392939232,115.27109028328859,2.9465557111024894,7.0965039973756925,96.73605741571713,116.25716402667351,70258.47255837482,63726.73885076553,103.30546091946758,186490.60829531727,127.25389589611305,127.25389589611305,4018.4921362837676,165.7488759404405,4128.309179390657,203.01371524250163,687085.6751341632,7837.277942109948,103.71394032115927,20.6673506992818,103.27935050986707,159558.63217154413,10351.095748813676,193.3546545486897,2.6706558699175167,45972925.70774614,159558.63217154413,77508.87078235034,2641.039494801375,37499.65754176117,46552.32693355306,21.104216720541288,20391.890821186586
2025-10,,,4.0,10.0,2025.0,16.0,329.1778172056601,9347912.44988827,32941.14201007121,9287.319118145871,6247.288232381083,65206.44594984005,27436.262260381827,3264.649187808219,10308.81567275978,852336421.8845036,202961948.56931052,401193402.65333706,168166301.74338695,723.0318027974531,431.1779519849082,51.48792109114417,57.073077868725214,59.44016486382779,39016604.34314507,24983128.889046725,98.98634615901192,1580.406037764601,1077.8888717585758,413.4670927057714,135160.6459462515,124440.34585167572,54415.494214735096,531.9443460446419,67.55735351891549,138.05360035465418,20.18757705598049,101.53005103428848,113.0668643432389,2.560886968150622,8.399933453533787,101.48167980490179,120.190956418281,54728.09958696081,73926.84635761316,106.16920705362949,180869.76920465584,124.4192824892317,124.4192824892317,4039.5684361420936,162.28671877068712,4152.802602085386,200.86665507604943,702777.3575552864,7852.301259271469,102.67052277394393,20.61730720962948,103.28060654364526,157217.90792665223,9876.953107934753,193.3554499801249,2.60492558703904,47477963.63601905,157217.90792665223,77138.41528553805,2643.1957462892965,37727.53815049983,47474.76774029012,19.632324062169555,20476.42330990904
2025-11,,,4.0,11.0,2025.0,15.5,329.1665109461859,9555958.977661524,32167.094407904922,9256.74650125059,6224.33945732634,66066.94508186044,28574.37020543363,3409.5701895049956,10249.85480294746,1451097724.6255832,255575359.01374424,901151463.4835154,333625166.99873984,722.9521394602613,431.12341783595065,51.7659943368372,57.40515640828094,60.707465346914454,39012143.17538038,24952308.43429815,96.0013998627987,1600.0824253065575,1069.6053692607402,420.57226234223543,136241.64298557522,109172.51486484695,54152.72351661383,549.6814933744737,64.36063168599476,133.5056514904202,20.77872038326862,101.82842659115995,116.33252894693643,2.6735153136636782,7.2557601265967016,99.49637295568157,120.91924389555548,50815.698888552884,73844.49446221221,106.16919754753486,181496.87821764307,124.31799094957665,124.31799094957665,4039.561735547739,162.25659481537082,4152.801718072535,198.92963522726916,702739.1746846897,7852.215632663592,102.61535411163746,20.617304910943,103.28552390448748,157151.4167354429,9736.037600518985,193.37764095887542,2.60440639813828,47253827.46042971,157151.4167354429,77189.41533167551,2612.1126456537745,37727.13982039622,47474.472927050156,19.59424691776339,20472.56761449515
2025-12,,,4.0,12.0,2025.0,16.0,329.15519004444246,10743250.672138477,32265.222591405167,9226.681333614582,6201.798478871436,78029.80568930913,29536.150397861195,3847.7055765702867,11958.115319702425,5215149366.706957,1132652377.491866,2757736942.5845284,1402829523.372898,722.8722570693988,431.069048513459,51.97814420112125,57.65443659193634,61.8786488025259,39007695.487914056,24921808.22907981,99.89252776148382,1549.3716187336506,1050.9124842240676,429.1083170021256,148536.8996037714,109560.10964941133,47953.262028996345,551.0899362034579,66.76302628807693,130.40863041781802,19.96987025474739,101.71782549182312,111.87591124014536,3.071440625960924,6.9347404472469005,117.50860755903551,115.8348839185585,52934.718273705956,73762.91361876148,106.16918804079658,182093.27059905123,124.21767763633818,124.21767763633818,4039.570373234207,162.2265775254604,4152.800833963775,197.06271848041214,702701.0664157326,7852.13008001022,102.56389014002598,20.617302612465707,103.30487847700716,157084.55239694344,9592.791395049868,194.0651223687455,2.6038889744341382,47035027.37017321,157084.55239694344,77237.65464583307,2558.819558660177,37726.7418464874,47474.178296094266,19.555776456461,20468.72513737133
