year_month,avg_salary,count_in_day,quarter,month,year,split,из_нежилых_Промышленные_здания_quarter,Полный_плановый_объем_потребления_электроэнергии_month,Предложения_новостроек_month,Всего_введено_зданий_quarter,"Жилые_здания,_жилые_помещения_и_т.п._quarter",Ипотека_всего_в_деньгах_month,Ипотека_по_ДДУ_в_деньгах_month,Ипотека_по_ДДУ_в_количестве_выданных_кредитов_month,Ипотека_всего_в_количестве_выданных_кредитов_month,Коммунальное_хозяйство_-_всего_накопительный_итог_на_начало_месяца_-_собирается_month,"из_них_Закупка_товаров,_работ_и_услуг_для_обеспечения_государственных_муниципальных_нужд_month",из_них_Капитальные_вложения_в_объекты_государственной_муниципальной_собственности_month,из_них_Иные_бюджетные_ассигнования_собирается_month,Оценка_объема_потребеления_безина_quarter,Оценка_объема_потребеления_ДТ_quarter,Цена_на_95_бензин_розничные_цены_month,Цена_на_92_бензин_розничные_цены_month,Цена_на_ДТ_розничные_цены_month,Розничная_продажа_бензинов_автомобильных_в_деньгах;_накопительный_итог_quarter,Розничная_продажа_Дизельное_топливо_в_деньгах;_накопительный_итог_quarter,автоуслуги_по_тратам_потребителей_-_Тинькофф_индекс_month,топливо_потратам_потребителей-Тинькофф_индекс_month,Аренда_складской_недвижимости_month,Аренда_торговой_недвижимости_month,Аренда_офисной_недвижимости_month,Продажа_торговой_недвижимости_month,Продажа_офисной_недвижимости_month,из_нежилых_коммерческие_здания_quarter,Индекс_потребительской_активности_-_Сбериндекс_month,дом_и_ремонт_по_тратам_потребителей_-_Тинькофф_индекс_month,медуслуги_по_тратам_потребителей-Тинькофф_индекс_month,рестораны_по_тратам_потребителей-Тинькофф_индекс_month,Доля_онлайн_платежей_в_безналичных_тратах_населения_month,Челябинская область_Индекс потребительских цен на товары и услуги,Челябинская область_Индекс промышленного производства (по месяцам),Челябинская область_Коэффициент ликвидации организаций (по месяцам),Челябинская область_Коэффициент рождаемости организаций на  организаций по субъектам Российской Федерации,Челябинская область_Оборот розничной торговли (в % к пред месяцу),Челябинская область_Объем платных услуг населению,Челябинская область_Численность зарегистрированных безработных (по месяцам),Челябинская область_Cреднедушевые денежные доходы,Челябинская область_Индекс производства продукции сельского хозяйства (поквартально),Челябинская область_Количество организаций,Челябинская область_Уровень безработицы (по методологии МОТ),Челябинская область_Численность безработных (МОТ),Челябинская область_Численность занятых (по обследованиям),Челябинская область_Численность принятых работников (по кварталам),Челябинская область_Численность рабочей силы,Челябинская область_Численность требуемых работников на вакантные рабочие места,Челябинская область__ВРП на душу населения,Челябинская область__Численность населения на  январ,Челябинская область_Динамика инвестиций в ОК (%),Челябинская область_Доля инвестиций в ОК к ВРП,Челябинская область_Индекс физического объема ВРП,Челябинская область_Количество активных предприятий,Челябинская область_Количество умерших предприятий,Челябинская область_Коэффициент миграционного прироста,Челябинская область_Коэффициент напряженности на рынке труда,Челябинская область_Наличие основных фондов,Челябинская область_Показатели предпринимательской активности _акти,Челябинская область_Показатели предпринимательской активности _рос,Челябинская область_Показатели предпринимательской активности _уга,Челябинская область_Потребительские расходы в среднем на душу населения,Челябинская область_Потребность в работниках,Челябинская область_Степень износа ОФ,"Челябинская область_Численность обучающихся (квалиф рабочие, служащие)"
2025-01,,,1.0,1.0,2025.0,16.0,39.915855688671776,3175936.876094473,5246.113038787603,480.86458479780725,417.5152789508586,7461.260340198363,2343.906525053716,663.3056770219398,2908.6157378847442,12005108.11349031,5932122.376829618,2565880.8117548493,2227598.918749636,168.98521432864737,33.339632258616945,46.885772177268755,51.01543274795153,60.57663139579631,8211420.7123657875,1994847.585724313,187.0043236399237,183.33889379595746,361.927849416166,643.9347792668339,1143.4165002993436,53560.35188026169,51767.0886318748,17.563852263749983,58.99642086944278,243.98495440470447,219.1895023365701,162.1316173498953,14.940328077738792,101.25416960679331,102.73531944539668,2.4701321356563093,4.777430747854348,83.86280571482,103.58870018504619,30362.01452213645,31485.08259487839,98.39048038569763,68721.714832446,66.40128281299147,66.40128281299147,1748.3479401875657,49.425150341215,1780.1626578521436,43.92570045027711,463091.1465598532,3422.2448237496033,89.46323537790184,18.794891376334235,100.42370370287122,57317.92022207109,9185.092617247503,-8.878106574528843,2.5636538792429744,8587898.219268076,57317.92022207109,12703.237191303633,1482.6289019546423,20352.281677603216,26373.238358452534,39.49637702892032,14957.972602371423
2025-02,,,1.0,2.0,2025.0,14.5,39.860247881866776,2950229.003452645,4414.239819683432,480.75986433779406,417.238517514652,10731.811721430391,3034.5017616626565,851.6319261014595,4028.942312000632,63722941.28702056,24940389.88689117,2899373.336544864,22810502.90397248,168.91814252741136,33.29303595410218,46.95940691118529,50.989593357995865,60.65214553108076,8211415.368217243,1994530.1504938053,131.9285548163885,132.08964611170168,434.7758432659032,673.5672649723508,1033.7145940006512,53559.97524042699,50596.91139842124,17.53886456696671,64.00097262587688,215.4541357874519,188.10428397437698,108.32234189183269,15.196017020862188,101.14309482061749,105.56352307097842,1.4748458682324632,8.257030055156738,98.29978099177444,103.58813791658292,34292.1883737371,31440.97968856991,98.39027414405548,68779.45746111296,66.25686451915054,66.25686451915054,1748.3456898200793,49.42173764017474,1780.0968080233988,43.74800179843837,463082.690582229,3422.233402923222,90.27454846604165,18.793875850801022,100.42370369723784,58062.86514191888,9222.06313462445,-9.098772896133157,2.558180327613091,8569959.054765271,58062.86514191888,12703.23619262129,1480.8150114504072,20351.27383246027,26350.32263094393,39.49041954505365,14956.730086167012
2025-03,,,1.0,3.0,2025.0,16.0,39.805254132428715,2977698.5248021963,4783.770997555786,480.6555651000223,416.9636199302785,13031.670644770013,3746.7281159281024,1033.5137856054848,4634.76312339258,948437675.9029088,23257969.767406754,13786489.521993024,882006700.6783217,168.85078030267968,33.24591593144584,47.60451678753343,51.323244203235284,60.42361649427443,8211410.025012859,1994211.888863701,166.15446091957003,127.62833293419088,332.0184461564104,636.052964442706,972.5453511462712,53559.598385181445,50228.37494534795,17.513593776854265,63.99912024833091,214.2406333566874,196.45088538460706,106.3179344411485,14.842202547754932,101.13782458407681,103.32833004698134,1.8756677196195437,7.273680136733968,109.59259466752177,104.91562178227983,36588.13019224278,31397.329166116757,98.39006782572515,69715.65857204465,66.11113259885127,66.11113259885127,1748.3434386042147,49.418331358495685,1780.030866103091,43.57429935155038,463074.2451811725,3422.2219772156236,92.85414420029005,18.792863374995612,100.42370369160436,58869.5110519689,9184.666797546884,-0.42747169708186483,2.552661753239273,8552293.983862985,58869.5110519689,12703.236190645957,1478.9651292527633,20350.26808194708,26327.57467264996,39.4844417667282,14955.490142578943
2025-04,,,2.0,4.0,2025.0,15.5,54.93708770654044,2930314.1610307163,4797.779805294591,568.9080258752165,492.46374847659416,9878.512467090512,2566.1243438245524,712.8304825309593,4061.008860402141,572300057.9748436,30066806.33432613,96873856.18977655,461920126.1830089,191.56760604932842,29.83166848458889,48.21785084367868,51.87897310373725,59.74827183262418,9547423.207799226,1905655.7701930376,168.20844187055187,125.82799034256591,329.50561763061364,636.0416026157867,995.3673106462936,53559.22131434023,50229.12690965994,17.66534186683361,63.52441680682646,178.86560751815205,189.8774747174338,104.75959045501317,14.841816284801268,101.10254915375485,100.01410107643116,2.463546476593635,7.926295924872866,98.25481992802021,106.22227314218708,36355.819904758086,35142.69623273568,98.3464910930133,69922.99075212322,67.56128798484102,67.56128798484102,1743.2045627034095,53.66500948648942,1778.087047368706,48.77250253660007,463065.8103368522,3422.2105466236794,94.41048112602772,18.79185393524625,100.42370368597088,59101.18334034074,9145.750903350845,0.22548803261151207,2.5470975983250144,8534896.772348149,59101.18334034074,12703.236178756692,1477.0781720270068,20349.264419540443,26304.99264789774,39.47844359006596,14954.252763625627
2025-05,,,2.0,5.0,2025.0,16.0,54.841613947345856,2874050.563484745,5301.42200731898,568.7278826046343,492.20693363877206,8025.5508127088,2385.589723161425,715.2510873154007,3262.4888307942047,693278531.0824437,30531230.58882476,96437979.65891124,590208711.6002473,191.5133609637384,29.78836150990303,48.153392649474476,51.92889183771507,59.95587304567274,9547417.89026585,1905515.969850936,151.1108971319046,121.91249578820977,335.49694731545736,636.0302305039297,785.4996900404608,53512.79193303853,51536.67905015333,17.617552798174255,63.5222822384215,184.35479654696098,160.25392004169072,107.28077906528713,14.841429601439588,100.88610338780504,101.85050946166237,1.8148943139436768,5.3665490137194025,105.6079560014052,105.5088833529084,32805.14859059072,35083.14549690938,98.34620344384159,70082.28794181166,67.39320388708771,67.39320388708771,1743.1993683639632,53.66188579044975,1778.031533460215,48.58585553992139,463057.3860294868,3422.1991111442558,94.78683805566635,18.790847517917328,100.42370368033743,59317.951072247066,9106.224575089582,1.0375872732723614,2.5414872958213843,8517761.3736466,59317.951072247066,12703.236169625074,1475.1530139453014,20348.262838744224,26282.57474769749,39.472424910478736,14953.017941358445
2025-06,,,2.0,6.0,2025.0,15.5,54.74724959993882,2684628.298848832,5229.471968130838,568.5484958858763,491.9517651663324,10180.845341982757,3647.077493079177,951.5589556371393,4393.727425994899,513713362.52266645,74907861.76956357,39907713.25556647,383635801.44093657,191.44441747116755,29.744559440516976,48.614273885508155,52.358421331599466,60.2440462450968,9547412.573670696,1905375.7796783869,158.2121436185676,126.5267496646588,554.4971159680728,668.0583350224249,878.8062827509192,55245.751654630905,50549.39045054248,17.56933229032936,63.993549310254686,184.10981773696383,166.4127607609441,110.88433961108039,14.84104249698316,100.96924859060158,101.99498478744869,1.5638553439166476,6.195594045249357,101.96559295510609,106.22128953632952,30157.264539982716,35024.23516037125,98.34591568812729,70235.1885664306,67.22365101871912,67.22365101871912,1743.1941720827442,53.65876788840715,1777.9759410920885,48.40326901270849,463048.9722393442,3422.1876707742167,95.14037369156758,18.78984410945471,100.42370367470392,59521.45364745318,9066.094003000833,2.031524177459307,2.535830269234385,8500881.921816293,59521.45364745318,12703.236160492525,1473.1884830824142,20347.26333308918,26260.319189259437,39.46638562266214,14951.785667861599
2025-07,,,3.0,7.0,2025.0,16.0,83.25527864779038,2803389.4651447786,5243.807956711797,815.7068852111263,665.7090873292898,11805.442047217994,3638.0217950440947,940.6460005577667,4523.656931744588,364388822.48405325,85863098.89342412,125180770.39139326,149124015.41296986,289.5652362392427,44.11796684097245,48.53544787396197,52.45675444409808,60.2182627335206,14792405.195378885,2749502.976361252,182.4719588152324,123.72456251604126,357.4096241426168,666.9840970949093,956.372850990658,54193.8872008055,54196.66037113459,30.2293637805305,63.9916877147841,197.90808521325062,186.49992490541302,107.48133802137018,14.840654970743765,101.11489438348387,100.35583674903208,1.831159013607793,7.0001593092920755,106.90609897353858,102.93065107608223,29692.34089816608,33942.7873686195,92.2420953681534,69242.11171676703,65.47415877118884,65.47415877118884,1748.3344252473676,54.88031964545066,1778.9116124087368,44.978600222664454,463040.5689467416,3422.176225510426,95.47345476605673,18.788843696385207,100.42370366907043,59713.07465000694,9025.353160662202,3.298263349992883,2.530125932427476,8484252.724852184,59713.07465000694,12703.236148495227,1471.183359082737,20346.26589613288,26238.224215521157,39.460325620589366,14950.55593525193
2025-08,,,3.0,8.0,2025.0,16.0,83.11482470470983,2791737.8785812915,5243.426377921095,815.5332430688737,665.2835294604822,13205.818768439876,3567.5177776283704,933.8972581561404,5027.3677380901645,510715518.7653627,96939009.05351911,95198594.17178962,265312297.5691304,289.48203163533816,43.99637380743603,48.16415180728338,52.71611720421281,60.322688632300995,14792399.71735337,2749058.125708073,147.03640820561927,142.6703552537172,337.1423648189238,630.6074705677788,879.0650141720897,53557.710871313895,52696.538729053456,30.182896784263352,63.98982380408136,198.20542150844918,168.1755895146641,117.86986335965435,14.84026702203166,100.7419934768091,106.74729288084005,1.2938562196474364,6.546520169261067,102.90790536155392,103.5724373484938,29394.382421376344,33886.814465564414,92.24182527112495,69428.15394950096,65.30567189394807,65.30567189394807,1748.3321697824051,54.87770101496538,1778.8452390046775,44.650023309368976,463032.176132045,3422.1647753497414,95.78809885139088,18.787846265315984,100.42370366343692,59893.99278496966,8983.972149697493,4.958098581795651,2.524373689419127,8467868.25828668,59893.99278496966,12703.236139362678,1469.1363706782838,20345.270521459515,26216.288094685267,39.45424479750511,14949.328735678753
2025-09,,,3.0,9.0,2025.0,15.5,82.97597488625162,2811721.4074624632,5243.045536684979,815.3602910481958,664.8607807590545,13875.449795174987,4473.949948961455,1098.2134873948082,4717.795067514698,616518977.5484117,141044452.213985,94806748.82267667,394972872.6629145,289.3984417264985,43.873675102278824,48.18282388773208,52.65750337149192,60.329627320483674,14792394.240292085,2748612.107830382,151.84354383595638,132.3229938475213,442.601071771716,653.1328813100567,899.1742770865133,53943.98512289787,50544.769511423445,30.13588482695833,63.98795757382468,195.99335051968842,176.44320096507943,114.1177701425875,14.839878650155626,100.43962662987916,105.67087187589243,1.3415342715348466,6.42343553765294,97.15254763568113,104.2848433344149,28315.358331091942,33831.43393098732,92.24155507399958,69675.80576130102,65.13569317218548,65.13569317218548,1748.3299134661786,54.875087175011814,1778.7787723857452,44.33071073446344,463023.79377566994,3422.1533202890196,96.08604030072425,18.786851802933896,100.4237036578034,60065.22067091989,8941.943893203128,7.227077807717748,2.5185729341752405,8451723.159070577,60065.22067091989,12703.236130195672,1467.0461929089558,20344.27720267977,26194.509119766826,39.44814304591912,14948.104061323691
2025-10,,,4.0,10.0,2025.0,16.0,38.0787445449109,2972350.8003475415,5184.720307554518,1050.5038901664661,944.3831426522758,14187.102765959231,4418.823495117452,1185.238121423568,5307.889966450684,704793559.1230263,168698882.22588822,185353079.64760482,336150000.10000217,200.7751010201374,42.19044693216858,48.69425701876438,52.7352926068471,59.99274175073264,9944045.761172485,2693964.052098636,182.99520273733157,134.6556186171276,364.9039837533516,619.8562538982139,950.7862924034707,53299.13818014577,48365.859481790576,30.62066757066059,65.2255733483374,215.81654700928985,196.61006417892798,108.85831047950428,15.325622914112587,101.04921044976294,103.58053715387273,1.5782692113519965,6.699199391193173,104.92457493302923,106.38208690233921,27020.33563627415,39199.19303067168,101.59597967462588,68265.09123767377,62.831636562982084,62.831636562982084,1749.3297777689886,52.89403731588331,1774.3993492240163,47.61174533798982,464278.7652628036,3421.9080875106733,93.69368242119259,19.170273427450233,100.70580480826011,59229.78294767695,8698.899489792646,9.776256662720371,2.512106181572066,8507417.518110251,59229.78294767695,12703.23611576762,1449.8724574958896,20664.253829954767,26430.666675274395,38.637940652624295,15059.447788579902
2025-11,,,4.0,11.0,2025.0,15.5,38.03515917261653,3018074.421303545,5479.26231762765,1050.2553477240995,943.8444188767212,13751.503729057044,4240.223145240365,1139.8653008825102,5101.266074446362,1417563072.5169218,218726019.90415755,227729542.35908398,991903428.8916566,200.698193501857,42.08728392678954,48.789637357079144,52.79375963186914,62.375280681657,9944040.709097408,2693609.313511309,164.50487176757403,133.27319906349166,351.07142609890275,633.9118152837167,815.6226926241635,53918.72527346333,49604.476063156544,30.546517411303487,63.009501474810236,228.97484225253726,182.71176875866038,102.10692740255293,15.715195228765431,101.21028489417613,103.55227590632374,1.653626838466521,6.5736499656235265,100.88129777946376,107.11037946366478,28451.29955574628,39147.73008697357,101.59574663528387,68435.75414091116,62.671948671924035,62.671948671924035,1749.3249233640793,52.89152639546123,1774.3381472657181,47.2670431659851,464268.18357250787,3421.897566397943,93.89872963327382,19.16895128064781,100.70580479789541,59348.39845358926,8660.483426260767,10.408899941426373,2.506493284233427,8488666.491350934,59348.39845358926,12703.235961325468,1447.7632256854054,20662.974475991254,26414.38673067729,38.63126006896568,15058.496853984358
2025-12,,,4.0,12.0,2025.0,16.0,37.99202262993235,3245058.1693900526,5537.670532118194,1050.007801343368,943.309162274756,17016.44988304623,4664.544074763831,1309.2838792597324,6319.468776522464,2643808608.452343,370025876.7877447,702298337.2338129,1628810790.8049881,200.62094187301258,41.983085517609155,48.80479366301631,52.79197707739706,63.19669324009608,9944035.657912793,2693253.6186800897,157.71494320798206,141.71788800412568,341.68001017947904,616.3202788610668,786.7380108353351,51914.90599164232,49628.32565734957,30.471611976218014,66.95401634805593,253.6429697202593,175.06298187458466,106.12785711310495,15.229864025818404,101.26679262103643,102.0342723890732,2.1437175728098703,7.397646188852692,119.84238190662312,106.06036132263469,29398.786957740664,39096.780224861766,101.59551350931171,68599.18503923828,62.51079027636326,62.51079027636326,1749.3200671405366,52.8890200665816,1774.2768588399615,46.932417205549285,464257.61516412656,3421.8870407745826,94.0949275617327,19.167633141938847,100.70580478753071,59461.858785114215,8554.489776829472,10.117315925977636,2.500831214574021,8470198.165581774,59461.858785114215,12703.232543473132,1445.6106218284824,20661.69779724095,26398.217725695653,38.624556627151655,15057.5478451954
