year_month,avg_salary,count_in_day,quarter,month,year,split,Полный_плановый_объем_потребления_электроэнергии_month,Предложения_новостроек_month,Всего_введено_зданий_quarter,"Жилые_здания,_жилые_помещения_и_т.п._quarter",Ипотека_всего_в_деньгах_month,Средства_на_счетах_эскроу_в_рублях_накопительный_итог_month,Ипотека_по_ДДУ_в_деньгах_month,Ипотека_по_ДДУ_в_количестве_выданных_кредитов_month,Ипотека_всего_в_количестве_выданных_кредитов_month,Коммунальное_хозяйство_-_всего_накопительный_итог_на_начало_месяца_-_собирается_month,"из_них_Закупка_товаров,_работ_и_услуг_для_обеспечения_государственных_муниципальных_нужд_month",из_них_Капитальные_вложения_в_объекты_государственной_муниципальной_собственности_month,из_них_Иные_бюджетные_ассигнования_собирается_month,Оценка_объема_потребеления_безина_quarter,Оценка_объема_потребеления_ДТ_quarter,Цена_на_95_бензин_розничные_цены_month,Цена_на_92_бензин_розничные_цены_month,Цена_на_ДТ_розничные_цены_month,Розничная_продажа_бензинов_автомобильных_в_деньгах;_накопительный_итог_quarter,Розничная_продажа_Дизельное_топливо_в_деньгах;_накопительный_итог_quarter,автоуслуги_по_тратам_потребителей_-_Тинькофф_индекс_month,топливо_потратам_потребителей-Тинькофф_индекс_month,из_коммерческих_торговые_площади_quarter,Индекс_потребительской_активности_-_Сбериндекс_month,дом_и_ремонт_по_тратам_потребителей_-_Тинькофф_индекс_month,медуслуги_по_тратам_потребителей-Тинькофф_индекс_month,рестораны_по_тратам_потребителей-Тинькофф_индекс_month,Доля_онлайн_платежей_в_безналичных_тратах_населения_month,Нижегородская область_Индекс потребительских цен на товары и услуги,Нижегородская область_Индекс промышленного производства (по месяцам),Нижегородская область_Коэффициент ликвидации организаций (по месяцам),Нижегородская область_Коэффициент рождаемости организаций на  организаций по субъектам Российской Федерации,Нижегородская область_Оборот розничной торговли (в % к пред месяцу),Нижегородская область_Объем платных услуг населению,Нижегородская область_Численность зарегистрированных безработных (по месяцам),Нижегородская область_Cреднедушевые денежные доходы,Нижегородская область_Индекс производства продукции сельского хозяйства (поквартально),Нижегородская область_Количество организаций,Нижегородская область_Уровень безработицы (по методологии МОТ),Нижегородская область_Численность безработных (МОТ),Нижегородская область_Численность занятых (по обследованиям),Нижегородская область_Численность принятых работников (по кварталам),Нижегородская область_Численность рабочей силы,Нижегородская область_Численность требуемых работников на вакантные рабочие места,Нижегородская область__ВРП на душу населения,Нижегородская область__Численность населения на  январ,Нижегородская область_Динамика инвестиций в ОК (%),Нижегородская область_Доля инвестиций в ОК к ВРП,Нижегородская область_Индекс физического объема ВРП,Нижегородская область_Количество активных предприятий,Нижегородская область_Количество умерших предприятий,Нижегородская область_Коэффициент миграционного прироста,Нижегородская область_Коэффициент напряженности на рынке труда,Нижегородская область_Наличие основных фондов,Нижегородская область_Показатели предпринимательской активности _акти,Нижегородская область_Показатели предпринимательской активности _рос,Нижегородская область_Показатели предпринимательской активности _уга,Нижегородская область_Потребительские расходы в среднем на душу населения,Нижегородская область_Потребность в работниках,Нижегородская область_Степень износа ОФ,"Нижегородская область_Численность обучающихся (квалиф рабочие, служащие)"
2021-10,49826.65517241379,17.310344827586206,4.0,10.0,2021.0,16.0,1751834.0,3497.0,926.5,589.8,8737.0,62664.0,2557.0,707.0,3219.0,365312902.6200001,55356292.43000001,82537272.19999999,77330488.75,299.13280583029683,111.90859955796664,49.43,45.78,48.46,14365853.0,5569691.0,184.80599999999998,104.645,13.6,76.0,149.613,133.194,80.419,17.73516129,101.21,109.7,12.2,5.3,100.1,105.2,9424.0,42824.0,104.4,73419.0,66.8,66.8,1682.4,53.6,1749.1,45.7,489482.30653789005,3176.5,100.4,19.618499257057948,100.62659732540865,59158.0,8493.0,14.1,1.2,6197508.0,59158.0,10197.0,2587.0,26632.73476968797,40893.75482912333,44.2,11213.0
2021-11,51350.0,22.33333333333333,4.0,11.0,2021.0,15.5,1771546.0,3688.0,926.5,589.8,8666.0,65004.0,2622.0,780.0,3251.0,372613087.26,81855035.51999998,96157020.90000004,181323324.88,299.13280583029683,111.90859955796664,49.87,46.18999999999999,49.27,14365853.0,5569691.0,177.1,104.1,13.6,68.8,154.767,140.233,63.333,18.878,101.24,109.4,11.0,5.6,95.4,105.0,8836.0,42824.0,104.4,73419.0,66.8,66.8,1682.4,53.6,1749.1,45.7,489482.30653789005,3176.5,100.4,19.618499257057948,100.62659732540865,59158.0,8493.0,14.1,1.2,6197508.0,59158.0,10197.0,2587.0,26632.73476968797,40893.75482912332,44.2,11213.0
2021-12,52903.22580645161,19.774193548387093,4.0,12.0,2021.0,16.0,1990361.0,4281.0,926.5,589.8,10865.0,70380.0,3434.0,909.0,3709.0,962795469.11,158834303.18000007,317774952.35,446885809.81000006,299.13280583029683,111.90859955796664,50.33,46.55,51.58,14365853.0,5569691.0,160.7,113.4,13.6,73.76,175.1,135.5,83.56700000000002,17.40612903,100.17,117.6,11.5,6.7,111.4,104.1,8335.0,42824.0,104.4,73419.0,66.8,66.8,1682.4,53.6,1749.1,45.7,489482.30653789005,3176.5,100.4,19.618499257057948,100.62659732540865,59158.0,8493.0,14.1,1.2,6197508.0,59158.0,10197.0,2587.0,26632.73476968797,40893.75482912333,44.2,11213.0
2022-01,54200.0,21.33333333333333,1.0,1.0,2022.0,16.5,1848189.0,4352.0,699.1,584.7,5441.0,72428.0,2070.0,540.0,1753.0,27527801.25,6639659.14,1109796.15,19733029.82,253.05302999387882,114.6206968906975,50.67,47.02,52.29,12402129.0,6008799.0,129.774,101.935,1.92,61.4,128.548,123.839,85.12899999999998,17.25580645,101.43,132.4,7.4,3.2,85.4,107.8,7599.0,35727.0,98.8,72546.0,69.1,69.1,1672.5623955431754,48.2,1706.9,43.6,489482.30653789005,3207.354707520891,106.21727019498607,19.618499257057948,100.62659732540865,66437.09025069638,9588.676880222842,6.619732590529248,1.776434540389972,5179841.017270195,66437.09025069638,16449.800557103063,2411.940947075209,26632.73476968797,40893.75482912332,44.644623955431754,10845.494707520893
2022-02,54655.357142857145,35.714285714285715,1.0,2.0,2022.0,14.5,1666087.0,4403.0,699.1,584.7,7967.0,73123.0,2883.0,711.0,2581.0,339749956.88,18940803.02,9139441.21,68609743.96000001,253.05302999387882,114.62069689069752,50.98,47.34,52.45,12402129.0,6008799.0,165.071,102.179,1.92,68.0,173.107,147.107,88.71400000000001,18.37357143,101.07,118.2,9.3,5.2,98.7,103.8,7561.0,35727.0,98.8,72546.0,69.1,69.1,1672.5623955431754,48.2,1706.9,43.6,489482.30653789005,3207.354707520891,106.21727019498607,19.618499257057948,100.62659732540865,66437.09025069638,9588.676880222842,6.619732590529248,1.7764345403899722,5179841.017270195,66437.09025069638,16449.800557103063,2411.940947075209,26632.73476968797,40893.75482912333,44.644623955431754,10845.494707520893
2022-03,54741.93548387097,19.93548387096774,1.0,3.0,2022.0,16.0,1811428.0,3886.0,699.1,584.7,8261.0,68771.0,2897.0,799.0,2823.0,260781535.4725852,38308514.60043421,83080945.16540414,115789231.98922512,253.05302999387882,114.6206968906975,50.84,47.21,52.53,12402129.0,6008799.0,163.0,96.96799999999999,1.92,66.32,159.74200000000005,152.806,80.613,14.36064516,107.31,105.1,9.2,6.5,104.4,101.8,7715.0,35727.0,98.8,72546.0,69.1,69.1,1672.5623955431754,48.2,1706.9,43.6,489482.30653789005,3207.354707520891,106.21727019498607,19.618499257057948,100.62659732540865,66437.09025069638,9588.676880222842,6.619732590529248,1.776434540389972,5179841.017270195,66437.09025069638,16449.800557103063,2411.940947075209,26632.73476968797,40893.75482912333,44.644623955431754,10845.494707520893
2022-04,56261.383928571435,18.571428571428573,2.0,4.0,2022.0,14.928571428571427,1615571.0,3601.0,483.6,431.8,2316.0,68852.0,977.0,227.0,816.0,260781535.4725852,38308514.60043421,83080945.16540416,115789231.98922512,279.52598130841125,103.49250192258395,50.8,47.18,52.12,13708420.0,5382990.0,137.7,98.3,2.1,64.83,109.26699999999998,136.067,83.667,14.206,101.91,103.3,11.8,7.5,88.2,102.8,8358.0,41839.0,102.8,71638.0,72.5,72.5,1672.5623955431754,48.7,1732.3,48.5,489482.30653789005,3207.354707520891,106.21727019498607,19.618499257057948,100.62659732540865,66437.09025069638,9588.676880222842,6.619732590529248,1.7764345403899722,5179841.017270195,66437.09025069638,16449.800557103063,2411.940947075209,26632.73476968797,40893.75482912333,44.644623955431754,10845.494707520893
2022-05,55117.741935483864,22.193548387096772,2.0,5.0,2022.0,16.0,1555996.0,4233.0,483.6,431.8,1880.0,69140.0,983.0,179.0,578.0,260781535.4725852,38308514.60043421,83080945.16540414,115789231.98922512,279.5259813084112,103.49250192258395,50.9,47.27,51.93,13708420.0,5382990.0,122.516,98.96799999999999,2.1,61.23,108.29,125.806,84.065,13.08741935,99.72,96.7,6.1,5.140913577266369,101.7,104.7,8415.0,41839.0,102.8,71638.0,72.5,72.5,1672.5623955431754,48.7,1732.3,48.5,489482.30653789005,3207.354707520891,106.21727019498607,19.618499257057948,100.62659732540865,66437.09025069638,9588.676880222842,6.619732590529248,1.776434540389972,5179841.017270195,66437.09025069638,16449.800557103063,2411.940947075209,26632.73476968797,40893.75482912333,44.644623955431754,10845.494707520893
2022-06,59922.41379310345,23.41379310344828,2.0,6.0,2022.0,15.172413793103447,1405612.0,4354.0,483.6,431.8,3812.0,67469.0,1697.0,318.0,1183.0,260781535.4725852,38308514.60043421,83080945.16540414,115789231.98922512,279.52598130841125,103.49250192258395,50.86,47.24,51.99,13708420.0,5382990.0,134.4,104.03299999999999,2.1,65.0,121.133,125.3,92.06700000000001,14.262,99.47,91.0,11.0,5.4,102.8,106.0,8639.0,41839.0,102.8,71638.0,72.5,72.5,1672.5623955431754,48.7,1732.3,48.5,489482.30653789005,3207.354707520891,106.21727019498607,19.618499257057948,100.62659732540865,66437.09025069638,9588.676880222842,6.619732590529248,1.776434540389972,5179841.017270195,66437.09025069638,16449.800557103063,2411.940947075209,26632.73476968797,40893.75482912333,44.644623955431754,10845.494707520893
2022-07,55716.66666666666,21.4,3.0,7.0,2022.0,15.5,1501438.0,4532.0,674.0999999999998,497.3,5331.0,65890.0,2004.0,375.0,1654.0,260781535.4725852,38308514.60043421,83080945.16540414,115789231.98922512,274.1902793050174,102.57547484449185,50.92,47.28,51.85,12177187.832920792,4740396.5792079205,128.07399999999998,103.704,6.731029529130088,62.29,106.704,121.148,94.074,16.27133333,99.37999999999998,86.7,6.617594511541486,5.988708640034303,103.3,104.6,16810.367647058818,34358.488336714,100.94305273833672,82442.35192697769,74.2698275862069,74.2698275862069,1672.5623955431754,49.42415940224159,1744.6845841784989,31.416835699797158,489482.30653789005,3207.354707520891,106.21727019498607,19.618499257057948,100.62659732540865,66437.09025069638,9588.676880222842,6.619732590529248,1.776434540389972,5179841.017270195,66437.09025069638,16449.800557103063,2411.940947075209,26632.73476968797,40893.75482912332,44.644623955431754,10845.494707520893
2022-08,57833.870967741925,25.41935483870968,3.0,8.0,2022.0,16.0,1538644.0,5552.0,674.0999999999998,497.3,6669.0,64637.0,2109.0,380.0,2065.0,260781535.4725852,38308514.60043421,83080945.16540414,115789231.98922512,274.1902793050174,102.57547484449185,50.92,47.25,52.12,12177187.832920792,4740396.5792079205,137.71,98.54800000000002,6.731029529130088,62.74,109.065,136.806,82.581,13.21290323,99.96,117.0,8.903903688964599,6.527620710880799,100.9,104.3,16810.367647058818,34358.488336714,100.94305273833672,82442.35192697769,74.2698275862069,74.2698275862069,1672.5623955431754,49.42415940224159,1744.6845841784989,31.416835699797158,489482.30653789005,3207.354707520891,106.21727019498607,19.618499257057948,100.62659732540865,66437.09025069638,9588.676880222842,6.619732590529248,1.776434540389972,5179841.017270195,66437.09025069638,16449.800557103063,2411.940947075209,26632.73476968797,40893.75482912333,44.644623955431754,10845.494707520893
2022-09,61511.66666666666,24.066666666666666,3.0,9.0,2022.0,15.5,1504029.0,4754.0,674.0999999999998,497.3,7735.0,64731.0,2802.0,489.0,2287.0,260781535.4725852,38308514.60043421,83080945.16540414,115789231.98922512,274.1902793050174,102.57547484449185,50.8,47.09,52.7,12177187.832920792,4740396.5792079205,123.7,99.96700000000001,6.731029529130088,58.8,108.9,126.53299999999999,85.1,14.70833333,99.84,100.6,11.656569576497136,6.051067560672372,96.3,101.8,16810.367647058818,34358.488336714,100.94305273833672,82442.35192697769,74.2698275862069,74.2698275862069,1672.5623955431754,49.42415940224159,1744.6845841784989,31.416835699797158,489482.30653789005,3207.354707520891,106.21727019498607,19.618499257057948,100.62659732540865,66437.09025069638,9588.676880222842,6.619732590529248,1.776434540389972,5179841.017270195,66437.09025069638,16449.800557103063,2411.940947075209,26632.73476968797,40893.75482912332,44.644623955431754,10845.494707520893
2022-10,58333.33333333334,16.5,4.0,10.0,2022.0,16.0,1665843.2749144298,3361.5999171605395,815.3220867234282,684.0418098972468,9330.485159472293,51158.881867003605,3038.9531434099354,737.5997910542212,3095.8161728806012,384168328.5311065,77946476.76993132,117799096.83449538,125370632.75204366,274.95974337582464,108.98922823037626,51.56082725977984,47.78561427642583,51.42720536811533,13532207.58665784,5647422.554223391,178.75024274469232,105.12831645167091,10.362836558367096,71.47329254109994,147.72872773831986,142.64059125664318,81.87185957723537,17.37097174995509,100.99170270577936,105.14908201833885,12.091964510551849,5.51612493818428,101.36646888578063,107.5473729750242,11040.18097246524,43513.74005118663,103.51424477389796,70044.86383106031,72.53625971553919,72.53625971553919,1672.5623955431754,53.37988800631546,1730.6680969060003,44.47988369065229,498747.047057416,3182.7369938783622,104.73201433449793,20.231532073004104,99.69002008849371,59552.735102749655,8402.563191787563,12.759877003623693,1.4034340511892476,6888148.626328296,62976.512453740346,12709.84975304058,1847.7347286230358,26407.66811355221,44703.58775008692,44.644623955431754,11194.108477640915
2022-11,,,4.0,11.0,2022.0,15.5,1682726.4402998416,3413.1448410485523,815.3219213445607,684.037911217348,9517.721357422375,54512.59996351378,3060.0331701897962,738.0988712136842,3151.393257377235,413580751.63912815,78889137.82532057,124880337.6249003,198317371.7488914,274.9554314656495,108.98906681553278,51.77415494786656,47.984768321391115,51.83183064582759,13528228.663036196,5646063.651564858,168.58383996908742,102.86843348634254,10.355361108918842,68.21714537293265,156.21168974046523,144.4767239464367,72.84797618197506,17.942238673501038,100.94109313182454,107.37891166170313,8.285341877372089,5.653535308672879,98.00722683485485,108.19659473802184,11078.607404034175,43478.92825093625,103.51395603916271,69997.20865366871,72.53625965365904,72.53625965365904,1672.5623955431754,53.375905062269496,1730.6589466484986,44.26554270484769,498743.89886449673,3182.729938069721,104.73190775966215,20.22791894391357,99.68910279091324,59529.74824069714,8397.837357121687,12.652205567291215,1.399823029859373,6881294.954412018,63055.7052831784,12790.623788603842,1852.7699944225953,26407.66676137813,44678.382762532216,44.644623955431754,11193.74335563665
2022-12,,,4.0,12.0,2022.0,15.754098360655734,1896537.9334900074,3866.234448589165,815.3217559426872,684.0340159547835,11172.482796774073,60261.23846732997,3299.997825252631,795.9867681218474,3583.8781113689906,1454252848.3535721,205374932.58072683,334561309.17142546,420031801.2274656,274.9511143589374,108.98890532028351,51.90232879779303,48.15693315072504,53.966138580440386,13524271.898396382,5644713.796846418,154.60467899884978,107.93065861915552,10.34780431952967,72.2059437997668,167.61824351123875,142.03130788322173,82.15167951406585,17.20649892740861,100.7151994304987,109.85262160389674,12.785906928225558,5.815493217292062,111.99776002767081,108.43415526965971,11529.177670397112,43444.44836346114,103.5136670777192,69949.12890857166,72.53625959177838,72.53625959177838,1672.5623955431754,53.37193516106261,1730.649789943657,44.05777038051447,498740.7544118461,3182.7228784397203,104.73180121812901,20.224326294983502,99.68818448698471,59506.6047948029,8393.074092177,12.550697727178704,1.3961529930227308,6874549.75288401,63130.83724431744,12864.939076551014,1857.5814560704703,26407.665409348563,44653.43736455161,44.644623955431754,11193.378941942085
