year_month,avg_salary,count_in_day,quarter,month,year,split,Полный_плановый_объем_потребления_электроэнергии_month,Всего_введено_зданий_quarter,"Жилые_здания,_жилые_помещения_и_т.п._quarter",Ипотека_всего_в_деньгах_month,Средства_на_счетах_эскроу_в_рублях_накопительный_итог_month,Ипотека_по_ДДУ_в_деньгах_month,Ипотека_по_ДДУ_в_количестве_выданных_кредитов_month,Ипотека_всего_в_количестве_выданных_кредитов_month,Коммунальное_хозяйство_-_всего_накопительный_итог_на_начало_месяца_-_собирается_month,"из_них_Закупка_товаров,_работ_и_услуг_для_обеспечения_государственных_муниципальных_нужд_month",из_них_Капитальные_вложения_в_объекты_государственной_муниципальной_собственности_month,из_них_Иные_бюджетные_ассигнования_собирается_month,Оценка_объема_потребеления_безина_quarter,Оценка_объема_потребеления_ДТ_quarter,Цена_на_95_бензин_розничные_цены_month,Цена_на_92_бензин_розничные_цены_month,Цена_на_ДТ_розничные_цены_month,Розничная_продажа_бензинов_автомобильных_в_деньгах;_накопительный_итог_quarter,Розничная_продажа_Дизельное_топливо_в_деньгах;_накопительный_итог_quarter,автоуслуги_по_тратам_потребителей_-_Тинькофф_индекс_month,топливо_потратам_потребителей-Тинькофф_индекс_month,Аренда_офисной_недвижимости_month,Продажа_складской_недвижимости_month,Индекс_потребительской_активности_-_Сбериндекс_month,дом_и_ремонт_по_тратам_потребителей_-_Тинькофф_индекс_month,медуслуги_по_тратам_потребителей-Тинькофф_индекс_month,рестораны_по_тратам_потребителей-Тинькофф_индекс_month,Доля_онлайн_платежей_в_безналичных_тратах_населения_month,Кол-во_выпущенных_специалистов_сварочного_производства_и_сварщиков_year,Ростовская область_Индекс потребительских цен на товары и услуги,Ростовская область_Индекс промышленного производства (по месяцам),Ростовская область_Коэффициент ликвидации организаций (по месяцам),Ростовская область_Коэффициент рождаемости организаций на организаций по субъектам Российской Федерации,Ростовская область_Оборот розничной торговли (в % к пред месяцу),Ростовская область_Объем платных услуг населению,Ростовская область_Численность зарегистрированных безработных (по месяцам),Ростовская область_Cреднедушевые денежные доходы,Ростовская область_Индекс производства продукции сельского хозяйства (поквартально),Ростовская область_Количество организаций,Ростовская область_Уровень безработицы (по методологии МОТ),Ростовская область_Численность безработных (МОТ),Ростовская область_Численность занятых (по обследованиям),Ростовская область_Численность принятых работников (по кварталам),Ростовская область_Численность рабочей силы,Ростовская область_Численность требуемых работников на вакантные рабочие места,Ростовская область__ВРП на душу населения,Ростовская область__Численность населения на январ,Ростовская область_Динамика инвестиций в ОК (%),Ростовская область_Доля инвестиций в ОК к ВРП,Ростовская область_Индекс физического объема ВРП,Ростовская область_Количество активных предприятий,Ростовская область_Количество умерших предприятий,Ростовская область_Коэффициент миграционного прироста,Ростовская область_Коэффициент напряженности на рынке труда,Ростовская область_Наличие основных фондов,Ростовская область_Показатели предпринимательской активности _акти,Ростовская область_Показатели предпринимательской активности _рос,Ростовская область_Показатели предпринимательской активности _уга,Ростовская область_Потребительские расходы в среднем на душу населения,Ростовская область_Потребность в работниках,Ростовская область_Степень износа ОФ,"Ростовская область_Численность обучающихся (квалиф рабочие, служащие)"
2025-03,,,1.0,3.0,2025.0,16.0,1623290.1950460484,944.0645879727333,832.9298903568463,14146.27023302917,73678.00890867993,5626.015708393148,1207.8298674523178,3924.230745666536,803495268.7245626,56606633.16126922,420214039.10780674,96378526.25675188,322.9273601666692,152.19188074942244,51.75498544534719,58.392912151686964,57.2113209996345,17813115.879190322,8437144.222621344,224.40684502901203,114.08916645488516,2459.5711827446153,76503.16920789426,64.39922713574336,194.86018154865727,211.14398429269897,91.18697649654298,16.581991036911322,857.5300154149684,101.59193736475157,113.42414300388486,15.034457286400965,3.7687884878677016,111.50563724111204,113.18357817623932,37754.60496551611,34723.481733482375,110.22954604835512,58592.17130055938,64.15864888909286,64.15864888909286,2032.3645738828127,49.102025663756635,2131.7100221333844,64.2853214819253,392247.8961146625,4182.814328058595,132.86597451990767,18.920163450457274,102.92046804080631,61852.88729608587,7466.9324805979,70.41091753864076,0.8543945174655417,10765738.263415616,58809.59131080253,52711.96201444791,2612.4761478104315,26443.769438787396,61385.391229577326,39.141319783685866,23478.31426720121
2025-04,,,2.0,4.0,2025.0,15.5,1547594.0351479254,1054.5608834910277,865.8691020828028,11239.895384107313,80744.62329893206,4687.671247659755,1143.3151995109765,3602.6835972287818,825348173.0167115,43025280.955317795,533270050.9668659,287287946.7979237,234.74065374864844,119.69984974480663,52.22908275631386,58.130291747551574,56.90744270743984,13335002.728065902,6961322.874015396,196.7441957437318,120.17791747265495,4137.610861524157,73734.26424679553,64.39019639290258,137.29062679008968,205.79017387259026,90.26724682674632,18.08384779924655,857.5072909008015,101.43389939976795,113.21107001361544,17.84451667453401,3.948467496317457,100.97181618826471,116.33148106297949,42261.319270149485,40048.011946053215,107.6044750173196,57778.0126307129,65.10641610545734,65.10641610545734,2032.3615233605105,52.60660294136773,2146.3660267206,68.04990406060955,392246.6674724441,4185.010959270779,132.7562641062596,18.918321100327343,102.91970405744323,61829.685256635144,7465.375152006763,69.7390474122886,0.8405361691006517,10735163.560163964,58782.61483888295,52672.67586235024,2604.811742602101,26443.622777084107,61324.00222549494,39.14129566232258,23477.671772029316
2025-05,,,2.0,5.0,2025.0,16.0,1449839.1412103288,1054.3355123580013,865.4869307674053,8484.830404293929,80047.87950611905,4177.453867796981,1004.4334144653959,2987.9440512157616,614542018.298169,34953933.57775181,446958393.4372028,150531861.90042844,234.6522954766335,119.69884026334226,52.86623437052391,59.26628806471668,56.98137273695756,13334997.29038676,6955496.530562021,171.01681691359406,117.7123180605413,3986.002762834001,48292.00270599803,65.34256871056239,144.50915863260332,184.19484208768228,94.28934524828064,18.08331998148839,857.4845971682364,101.21192964686752,111.90386581443728,8.90535922213444,2.699775936288331,105.23763420429032,114.72631766339322,41218.04212350618,39991.88735972258,107.59999837637713,57687.829188839365,64.91931101551224,64.91931101551224,2032.3584740881847,52.6038973923305,2146.360310737348,67.52569347395873,392238.70084901317,4185.275500632485,132.6475820460165,18.916483210435352,102.91893942904954,61806.405096669514,7463.813219241194,69.09291124248486,0.8263893968834028,10705146.726942038,58755.52846220475,52632.55467846,2596.8941923327893,26443.476215852403,61263.23381591946,39.14127153466096,23477.03002743245
2025-06,,,2.0,6.0,2025.0,15.5,1511824.4550787825,1054.1111384318906,865.1072401880562,11997.755105888838,77051.516092572,5558.032561694722,1087.5012668649738,4152.812239540035,693967727.3676674,47176009.55140583,496449158.21966994,320000340.64860237,234.56339555027387,119.69783148106023,52.88163963612594,59.481296214759475,58.288208870639274,13334991.853867104,6949714.843350934,209.5825278191465,124.53135768430185,3535.068449269869,47278.77463228963,65.33455583511201,178.47643770546054,185.83171559086395,100.7804578757932,18.08279280101223,857.4619341547728,101.33747169088987,101.5994880346337,13.566434642343852,3.2051144396646007,106.88697154753966,115.70399053931095,39560.87558958279,39936.33862894576,107.5955302470167,57596.850369608816,64.73030363467592,64.73030363467592,2032.3554260650683,52.601196551732855,2146.3545968043427,67.0160709800464,392231.9328585557,4185.528250524857,132.51827989132283,18.914649764603844,102.9181741548075,61783.00078952909,7462.2466618529015,68.47105831950061,0.8119451019924093,10675672.63333148,58728.29724715593,52591.62545688304,2588.7071406785008,26443.329754989027,61203.076637595565,39.14124740069853,23476.389032096144
2025-07,,,3.0,7.0,2025.0,16.0,1616841.153226181,1053.8877551087455,1064.9035750592766,14053.28598620531,68558.42483123096,4929.95278742296,946.1530764974781,4017.551750842802,975593261.2883604,93866095.14977436,548386417.6585089,483939473.49099225,374.7800282988779,161.86433676793362,53.25179034870553,59.39774610165708,58.28603088826994,21399152.46012406,9030911.069698714,177.9283142535556,119.55176940741757,2978.9040673888408,130689.66056047926,65.32652296674212,181.0975101035904,205.98156187655638,91.1865061724025,18.08226625666455,857.4393017980788,100.87352272399876,100.4994592060388,12.323166737283465,3.4369180499063283,108.87331291748691,114.35409687786108,39049.991388375915,43769.11916950128,110.52366823148745,58030.19450305273,64.38444554430225,64.38444554430225,2032.3523792903945,54.58502862312687,2134.296999779302,65.80209573931974,392224.9721072138,4185.770041479381,132.3771013820049,18.912820746733527,102.91740823389799,61759.42629785398,7460.675459272336,67.87214496423371,0.7971937988219503,10646726.691163147,58700.886247642295,52549.89242226906,2580.2370484412095,26443.18339439095,61143.521514683496,39.14122326043281,23475.748784708976
2025-08,,,3.0,8.0,2025.0,16.0,1623121.3908301191,1053.6653558427997,1064.153155104232,13765.717360135575,73415.82505698505,5692.88314094302,1172.55786051461,4494.951100053243,973651266.9827346,50023079.20648499,530670090.5845195,334764125.18709815,374.59507049408967,161.8627408204773,53.38061417211436,59.32791974934472,58.543353651324,21399134.95200471,9025009.455287442,216.73447569956627,128.21126771700293,4390.069459012918,130557.49795762649,65.31847003053274,177.70308712953877,183.7617270104944,105.55976802875773,18.08174034729469,857.4167000359912,100.77915393933891,110.03951483137844,11.808141401098695,3.256342556222913,109.11126021311321,113.8927138469664,38960.462608245085,43709.39051992489,110.5178867716203,57923.741329696844,64.17296867876765,64.17296867876765,2032.3493337633945,54.582725042241925,2134.294587208392,65.45036987754705,392218.0587548255,4186.00162491475,132.2373044629046,18.910996140802784,102.91664166550197,61735.77067538717,7459.099590807766,67.29492483632393,0.7821255942088022,10618294.8304412,58673.361831379356,52507.27260578085,2571.4733213301292,26443.037133955244,61084.5594540935,39.14119911386137,23475.109283962596
2025-09,,,3.0,9.0,2025.0,15.5,1457619.6666055275,1053.4439341458321,1063.4079625306417,15034.100016968145,74298.20271535544,5269.41905302432,1171.8294083840885,4322.0285947180155,1164301586.9641745,103751514.00040013,530040721.7569858,315657561.1449343,374.4090092980588,161.8611459818546,53.04138023222343,59.533572824465686,58.43831020016796,21399117.447631825,9019150.615194667,201.85691536490086,121.81075025677569,4123.463715147305,130426.86336772775,65.31039695118912,183.01006627022582,197.70887177667632,110.78263751589444,18.081215071754734,857.3941288065158,100.95071706903202,117.44076536541228,11.600906346454833,3.304974399866641,101.01965973299255,114.77645911208572,38696.24027853688,43650.26541585759,110.51211639909279,57816.38512669414,63.95943580068737,63.95943580068737,2032.3462894833035,54.5804254186048,2134.2921754949953,65.10674192794094,392211.1503290143,4186.223681192005,132.0988689521557,18.90917593086717,102.91587444879755,61711.987862938346,7457.5190356443945,66.73824027668293,0.7667301653057298,10590363.476538626,58645.68902680405,52463.767808533266,2562.4218472630246,26442.890973579117,61026.18164095843,39.141174960981694,23474.47052855166
2025-10,,,4.0,10.0,2025.0,16.0,1617584.780517369,1472.2307733316284,1396.8661931932065,16342.796621016278,54823.04437213542,6084.348671590287,1329.2249928803935,4855.526821209571,1235246479.0767589,128471419.65156542,733423810.9318031,219494187.7806355,318.98919099707285,156.03742319177738,53.376863366835785,60.06152765447622,57.79005791640382,18177096.905903496,8969060.658987485,207.60960835559456,124.01237695222879,3445.5782918773602,31887.54185246152,64.96594138409449,190.57669755850614,212.73141837197758,96.020263801788,18.545099992016574,871.9896126928568,101.5924787901351,110.46164977325908,14.365976651850426,3.1723691756085954,103.61522955110573,116.86093491077959,35283.0606814431,50339.95821979948,109.59566102114313,56151.82188652398,62.9905380103978,62.9905380103978,2042.8197145866848,57.84524480628978,2143.619064027021,70.06103811345567,395073.0701808415,4186.255420307155,132.04043881933876,18.940596441500933,102.88872257602051,61239.81432664224,7285.02704308735,66.25948330267074,0.7072905573326224,10842832.24365788,58094.912475232566,52362.183716258216,2550.356103171937,26551.953619374,61690.547715832734,39.27217437768022,23504.54406554125
2025-11,,,4.0,11.0,2025.0,15.5,1620579.1429338185,1471.693493540286,1395.7896121112244,15353.917310708935,56307.96175910231,5424.52052438835,1256.1750675313115,4536.726675768639,1898874041.3135624,305761185.78819793,801902412.1245699,312161555.4219744,318.7501288125652,156.0359944927629,53.64626685788039,60.33333096027658,58.18776814567514,18177080.77820831,8961027.166279262,231.70960172974827,126.07178808018729,3256.0803574582005,26200.659480668583,66.30706406470344,203.0066879015316,207.5958576992772,83.37219921192914,18.87367188936276,871.9691211040215,101.55984101720571,111.84090858556574,16.944992373359963,3.439057764595772,102.1888194476945,116.466695068168,34891.358580431064,50264.988531071016,109.58943153426682,56045.99645751997,62.785099907389174,62.785099907389174,2042.8130327924173,57.84229804327647,2143.6137799658136,69.69731302945877,395064.6392001421,4186.546096363445,131.92115047058206,18.939101750766174,102.88811558370267,61218.86277077436,7283.570013241661,65.59096048620383,0.6917249291507326,10809542.931134332,58070.54280530453,52321.12801598912,2541.562884155502,26551.788281373065,61612.12262417068,39.272138165472754,23504.04662482961
2025-12,,,4.0,12.0,2025.0,16.0,1789093.4998001882,1471.1587302212656,1394.7206371928726,17890.525335343387,62252.062748679695,5735.2571499710275,1418.1638700470166,5452.327624872522,6133295271.982524,361723892.8127281,2561287944.8325524,3585990519.346303,318.50974775494615,156.03456678355826,53.8308430555798,60.70930283444753,59.79240299675071,18177064.653965514,8953055.468771495,201.25176707860462,126.70948940699057,2971.749148129518,48313.9491069647,66.79938915294764,224.8341952596571,177.8843832800705,90.03771839375065,17.890062277560624,871.9486570412781,101.71103555232183,106.09244120810848,13.94031607866325,3.2610861181620674,120.84805619917437,113.71247364781095,34288.71590646858,50190.79129223966,109.58321408029975,55939.26556665059,62.57757330656553,62.57757330656553,2042.8063537561127,57.839356391406604,2143.608497796017,69.34209743176706,395120.6619457514,4186.822985672624,131.80298021668935,18.937610608610548,102.88750807434397,61198.16031743983,7282.108594614163,64.9485284640424,0.6758299409398775,10776863.52173954,58046.31127452887,52224.35614986973,2534.900892075026,26551.623056626973,61534.527795635244,39.27210194382415,23503.54975860389
