year_month,avg_salary,count_in_day,quarter,month,year,split,из_нежилых_Промышленные_здания_quarter,Полный_плановый_объем_потребления_электроэнергии_month,Предложения_новостроек_month,Всего_введено_зданий_quarter,Средства_на_счетах_эскроу_в_рублях_накопительный_итог_month,Ипотека_по_ДДУ_в_количестве_выданных_кредитов_month,Ипотека_всего_в_количестве_выданных_кредитов_month,Коммунальное_хозяйство_-_всего_накопительный_итог_на_начало_месяца_-_собирается_month,"из_них_Закупка_товаров,_работ_и_услуг_для_обеспечения_государственных_муниципальных_нужд_month",из_них_Капитальные_вложения_в_объекты_государственной_муниципальной_собственности_month,из_них_Иные_бюджетные_ассигнования_собирается_month,Оценка_объема_потребеления_безина_quarter,Оценка_объема_потребеления_ДТ_quarter,Цена_на_95_бензин_розничные_цены_month,Цена_на_92_бензин_розничные_цены_month,Цена_на_ДТ_розничные_цены_month,Розничная_продажа_бензинов_автомобильных_в_деньгах;_накопительный_итог_quarter,Розничная_продажа_Дизельное_топливо_в_деньгах;_накопительный_итог_quarter,автоуслуги_по_тратам_потребителей_-_Тинькофф_индекс_month,топливо_потратам_потребителей-Тинькофф_индекс_month,Аренда_складской_недвижимости_month,Аренда_торговой_недвижимости_month,Аренда_офисной_недвижимости_month,Продажа_складской_недвижимости_month,Продажа_торговой_недвижимости_month,Продажа_офисной_недвижимости_month,из_коммерческих_торговые_площади_quarter,Индекс_потребительской_активности_-_Сбериндекс_month,дом_и_ремонт_по_тратам_потребителей_-_Тинькофф_индекс_month,медуслуги_по_тратам_потребителей-Тинькофф_индекс_month,рестораны_по_тратам_потребителей-Тинькофф_индекс_month,Доля_онлайн_платежей_в_безналичных_тратах_населения_month,Кол-во_выпущенных_специалистов_сварочного_производства_и_сварщиков_year,Краснодарский край_Индекс потребительских цен на товары и услуги,Краснодарский край_Индекс промышленного производства (по месяцам),Краснодарский край_Коэффициент ликвидации организаций (по месяцам),Краснодарский край_Коэффициент рождаемости организаций на  организаций по субъектам Российской Федерации,Краснодарский край_Оборот розничной торговли (в % к пред месяцу),Краснодарский край_Объем платных услуг населению,Краснодарский край_Численность зарегистрированных безработных (по месяцам),Краснодарский край_Cреднедушевые денежные доходы,Краснодарский край_Индекс производства продукции сельского хозяйства (поквартально),Краснодарский край_Количество организаций,Краснодарский край_Уровень безработицы (по методологии МОТ),Краснодарский край_Численность безработных (МОТ),Краснодарский край_Численность занятых (по обследованиям),Краснодарский край_Численность принятых работников (по кварталам),Краснодарский край_Численность рабочей силы,Краснодарский край_Численность требуемых работников на вакантные рабочие места,Краснодарский край__ВРП на душу населения,Краснодарский край__Численность населения на  январ,Краснодарский край_Динамика инвестиций в ОК (%),Краснодарский край_Доля инвестиций в ОК к ВРП,Краснодарский край_Индекс физического объема ВРП,Краснодарский край_Количество активных предприятий,Краснодарский край_Количество умерших предприятий,Краснодарский край_Коэффициент миграционного прироста,Краснодарский край_Коэффициент напряженности на рынке труда,Краснодарский край_Наличие основных фондов,Краснодарский край_Показатели предпринимательской активности _акти,Краснодарский край_Показатели предпринимательской активности _рос,Краснодарский край_Показатели предпринимательской активности _уга,Краснодарский край_Потребительские расходы в среднем на душу населения,Краснодарский край_Потребность в работниках,Краснодарский край_Степень износа ОФ,"Краснодарский край_Численность обучающихся (квалиф рабочие, служащие)"
2024-01,,,1.0,1.0,2024.0,16.0,30.981801712207734,2590606.235258889,28201.521647989823,1610.365128635447,87108.91022999863,1180.579524803865,3293.839704662919,194722266.5325109,18533704.07316748,229796006.97778136,2446630.692604864,486.8091153045903,178.85717992045986,55.306624281723,49.852579538778144,55.52873417980726,25709102.07576175,9268515.862054974,214.1751514706726,122.77112667787607,356.7180218973627,-127.56378199328465,136.61345496994156,44243.997636665175,104387.40010955164,133266.12187860702,37.24751349373393,66.03503176978954,149.35213733033433,203.8925265999668,118.6021559164563,16.177839644081246,527.4934691756731,101.34523040248254,107.05901558719015,5.080332929042607,4.159236261196699,77.97089810566371,112.78712535089764,33291.386937204654,40267.64879709812,108.6093514088596,107623.36000942314,121.86908327446724,121.86908327446724,2668.6417784893165,79.37251051442645,2807.3510152792405,72.01295731093155,458492.4288303306,5723.722000205366,107.2553261188383,18.95844735574348,100.07962304622853,75470.14013724466,7617.182994288882,82.25255010848923,2.5683420769009526,18024614.871513285,86200.61091342405,17227.623552805493,2841.8945611122604,32674.92601923725,43392.56828473969,29.605103635117345,23954.71096948427
2024-02,,,1.0,2.0,2024.0,15.0,30.91355668030982,2464796.990266422,29657.319704041485,1610.1885119094027,91644.00813338776,1669.7189245278332,4381.935899365856,174852819.31533614,49047399.21339367,126583305.01807688,11274846.41186284,486.6763714258562,178.83435343976112,55.305656139036884,49.85190524817458,55.73451521245245,25708584.53538989,9261407.792788506,221.74262194946132,115.2922974042173,343.7050617921302,-162.08299209107358,119.1174051653894,39198.15677994161,101410.45584755176,107326.49129792133,37.22131479338693,68.52631698841111,172.9166192837666,217.06085531509768,112.1403130378983,16.13996568172891,527.4407904325092,101.21189773829515,108.03485905267056,5.66284155026726,5.653658756310843,99.23381006049507,109.24810275335615,37395.907558985986,40231.87944180015,108.60299437722452,107583.76709997754,121.83591335455161,121.83591335455161,2668.641599660806,79.36728853632015,2807.350867994438,71.73208748130223,458490.5801460414,5723.705173895633,107.2446862254068,18.9581261612332,100.07947403977875,75399.67021690143,7546.066975366581,82.25311849535501,2.5683367222342195,17991499.5730526,86135.0186963069,17152.238203677152,2822.091329668378,32674.767050982657,43390.97460265991,29.601921497902364,23954.242168412384
2024-03,,,1.0,3.0,2024.0,16.0,30.846755788140978,2508076.104668335,33212.029081862216,1610.0124475649038,95783.01473674882,1831.8050711584685,5367.728466239713,550672274.8118019,84194972.92955822,245666852.97137213,63883583.98578285,486.5430949819738,178.81161562300844,55.26407269184094,49.842652318031924,55.798255329603,25708067.60454376,9254370.49758924,240.15865152632944,124.48624955724928,369.97310002314094,-197.6477542659292,101.168031623009,39192.58463467874,102649.9838716288,114251.12580935918,37.19541623081453,66.83701338819917,170.33840094920737,234.108332669162,105.9295126129862,15.317658595314915,527.3883312476867,101.29999665548858,107.74845806582056,5.6954585811743765,6.793350168822262,108.00914123110985,114.26343043431605,38287.08953794714,40196.448904282835,108.59665173802156,107543.7310570649,121.80259371868273,121.80259371868273,2668.641420847737,79.36208099494559,2807.3507207175953,71.45813951351815,458488.7327059921,5723.688355082035,107.23407792780823,18.95780453100005,100.07932495498376,75328.70350656088,7473.850270327371,82.25320847217517,2.5683313657557867,17958915.944401603,86078.03714906945,17028.68910104889,2801.50031631532,32674.608200318053,43389.37775445067,29.598726188771845,23953.773865029536
2024-04,,,2.0,4.0,2024.0,15.5,89.79881072537275,2215061.533351108,33142.76317158557,1760.1141787647366,101470.86939927614,1528.6988782412182,4410.550607127584,389830637.1085725,110534935.67308871,331336820.7305173,8669018.399708694,494.47330813507085,167.49691983569954,55.45192624067852,50.57635777283921,55.72933262970057,25610264.55848791,9290196.341010517,181.4206074211344,128.39126123503613,378.0002196796816,-231.3566755930418,82.74748462988258,44522.35381070782,106416.89540270963,118838.87660897053,49.433819886601455,66.01926129284323,141.73139679113513,219.23054016188786,110.26205773614716,16.065573418054164,527.3360902514232,101.38568933210155,116.5861135013954,6.0823085260572505,6.760277359731279,99.15358040650999,109.62963407262328,38953.665647459515,43785.26227051651,108.2740409469655,105382.88263929868,123.36257351010595,123.36257351010595,2671.020565771455,106.15070380751403,2811.4194911335608,85.83518849929095,458486.88650892704,5723.671543759567,107.22350108551241,18.957482464156822,100.07917579175714,75257.23473432875,7400.50712635489,82.25315419315302,2.5683260074647363,17926851.28349966,86020.60617762715,16902.314588256184,2780.007765157483,32674.449467112998,43387.777730667454,29.59551762577184,23953.306058543607
2024-05,,,2.0,5.0,2024.0,16.0,88.68367159483118,2153171.126356481,54575.38348310741,1759.9228783494875,101347.98870198894,1709.8030296515537,3947.9898806244373,412988562.1441644,78949653.77666111,272329603.35752165,44833296.06012306,494.31328146914086,167.48314818496436,56.231585920526506,50.830204692435245,55.515970311949424,25609643.66008333,9285833.853697302,174.65766766763775,126.89484623683971,371.8844449030937,-266.93977644767483,63.83696489512553,44500.99754218841,101090.97258377905,110552.08574416887,49.295119301817465,66.01398312292869,137.59399844593614,199.0436474922276,117.54320338423044,16.065176834676347,527.2840660853068,101.17124626060848,107.65350979952166,5.767003171087704,5.352212631588858,104.55601624379405,114.32707652097264,35171.60633591448,43758.34921761396,108.26774533667485,105327.61727323246,123.31411683491531,123.31411683491531,2671.020446538829,106.13612551451463,2811.4194420391063,85.65195802888678,458485.041553592,5723.654739923221,107.21295555882149,18.957159959813854,100.079026550037,75185.25855345289,7326.010980931062,82.25311082275584,2.5683206473601468,17895293.289707284,85962.8168318753,16773.542403877305,2757.5532161432066,32674.290851237267,43386.174521828216,29.592295726267064,23952.83874816417
2024-06,,,2.0,6.0,2024.0,15.5,87.61357670704744,2310572.9094106043,31069.092167111947,1759.7321734463205,99333.44061334868,1773.1672425815952,5200.889108424915,377610101.21176136,110181972.81014484,310110286.0663227,25323574.311454795,494.15262416565713,167.46942851264532,56.96726446905552,51.464095445397405,56.4701702762467,25609023.49682906,9281511.784767628,182.28054639749595,132.70927540369266,342.75114293266466,-303.4634061046888,44.41665955360602,39176.034303307984,99508.84878446037,130488.97987429355,49.15855952441218,66.82349066958668,149.10234710176147,198.4241041075354,122.5132104197098,16.064779796164082,527.2322574021788,100.78806571805605,107.82244116869032,6.099522859685905,5.855486529210353,111.20446605740023,121.6750524323406,32699.83547520353,43731.67418362411,108.26146393151629,105271.76302296302,123.2654513418562,123.2654513418562,2671.0203273164943,106.1215894511566,2811.419392947302,85.47253872966003,458483.1978387349,5723.637943568006,107.20244120886358,18.95683701707909,100.07887722976136,75112.7695409897,7250.334429761404,82.25306742117391,2.5683152854411,17864230.048072875,85904.6172208534,16642.312842900195,2734.0707035124046,32674.13235256083,43384.568118413015,29.58906040693389,23952.371933102466
2024-07,,,3.0,7.0,2024.0,16.0,42.68658193570404,2535983.896992332,32255.526686266774,1804.755634067122,91057.02983496859,1675.549421347408,5216.744858326779,537429657.8530344,126765459.6930563,346747005.66210395,16930439.449947167,743.7219911206334,319.01490294057203,56.909019829483746,51.39823085521609,56.498382256817685,40063755.90225106,17170865.576766532,211.55816226022012,120.4729165905616,464.76137731158514,-351.3736493568502,24.465672923354848,39170.57220831451,100941.43216251057,119588.06123700821,49.013567270182065,66.8189645307969,162.25251840854594,223.4184586251156,121.79040972037909,16.064382301733392,527.180662866017,100.99965393144235,107.6318616480855,5.192634168123582,6.086478972036812,115.84891334036995,113.51503354418669,38456.467869377295,52590.66848868626,104.99663935978636,109286.88318504998,123.2547719848935,123.2547719848935,2683.563860756661,95.01181866075196,2816.734174838888,74.4902219744646,458481.355363105,5723.621154688921,107.19195789758669,18.956513635058037,100.07872783086822,75039.7621964421,7173.449193163456,82.25301068232511,2.5683099217066703,17833650.014333673,85845.95539157325,16508.55877873452,2709.4880669862296,32673.97397095382,43382.958510864046,29.585811583753088,23951.905612571387
2024-08,,,3.0,8.0,2024.0,16.0,42.19958733093602,2506317.693956027,36840.603626386364,1804.612504963325,89161.47719690051,1915.4074334144132,5663.440188792708,567988593.2345678,139543925.60291442,419643921.32711005,26761594.688741546,743.5907490179112,318.9293617874152,56.944906125841825,51.807340461363104,56.574519287115145,40063282.021280974,17140649.32548217,183.7720348030815,137.3946517647598,369.0962224409065,-392.95366503051963,3.952567644733093,42340.21376137326,100458.64713124199,106989.2153882976,48.93891931137644,66.81442906120473,157.08722746401727,201.98220224652417,127.0972984485677,16.06398435059857,527.1292811518214,101.0680753528855,108.0203351443585,6.295729391085838,6.452744737085182,116.39710761851966,108.95518361140822,33555.52531061383,52515.77774041696,104.99368667015189,109230.73793236142,123.22814653696287,123.22814653696287,2683.563681021272,95.00348037859192,2816.734101046043,73.89669662192794,458479.5141254532,5723.604373280977,107.18150548775259,18.95618981285376,100.0785783532954,74966.23094036829,7095.326080831753,82.25296728042305,2.568304556155939,17803542.00061131,85786.92198566295,16372.198727976644,2683.725967618584,32673.8157062866,43381.345689585265,29.58254917200264,23951.439785785537
2024-09,,,3.0,9.0,2024.0,15.5,41.73114028792164,2274316.2716286536,40483.53369205398,1804.4698112506646,95365.34157445568,2088.840446105596,5437.376942796075,659394550.7600152,116788514.88113984,434584454.40255696,52231614.72814635,743.4589466591278,318.84417345488515,57.10983357271589,51.784009364610654,56.50507228173178,40062808.68872901,17110786.756784815,181.25491698072037,125.82324954020523,363.22402102179717,-422.7493974699115,-16.968504463472982,39159.72882801965,98015.33556185248,106816.87566582387,48.865224845921965,66.8098842319267,155.77253624339633,203.9705029415045,127.4876904379808,16.063585941972033,527.0781109455004,100.44398750623058,108.32542399089395,5.197427419670805,5.8665775725463245,99.01543545046587,107.55714823687227,30051.65755537225,52441.662490949144,104.9907404458931,109173.98470224981,123.20139582366077,123.20139582366077,2683.5635013013994,94.9951653413175,2816.734027257182,73.32196727401859,458477.6741245322,5723.587599339185,107.17108384293115,18.955865549566926,100.07842879698079,74892.17011296035,7015.93495488709,82.25292388784872,2.5682991887879814,17773895.161764618,85727.46492268532,16233.159805119896,2656.6975282218305,32673.657558429688,43379.7296449423,29.579273086250247,23950.974451961138
2024-10,,,4.0,10.0,2024.0,16.0,14.414144563960063,2441838.8542667883,37204.891173077885,2522.9020437897807,62830.1672531629,1968.6877845262327,5802.84638799507,828807486.0098608,188165255.4750008,832270492.9430777,17675094.992340084,727.9318825401425,338.5656439604457,57.2500726445166,51.9572904359001,56.30988664612546,38699031.34390108,18228040.63003356,237.5237809217957,128.8254959748786,328.58842323866315,-284.46321677654447,-25.348083981502985,40003.09074302066,101477.59809417301,107748.36774064797,73.47259375348978,72.60664389816013,174.59875174726406,238.47608669123818,121.70649985196569,16.502971227629768,558.561259744641,101.06496105088623,114.07738091741236,4.760376384724959,5.962230624434419,96.93224332532644,112.56741087461457,28750.024377439127,54213.23623665803,109.33526449950044,108249.21111134447,120.0412005034435,120.0412005034435,2711.147558597865,94.06882145750748,2846.2203883904967,74.19431648870156,460787.4990565346,5726.368773089583,107.8988172698188,18.766273101032805,100.0302896516234,73718.710591194,6633.382043813439,82.2528690695035,2.5214182428201815,17995950.419223793,84788.44135163652,15474.996418841434,2611.6091397858245,32890.019098938195,42581.45333218126,27.840375282590752,24003.351330306752
2024-11,,,4.0,11.0,2024.0,15.5,14.323300063932033,2435277.8641008725,37448.43723548851,2522.5928758895325,65775.30644873968,2082.958353534379,5666.539867116449,794577002.6757222,219890362.34710732,642481893.1304206,29126569.670297105,727.7449024247818,338.5010843976815,57.509986781988886,52.188049136500595,56.837036114757396,38698342.43349182,18206551.31028467,231.03754000221784,129.95745058982573,326.000776950775,-313.5985803952422,-40.63072870654617,40101.19535652393,100066.9399532868,123316.62032898511,73.29981488262959,69.59725515020192,183.84909999783528,238.73297948179072,112.78266784407471,16.877377400369028,558.3981557110911,101.27812247763836,112.62299963980644,5.964424021192629,5.926412589019991,95.71039641036506,112.6480565628688,29577.644514434938,54154.42801659174,109.32841464085578,108179.04176673773,120.00387524050969,120.00387524050969,2711.14731685171,94.05836624287865,2846.2203014662264,73.60556652483535,460785.0210136913,5726.355387668543,107.88547203210636,18.765899814675556,100.03009101765468,73657.17671016838,6561.249056492182,82.25311887577121,2.52141339669806,17959897.20143137,84739.00586273486,15357.983590972537,2585.7699666509175,32889.83299578991,42579.61249363513,27.835188932960573,24003.00473265165
2024-12,,,4.0,12.0,2024.0,16.0,14.23502684063929,2671272.6927067344,43360.291563924686,2522.284672300895,72913.94364460952,2178.1060584280012,6663.391653366855,2127219610.9681246,509500623.8543824,1576770477.0492918,120115275.00582622,727.5571492927063,338.4367832993201,57.65105835289423,52.05037160902714,57.629532282384176,38697654.32756639,18185295.751256865,254.41822034723225,130.79916143285428,329.92579964459753,-485.8089153720077,-56.97244763125685,39794.495549292995,97620.84504666548,115912.70349889685,73.12951278040602,71.50044787983677,198.1985136235288,230.23492849865173,116.39276959863295,16.306747899429528,558.2357834156375,101.26784395654406,115.03789053062573,3.7262448073409633,5.7734637187031925,126.42292234744673,111.03327540054899,31785.144378607583,54094.92286479097,109.32158031942535,108113.13438634775,119.96638208463895,119.96638208463895,2711.1470751264355,94.04794066296421,2846.220214546649,73.03643365163876,460782.544642129,5726.342008186984,107.87216677337288,18.76552602115509,100.02989227937348,73595.17811950787,6487.786925642495,82.30606904416345,2.521408548932309,17924415.855800133,84685.23538126696,15227.373748248609,2558.6155009264467,32889.647030197746,42577.76798947837,27.829981520221967,24002.658498946083
2025-01,,,1.0,1.0,2025.0,16.0,34.17270256831159,2632119.1843451867,31269.402059987282,1638.5564107943087,99006.36534499798,1242.9744060048315,3470.2595569943787,207914985.36563864,20230194.081459355,257924886.3897267,1472981.6889072966,473.5478008703811,182.76734710081797,57.27703035215376,51.49947442347267,57.94404272475907,25884773.290914103,9742070.816073297,230.48853365762196,127.17281904907215,378.64162627683515,-513.2042833817403,-91.38949320722172,45503.45645499775,106372.0334794022,141433.97917147606,39.521270240600906,65.17102870115741,157.27014147937246,219.0000802225308,122.08503208661246,16.061987716734293,540.1063671128576,101.5078456037238,108.66885151838852,4.156399514851127,4.178981681595598,78.46362263207962,114.25890668862206,36808.06432464559,42146.810996372646,110.01168926107452,108071.39218682147,118.18635409308399,118.18635409308399,2670.022371319089,80.63001401923528,2808.259517825781,79.51727641457538,460322.9887212711,5738.82640024644,109.04415764854788,18.800493910222077,100.5896488644099,71457.56816469357,6073.713493337029,89.07509951868269,2.563065756384445,19388644.162017714,87863.35643618752,18534.556719723125,2939.6786532825504,32818.14433822598,42857.24684607538,28.834755946909947,24101.82946439832
2025-02,,,1.0,2.0,2025.0,14.5,34.070335020464725,2504241.2472212873,32854.58364484978,1638.3356398867536,104020.01220008163,1757.5783867917498,4615.5918825935,186632844.4930042,53502985.5100905,141921658.12969226,6634062.568235408,473.3885082159002,182.7369117932196,57.270195173796104,51.49425656021821,58.15001901556557,25884152.242467865,9732593.390384672,238.525876884996,119.41353939609924,364.7212634700885,-553.4766951624937,-111.80155131253248,40311.338972381556,103335.441130069,113871.08674523592,39.48197219008038,67.62873925735404,182.04358761645068,233.045426134416,115.42539129737287,16.024315960074688,540.0273489981116,101.37427728595421,109.65733556144899,4.617122067023011,5.680488134466263,99.86057207259407,110.67215413003424,41311.689070783184,42102.099302250186,110.00374297153064,108012.00282265313,118.1448916931895,118.1448916931895,2670.0221328810753,80.62305138176019,2808.2593459935106,79.14278330840295,460320.52380888537,5738.8062086747605,109.03085778175851,18.800065650875034,100.58945018889162,71373.0042602817,5990.744804594345,89.07566788945404,2.5630595092732555,19344490.430736806,87782.91191930838,18447.397773033153,2913.2852081647543,32817.93238055319,42855.12193663568,28.82998274108748,24101.28252981445
2025-03,,,1.0,3.0,2025.0,16.0,33.970133682211475,2548159.5045310427,36760.634898234675,1638.11555945613,108574.02210512324,1927.7725830182128,5652.683210612998,587564543.9721626,91785985.68941095,275137216.65364647,36654819.40222853,473.22857648324134,182.706594704216,57.22134086480117,51.48020309070924,58.20781916200376,25883531.92545251,9723210.330118986,258.2218482572361,128.9229227229707,392.48080003085465,-594.9689176998255,-132.7424871119764,40302.98075448724,104595.42064595454,121182.75097123106,39.44312434622179,65.96060602952252,179.28991094302918,251.2431441650332,109.02509255493824,15.207835476377902,539.948660220878,101.46249581936074,109.36461075442742,4.6272781082325025,6.8255751969593055,108.69096947733179,115.75124057908806,42261.50744553657,42057.81113035355,109.99581467252695,107951.94875828415,118.10324214835337,118.10324214835337,2670.02189446365,80.6161079932608,2808.2591741705273,78.77751935135754,460318.0605554864,5738.7860260984435,109.01759740976028,18.799636810564174,100.58925140916433,71287.84420787303,5906.4919820485975,89.07575786623056,2.563053260048418,19301045.59253547,87714.49489797339,18303.266056140077,2885.8304318064693,32817.720579667046,42852.99280569002,28.82518977739171,24100.736175867798
2025-04,,,2.0,4.0,2025.0,15.5,98.81527917960152,2250414.968801477,36652.715805902684,1790.7927234559202,114872.30409891422,1608.4386538894619,4643.660728553102,415802328.8482157,120426439.49038228,370690801.4607199,4837995.1256504385,480.9108463228672,171.13882476098175,57.410068320904685,52.23347703045228,58.12729078712573,25784961.98490256,9758872.511515774,194.98091113170153,132.95355851922085,400.8802636156178,-629.7089007907226,-154.23312527062419,45780.7807133155,108430.54296434092,126012.57193076465,52.40612320103503,65.15262981138669,149.1470951867027,235.17914357616505,113.47641993755413,15.950319107593849,539.8702987264827,101.54830422078516,118.33264187674429,4.9234627890858755,6.792332831677536,99.77917714092831,111.0555608871479,42962.59877695142,45805.01636068868,109.66755118370688,105958.06875613818,119.60633576179028,119.60633576179028,2672.402210546254,107.8258211087664,2812.3292367003405,94.55278274893644,460315.5989593996,5738.765852511479,109.0043763568905,18.79920738810653,100.58905252486136,71202.08168119451,5820.924980747371,89.07570358710655,2.5630470087088586,19258292.711332884,87645.5295797528,18155.829472954763,2857.1736314382674,32817.508935393635,42850.85944064573,28.820376932891694,24100.19040163421
2025-05,,,2.0,5.0,2025.0,16.0,97.51428352730301,2187491.114534721,60304.57522466112,1790.5535979368594,114587.48076625985,1798.603534593479,4155.737350780545,440351189.5748584,85962371.25082639,304358088.9700289,24262972.15014359,480.72414854594876,171.11816728487895,58.21143357394758,52.49110625658032,57.89621288993677,25784237.603430554,9752328.780545952,187.63166279177918,131.39065645203377,394.2813338837125,-668.8863685968993,-176.29539829450738,45755.86506670952,103000.83011170539,117192.14765889186,52.24430585212037,65.1464719464864,144.76196541083968,213.4364389802768,120.96152148043137,15.9498564269864,539.7922624773081,101.3334955127302,109.264211759426,4.650504756631555,5.377581403520335,105.2153522844264,115.81249182516714,38760.52760309738,45769.13229015193,109.65968167084357,105884.38160138321,119.54980297406787,119.54980297406787,2672.402031697316,107.80881310026709,2812.3291630586605,94.27793704333016,460313.13901895296,5738.745687907867,108.99119444852684,18.798777382315905,100.58885353590054,71115.71026414348,5734.012811086238,89.07566021666571,2.5630407552535046,19216215.386276387,87576.1431584192,18005.59545807342,2827.2341837791573,32817.29744755934,42848.72182886007,28.815544083634528,24099.645206191533
2025-06,,,2.0,6.0,2025.0,15.5,96.26583949155537,2347352.914115905,34302.36520888993,1790.3152168079005,112170.02305989158,1864.8617830118606,5473.3706264957345,402491346.7661136,119896995.19596642,346228147.2215872,13242754.045273038,480.53671502521775,171.09758777640042,58.96714670358328,53.141143168096114,58.882704331496036,25783514.079633906,9745845.67715144,195.73748626291055,137.39724643887226,363.29038518089,-709.4612081395852,-198.95242119294656,40278.15525743111,101385.86098057547,138287.47316572475,52.08498611181418,65.94437876718753,156.83626721053517,212.68615616130313,126.0674496453822,15.949393215388751,539.7145494526161,100.94967886166724,109.43366175303551,4.8992842895288575,5.883229793815527,111.90535926888028,123.25422783773071,36008.402570244245,45733.56557816548,109.65182991439535,105809.90926769064,119.49302656549892,119.49302656549892,2672.401852863813,107.79185435968272,2812.3290894209526,94.00880809449005,460310.6807324768,5738.725532281606,108.97805151107949,18.79834679200289,100.5886544421991,71028.72344918763,5645.723501388305,89.07561681502554,2.5630344996812817,19174797.73076383,87506.26441876165,17852.49450331502,2795.924117985885,32817.086115990736,42846.57995763981,28.81069110463477,24099.10058861953
2025-07,,,3.0,7.0,2025.0,16.0,46.86767892498804,2576298.545740416,35583.40835783348,1836.0757965827809,102698.70644662477,1761.8241320211123,5488.869001381242,572648248.9556413,137861161.93166754,386743671.13762987,8519247.781936608,723.1822709191704,325.9137801478138,58.90102974422562,53.06859628282413,58.90355870818122,40336580.86966808,18026320.339560952,227.08103615860847,124.71614573820204,492.47365277390213,-774.3157953059002,-222.2285722615729,40269.9621149409,102842.4785950127,126699.65831601096,51.91695908772758,65.9389474006398,170.6323146773491,239.38140661472787,125.31515833112154,15.94892947188629,539.6371576483734,101.16158471773085,109.23823397770259,4.153814814040547,6.115305296049082,116.57869600844394,114.98671139224888,42314.957159169724,54988.94657013399,106.34363470184843,108607.97487218816,119.47302931319128,119.47302931319128,2684.951814342214,96.50526628368642,2817.64556645185,81.86826636935754,460308.22409830353,5738.705385626707,108.96494737198334,18.797915615974816,100.58845524367405,70941.11463573053,5556.024058690699,89.07556007606036,2.5630282419911152,19134024.3524449,87435.82207113822,17696.44836045626,2763.1472048200803,32816.87494051474,42844.4338142412,28.80581786986357,24098.55654799996
2025-08,,,3.0,8.0,2025.0,16.0,46.299518552758684,2546108.0253666826,40609.13816851515,1835.8849577777173,100440.63626253397,2013.6111501216187,5957.586918390275,605007598.9591157,151669672.46149734,467588261.50614655,12891986.39498873,723.0072814488742,325.8139821357974,58.93237483445576,53.48645394848413,58.97442314453816,40335949.02837463,17991068.046395864,197.17418123688032,142.21972655652706,390.9954669290879,-822.8258135918472,-245.56657647368908,43525.792201716584,102347.63655749039,113320.2171843968,51.82364913922054,65.9335048371292,165.16548594292485,216.3281420794637,130.7667843510322,15.948465195562324,539.56008507708,101.23009419110687,109.63050271653772,5.014875269303007,6.483293684502218,117.12995888827291,110.36622033368988,36894.36708081845,54901.57403048644,106.33920566739671,108533.11453527008,119.43752871595049,119.43752871595049,2684.9515746950296,96.49484343098642,2817.6454680613906,81.15603594631351,460305.76911476784,5738.68524793717,108.95188185969076,18.79748385303579,100.58825594024304,70852.87712844195,5464.880427637046,89.07551667411462,2.5630219821819287,19093880.33414841,87364.94277761449,17537.361834268962,2728.797690049968,32816.663920958454,42842.28338586949,28.80092425223789,24098.01308341646
2025-09,,,3.0,9.0,2025.0,15.5,45.752997002575256,2310375.6389429816,44589.71158940531,1835.6946994941711,107303.45543260756,2195.4805204565287,5718.565414194114,702138838.8520182,126863958.42485312,483767487.5963165,23939891.49950409,722.8315449704962,325.7145957478458,59.0972780969545,53.45784581948086,58.893586738078156,40335317.91830535,17956228.382915616,194.39364622590043,130.22906192525656,384.6688252261567,-846.5791966265489,-268.38133928463054,40253.697044498615,99855.4983263178,113106.6632970897,51.73153105740245,65.92805104199556,163.74900363757877,218.3724210789236,131.159613047476,15.948000385498036,539.4833297675983,100.60498438278822,109.93813598634097,4.1217842745885065,5.894340501304046,99.63852254055904,108.94857788424672,33017.267147934304,54815.10623944066,106.33478633100857,108457.44356178795,119.40186109821438,119.40186109821438,2684.951335068533,96.48444963439337,2817.6453696762433,80.46636072882232,460303.3157802067,5738.665119207021,108.93885480366394,18.79705150198665,100.58805653182293,70764.0041355524,5372.257447368273,89.07547328145301,2.563015720252645,19054351.21568616,87293.55509560999,17375.149956126235,2692.7597221905326,32816.453057149236,42840.12865967886,28.796010123609317,24097.470193954658
2025-10,,,4.0,10.0,2025.0,16.0,15.792246060206892,2480503.2128287074,40946.89302464612,2566.4959566876278,70614.22967579942,2068.768014131557,6101.647062282061,882245052.3651364,204282559.43108985,925580658.8290457,7648644.636054535,707.6884772854758,345.8479459970452,59.23663644354753,53.63221631666746,58.68179524440568,38962114.96606634,19124992.42798618,254.63792339478715,133.32331009625736,347.8933556943664,-547.6639729041434,-193.40993102948917,41118.02359322159,103379.78617251938,114062.02417357365,77.76133994309838,71.64724317845791,183.50124346740768,255.2158731286233,125.2035181284575,16.38415282718298,571.6817270657491,101.226931621744,115.77362166615153,3.757894737259257,5.990435097789643,97.54190153980836,114.02208833620851,31564.042472875357,56657.639966692215,110.7334355308062,107545.16319194873,116.32958744121773,116.32958744121773,2712.549597334027,95.54165882033074,2847.141246169082,81.36548142062756,462621.72969886323,5741.450308595538,109.6761490159342,18.608937629418712,100.54002068033537,69636.47585675254,5048.384025970473,89.07541846303499,2.516230327724186,19284666.898294944,86391.17717572139,16850.035364848376,2692.5400517187077,33033.70784359649,42051.23249707375,27.10152816060005,24150.09263954933
