date,quarter,month,year,split,из_нежилых_Промышленные_здания_quarter,Полный_плановый_объем_потребления_электроэнергии_month,Предложения_новостроек_month,Всего_введено_зданий_quarter,"Жилые_здания,_жилые_помещения_и_т.п._quarter",Ипотека_всего_в_деньгах_month,Ипотека_по_ДДУ_в_деньгах_month,Ипотека_по_ДДУ_в_количестве_выданных_кредитов_month,Ипотека_всего_в_количестве_выданных_кредитов_month,Коммунальное_хозяйство_-_всего_накопительный_итог_на_начало_месяца_-_собирается_month,"из_них_Закупка_товаров,_работ_и_услуг_для_обеспечения_государственных_муниципальных_нужд_month",из_них_Капитальные_вложения_в_объекты_государственной_муниципальной_собственности_month,из_них_Иные_бюджетные_ассигнования_собирается_month,Оценка_объема_потребеления_безина_quarter,Оценка_объема_потребеления_ДТ_quarter,Цена_на_95_бензин_розничные_цены_month,Цена_на_92_бензин_розничные_цены_month,Цена_на_ДТ_розничные_цены_month,Розничная_продажа_бензинов_автомобильных_в_деньгах;_накопительный_итог_quarter,Розничная_продажа_Дизельное_топливо_в_деньгах;_накопительный_итог_quarter,автоуслуги_по_тратам_потребителей_-_Тинькофф_индекс_month,топливо_потратам_потребителей-Тинькофф_индекс_month,Аренда_складской_недвижимости_month,Аренда_торговой_недвижимости_month,Аренда_офисной_недвижимости_month,Продажа_торговой_недвижимости_month,Продажа_офисной_недвижимости_month,из_нежилых_коммерческие_здания_quarter,Индекс_потребительской_активности_-_Сбериндекс_month,дом_и_ремонт_по_тратам_потребителей_-_Тинькофф_индекс_month,медуслуги_по_тратам_потребителей-Тинькофф_индекс_month,рестораны_по_тратам_потребителей-Тинькофф_индекс_month,Доля_онлайн_платежей_в_безналичных_тратах_населения_month
2020-10-24,4,10,2020,24,33.3,3033715.6170000024,4636.0,861.4000000000001,732.9000000000001,10003.0,2272.0,960.0,5836.0,514317002.4200001,115583596.82,87265079.54000002,311468326.05999994,243.16665206133428,59.514158195248406,40.23104693140792,44.14164233576641,46.49633620689654,10255302.6,2806425.3000000007,142.0645161290323,104.0967741935484,190.2,608.75,500.05,53457.0,40300.15,19.89999999999999,69.06451612903226,144.1612903225806,140.3870967741935,90.5483870967742,17.34580645
2020-10-25,4,10,2020,25,33.3,3033715.6170000024,4636.0,861.4000000000001,732.9000000000001,10003.0,2272.0,960.0,5836.0,514317002.4200001,115583596.82,87265079.54000002,311468326.05999994,243.16665206133428,59.514158195248406,40.23104693140792,44.14164233576641,46.49633620689654,10255302.6,2806425.3000000007,142.0645161290323,104.0967741935484,190.2,608.75,500.05,53457.0,40300.15,19.89999999999999,69.06451612903226,144.1612903225806,140.3870967741935,90.5483870967742,17.34580645
2020-10-26,4,10,2020,26,33.3,3033715.6170000024,4636.0,861.4000000000001,732.9000000000001,10003.0,2272.0,960.0,5836.0,514317002.4200001,115583596.82,87265079.54000002,311468326.05999994,243.16665206133428,59.514158195248406,40.23104693140792,44.14164233576641,46.49633620689654,10255302.6,2806425.3000000007,142.0645161290323,104.0967741935484,190.2,608.75,500.05,53457.0,40300.15,19.89999999999999,69.06451612903226,144.1612903225806,140.3870967741935,90.5483870967742,17.34580645
2020-10-27,4,10,2020,27,33.3,3033715.6170000024,4636.0,861.4000000000001,732.9000000000001,10003.0,2272.0,960.0,5836.0,514317002.4200001,115583596.82,87265079.54000002,311468326.05999994,243.16665206133428,59.514158195248406,40.23104693140792,44.14164233576641,46.49633620689654,10255302.6,2806425.3000000007,142.0645161290323,104.0967741935484,190.2,608.75,500.05,53457.0,40300.15,19.89999999999999,69.06451612903226,144.1612903225806,140.3870967741935,90.5483870967742,17.34580645
2020-10-28,4,10,2020,28,33.3,3033715.6170000024,4636.0,861.4000000000001,732.9000000000001,10003.0,2272.0,960.0,5836.0,514317002.4200001,115583596.82,87265079.54000002,311468326.05999994,243.16665206133428,59.514158195248406,40.23104693140792,44.14164233576641,46.49633620689654,10255302.6,2806425.3000000007,142.0645161290323,104.0967741935484,190.2,608.75,500.05,53457.0,40300.15,19.89999999999999,69.06451612903226,144.1612903225806,140.3870967741935,90.5483870967742,17.34580645
2020-10-29,4,10,2020,29,33.3,3033715.6170000024,4636.0,861.4000000000001,732.9000000000001,10003.0,2272.0,960.0,5836.0,514317002.4200001,115583596.82,87265079.54000002,311468326.05999994,243.16665206133428,59.514158195248406,40.23104693140792,44.14164233576641,46.49633620689654,10255302.6,2806425.3000000007,142.0645161290323,104.0967741935484,190.2,608.75,500.05,53457.0,40300.15,19.89999999999999,69.06451612903226,144.1612903225806,140.3870967741935,90.5483870967742,17.34580645
2020-10-30,4,10,2020,30,33.3,3033715.6170000024,4636.0,861.4000000000001,732.9000000000001,10003.0,2272.0,960.0,5836.0,514317002.4200001,115583596.82,87265079.54000002,311468326.05999994,243.16665206133428,59.514158195248406,40.23104693140792,44.14164233576641,46.49633620689654,10255302.6,2806425.3000000007,142.0645161290323,104.0967741935484,190.2,608.75,500.05,53457.0,40300.15,19.89999999999999,69.06451612903226,144.1612903225806,140.3870967741935,90.5483870967742,17.34580645
2020-10-31,4,10,2020,31,33.3,3033715.6170000024,4636.0,861.4000000000001,732.9000000000001,10003.0,2272.0,960.0,5836.0,514317002.4200001,115583596.82,87265079.54000002,311468326.05999994,243.16665206133428,59.514158195248406,40.23104693140792,44.14164233576641,46.49633620689654,10255302.6,2806425.3000000007,142.0645161290323,104.0967741935484,190.2,608.75,500.05,53457.0,40300.15,19.89999999999999,69.06451612903226,144.1612903225806,140.3870967741935,90.5483870967742,17.34580645
2020-11-01,4,11,2020,1,33.3,3112683.864,3615.0,861.4000000000001,732.9000000000001,8974.0,1874.0,764.0,5189.0,607833680.8400002,143682791.44000006,121229691.15999997,340907912.49000025,243.16665206133428,59.514158195248406,40.19999999999999,44.10925925925927,47.30419117647056,10255302.6,2806425.3000000007,118.2666666666667,104.5666666666667,186.0,606.85,501.9,52086.05,41166.7,19.89999999999999,59.83333333333334,160.3333333333333,131.0,86.96666666666667,17.887
2020-11-02,4,11,2020,2,33.3,3112683.864,3615.0,861.4000000000001,732.9000000000001,8974.0,1874.0,764.0,5189.0,607833680.8400002,143682791.44000006,121229691.15999997,340907912.49000025,243.16665206133428,59.514158195248406,40.19999999999999,44.10925925925927,47.30419117647056,10255302.6,2806425.3000000007,118.2666666666667,104.5666666666667,186.0,606.85,501.9,52086.05,41166.7,19.89999999999999,59.83333333333334,160.3333333333333,131.0,86.96666666666667,17.887
2020-11-03,4,11,2020,3,33.3,3112683.864,3615.0,861.4000000000001,732.9000000000001,8974.0,1874.0,764.0,5189.0,607833680.8400002,143682791.44000006,121229691.15999997,340907912.49000025,243.16665206133428,59.514158195248406,40.19999999999999,44.10925925925927,47.30419117647056,10255302.6,2806425.3000000007,118.2666666666667,104.5666666666667,186.0,606.85,501.9,52086.05,41166.7,19.89999999999999,59.83333333333334,160.3333333333333,131.0,86.96666666666667,17.887
2020-11-04,4,11,2020,4,33.3,3112683.864,3615.0,861.4000000000001,732.9000000000001,8974.0,1874.0,764.0,5189.0,607833680.8400002,143682791.44000006,121229691.15999997,340907912.49000025,243.16665206133428,59.514158195248406,40.19999999999999,44.10925925925927,47.30419117647056,10255302.6,2806425.3000000007,118.2666666666667,104.5666666666667,186.0,606.85,501.9,52086.05,41166.7,19.89999999999999,59.83333333333334,160.3333333333333,131.0,86.96666666666667,17.887
2020-11-05,4,11,2020,5,33.3,3112683.864,3615.0,861.4000000000001,732.9000000000001,8974.0,1874.0,764.0,5189.0,607833680.8400002,143682791.44000006,121229691.15999997,340907912.49000025,243.16665206133428,59.514158195248406,40.19999999999999,44.10925925925927,47.30419117647056,10255302.6,2806425.3000000007,118.2666666666667,104.5666666666667,186.0,606.85,501.9,52086.05,41166.7,19.89999999999999,59.83333333333334,160.3333333333333,131.0,86.96666666666667,17.887
2020-11-06,4,11,2020,6,33.3,3112683.864,3615.0,861.4000000000001,732.9000000000001,8974.0,1874.0,764.0,5189.0,607833680.8400002,143682791.44000006,121229691.15999997,340907912.49000025,243.16665206133428,59.514158195248406,40.19999999999999,44.10925925925927,47.30419117647056,10255302.6,2806425.3000000007,118.2666666666667,104.5666666666667,186.0,606.85,501.9,52086.05,41166.7,19.89999999999999,59.83333333333334,160.3333333333333,131.0,86.96666666666667,17.887
2020-11-07,4,11,2020,7,33.3,3112683.864,3615.0,861.4000000000001,732.9000000000001,8974.0,1874.0,764.0,5189.0,607833680.8400002,143682791.44000006,121229691.15999997,340907912.49000025,243.16665206133428,59.514158195248406,40.19999999999999,44.10925925925927,47.30419117647056,10255302.6,2806425.3000000007,118.2666666666667,104.5666666666667,186.0,606.85,501.9,52086.05,41166.7,19.89999999999999,59.83333333333334,160.3333333333333,131.0,86.96666666666667,17.887
2020-11-08,4,11,2020,8,33.3,3112683.864,3615.0,861.4000000000001,732.9000000000001,8974.0,1874.0,764.0,5189.0,607833680.8400002,143682791.44000006,121229691.15999997,340907912.49000025,243.16665206133428,59.514158195248406,40.19999999999999,44.10925925925927,47.30419117647056,10255302.6,2806425.3000000007,118.2666666666667,104.5666666666667,186.0,606.85,501.9,52086.05,41166.7,19.89999999999999,59.83333333333334,160.3333333333333,131.0,86.96666666666667,17.887
2020-11-09,4,11,2020,9,33.3,3112683.864,3615.0,861.4000000000001,732.9000000000001,8974.0,1874.0,764.0,5189.0,607833680.8400002,143682791.44000006,121229691.15999997,340907912.49000025,243.16665206133428,59.514158195248406,40.19999999999999,44.10925925925927,47.30419117647056,10255302.6,2806425.3000000007,118.2666666666667,104.5666666666667,186.0,606.85,501.9,52086.05,41166.7,19.89999999999999,59.83333333333334,160.3333333333333,131.0,86.96666666666667,17.887
2020-11-10,4,11,2020,10,33.3,3112683.864,3615.0,861.4000000000001,732.9000000000001,8974.0,1874.0,764.0,5189.0,607833680.8400002,143682791.44000006,121229691.15999997,340907912.49000025,243.16665206133428,59.514158195248406,40.19999999999999,44.10925925925927,47.30419117647056,10255302.6,2806425.3000000007,118.2666666666667,104.5666666666667,186.0,606.85,501.9,52086.05,41166.7,19.89999999999999,59.83333333333334,160.3333333333333,131.0,86.96666666666667,17.887
2020-11-11,4,11,2020,11,33.3,3112683.864,3615.0,861.4000000000001,732.9000000000001,8974.0,1874.0,764.0,5189.0,607833680.8400002,143682791.44000006,121229691.15999997,340907912.49000025,243.16665206133428,59.514158195248406,40.19999999999999,44.10925925925927,47.30419117647056,10255302.6,2806425.3000000007,118.2666666666667,104.5666666666667,186.0,606.85,501.9,52086.05,41166.7,19.89999999999999,59.83333333333334,160.3333333333333,131.0,86.96666666666667,17.887
2020-11-12,4,11,2020,12,33.3,3112683.864,3615.0,861.4000000000001,732.9000000000001,8974.0,1874.0,764.0,5189.0,607833680.8400002,143682791.44000006,121229691.15999997,340907912.49000025,243.16665206133428,59.514158195248406,40.19999999999999,44.10925925925927,47.30419117647056,10255302.6,2806425.3000000007,118.2666666666667,104.5666666666667,186.0,606.85,501.9,52086.05,41166.7,19.89999999999999,59.83333333333334,160.3333333333333,131.0,86.96666666666667,17.887
2020-11-13,4,11,2020,13,33.3,3112683.864,3615.0,861.4000000000001,732.9000000000001,8974.0,1874.0,764.0,5189.0,607833680.8400002,143682791.44000006,121229691.15999997,340907912.49000025,243.16665206133428,59.514158195248406,40.19999999999999,44.10925925925927,47.30419117647056,10255302.6,2806425.3000000007,118.2666666666667,104.5666666666667,186.0,606.85,501.9,52086.05,41166.7,19.89999999999999,59.83333333333334,160.3333333333333,131.0,86.96666666666667,17.887
2020-11-14,4,11,2020,14,33.3,3112683.864,3615.0,861.4000000000001,732.9000000000001,8974.0,1874.0,764.0,5189.0,607833680.8400002,143682791.44000006,121229691.15999997,340907912.49000025,243.16665206133428,59.514158195248406,40.19999999999999,44.10925925925927,47.30419117647056,10255302.6,2806425.3000000007,118.2666666666667,104.5666666666667,186.0,606.85,501.9,52086.05,41166.7,19.89999999999999,59.83333333333334,160.3333333333333,131.0,86.96666666666667,17.887
2020-11-15,4,11,2020,15,33.3,3112683.864,3615.0,861.4000000000001,732.9000000000001,8974.0,1874.0,764.0,5189.0,607833680.8400002,143682791.44000006,121229691.15999997,340907912.49000025,243.16665206133428,59.514158195248406,40.19999999999999,44.10925925925927,47.30419117647056,10255302.6,2806425.3000000007,118.2666666666667,104.5666666666667,186.0,606.85,501.9,52086.05,41166.7,19.89999999999999,59.83333333333334,160.3333333333333,131.0,86.96666666666667,17.887
2020-11-16,4,11,2020,16,33.3,3112683.864,3615.0,861.4000000000001,732.9000000000001,8974.0,1874.0,764.0,5189.0,607833680.8400002,143682791.44000006,121229691.15999997,340907912.49000025,243.16665206133428,59.514158195248406,40.19999999999999,44.10925925925927,47.30419117647056,10255302.6,2806425.3000000007,118.2666666666667,104.5666666666667,186.0,606.85,501.9,52086.05,41166.7,19.89999999999999,59.83333333333334,160.3333333333333,131.0,86.96666666666667,17.887
2020-11-17,4,11,2020,17,33.3,3112683.864,3615.0,861.4000000000001,732.9000000000001,8974.0,1874.0,764.0,5189.0,607833680.8400002,143682791.44000006,121229691.15999997,340907912.49000025,243.16665206133428,59.514158195248406,40.19999999999999,44.10925925925927,47.30419117647056,10255302.6,2806425.3000000007,118.2666666666667,104.5666666666667,186.0,606.85,501.9,52086.05,41166.7,19.89999999999999,59.83333333333334,160.3333333333333,131.0,86.96666666666667,17.887
2020-11-18,4,11,2020,18,33.3,3112683.864,3615.0,861.4000000000001,732.9000000000001,8974.0,1874.0,764.0,5189.0,607833680.8400002,143682791.44000006,121229691.15999997,340907912.49000025,243.16665206133428,59.514158195248406,40.19999999999999,44.10925925925927,47.30419117647056,10255302.6,2806425.3000000007,118.2666666666667,104.5666666666667,186.0,606.85,501.9,52086.05,41166.7,19.89999999999999,59.83333333333334,160.3333333333333,131.0,86.96666666666667,17.887
2020-11-19,4,11,2020,19,33.3,3112683.864,3615.0,861.4000000000001,732.9000000000001,8974.0,1874.0,764.0,5189.0,607833680.8400002,143682791.44000006,121229691.15999997,340907912.49000025,243.16665206133428,59.514158195248406,40.19999999999999,44.10925925925927,47.30419117647056,10255302.6,2806425.3000000007,118.2666666666667,104.5666666666667,186.0,606.85,501.9,52086.05,41166.7,19.89999999999999,59.83333333333334,160.3333333333333,131.0,86.96666666666667,17.887
2020-11-20,4,11,2020,20,33.3,3112683.864,3615.0,861.4000000000001,732.9000000000001,8974.0,1874.0,764.0,5189.0,607833680.8400002,143682791.44000006,121229691.15999997,340907912.49000025,243.16665206133428,59.514158195248406,40.19999999999999,44.10925925925927,47.30419117647056,10255302.6,2806425.3000000007,118.2666666666667,104.5666666666667,186.0,606.85,501.9,52086.05,41166.7,19.89999999999999,59.83333333333334,160.3333333333333,131.0,86.96666666666667,17.887
2020-11-21,4,11,2020,21,33.3,3112683.864,3615.0,861.4000000000001,732.9000000000001,8974.0,1874.0,764.0,5189.0,607833680.8400002,143682791.44000006,121229691.15999997,340907912.49000025,243.16665206133428,59.514158195248406,40.19999999999999,44.10925925925927,47.30419117647056,10255302.6,2806425.3000000007,118.2666666666667,104.5666666666667,186.0,606.85,501.9,52086.05,41166.7,19.89999999999999,59.83333333333334,160.3333333333333,131.0,86.96666666666667,17.887
2020-11-22,4,11,2020,22,33.3,3112683.864,3615.0,861.4000000000001,732.9000000000001,8974.0,1874.0,764.0,5189.0,607833680.8400002,143682791.44000006,121229691.15999997,340907912.49000025,243.16665206133428,59.514158195248406,40.19999999999999,44.10925925925927,47.30419117647056,10255302.6,2806425.3000000007,118.2666666666667,104.5666666666667,186.0,606.85,501.9,52086.05,41166.7,19.89999999999999,59.83333333333334,160.3333333333333,131.0,86.96666666666667,17.887
2020-11-23,4,11,2020,23,33.3,3112683.864,3615.0,861.4000000000001,732.9000000000001,8974.0,1874.0,764.0,5189.0,607833680.8400002,143682791.44000006,121229691.15999997,340907912.49000025,243.16665206133428,59.514158195248406,40.19999999999999,44.10925925925927,47.30419117647056,10255302.6,2806425.3000000007,118.2666666666667,104.5666666666667,186.0,606.85,501.9,52086.05,41166.7,19.89999999999999,59.83333333333334,160.3333333333333,131.0,86.96666666666667,17.887
2020-11-24,4,11,2020,24,33.3,3112683.864,3615.0,861.4000000000001,732.9000000000001,8974.0,1874.0,764.0,5189.0,607833680.8400002,143682791.44000006,121229691.15999997,340907912.49000025,243.16665206133428,59.514158195248406,40.19999999999999,44.10925925925927,47.30419117647056,10255302.6,2806425.3000000007,118.2666666666667,104.5666666666667,186.0,606.85,501.9,52086.05,41166.7,19.89999999999999,59.83333333333334,160.3333333333333,131.0,86.96666666666667,17.887
2020-11-25,4,11,2020,25,33.3,3112683.864,3615.0,861.4000000000001,732.9000000000001,8974.0,1874.0,764.0,5189.0,607833680.8400002,143682791.44000006,121229691.15999997,340907912.49000025,243.16665206133428,59.514158195248406,40.19999999999999,44.10925925925927,47.30419117647056,10255302.6,2806425.3000000007,118.2666666666667,104.5666666666667,186.0,606.85,501.9,52086.05,41166.7,19.89999999999999,59.83333333333334,160.3333333333333,131.0,86.96666666666667,17.887
2020-11-26,4,11,2020,26,33.3,3112683.864,3615.0,861.4000000000001,732.9000000000001,8974.0,1874.0,764.0,5189.0,607833680.8400002,143682791.44000006,121229691.15999997,340907912.49000025,243.16665206133428,59.514158195248406,40.19999999999999,44.10925925925927,47.30419117647056,10255302.6,2806425.3000000007,118.2666666666667,104.5666666666667,186.0,606.85,501.9,52086.05,41166.7,19.89999999999999,59.83333333333334,160.3333333333333,131.0,86.96666666666667,17.887
2020-11-27,4,11,2020,27,33.3,3112683.864,3615.0,861.4000000000001,732.9000000000001,8974.0,1874.0,764.0,5189.0,607833680.8400002,143682791.44000006,121229691.15999997,340907912.49000025,243.16665206133428,59.514158195248406,40.19999999999999,44.10925925925927,47.30419117647056,10255302.6,2806425.3000000007,118.2666666666667,104.5666666666667,186.0,606.85,501.9,52086.05,41166.7,19.89999999999999,59.83333333333334,160.3333333333333,131.0,86.96666666666667,17.887
2020-11-28,4,11,2020,28,33.3,3112683.864,3615.0,861.4000000000001,732.9000000000001,8974.0,1874.0,764.0,5189.0,607833680.8400002,143682791.44000006,121229691.15999997,340907912.49000025,243.16665206133428,59.514158195248406,40.19999999999999,44.10925925925927,47.30419117647056,10255302.6,2806425.3000000007,118.2666666666667,104.5666666666667,186.0,606.85,501.9,52086.05,41166.7,19.89999999999999,59.83333333333334,160.3333333333333,131.0,86.96666666666667,17.887
2020-11-29,4,11,2020,29,33.3,3112683.864,3615.0,861.4000000000001,732.9000000000001,8974.0,1874.0,764.0,5189.0,607833680.8400002,143682791.44000006,121229691.15999997,340907912.49000025,243.16665206133428,59.514158195248406,40.19999999999999,44.10925925925927,47.30419117647056,10255302.6,2806425.3000000007,118.2666666666667,104.5666666666667,186.0,606.85,501.9,52086.05,41166.7,19.89999999999999,59.83333333333334,160.3333333333333,131.0,86.96666666666667,17.887
2020-11-30,4,11,2020,30,33.3,3112683.864,3615.0,861.4000000000001,732.9000000000001,8974.0,1874.0,764.0,5189.0,607833680.8400002,143682791.44000006,121229691.15999997,340907912.49000025,243.16665206133428,59.514158195248406,40.19999999999999,44.10925925925927,47.30419117647056,10255302.6,2806425.3000000007,118.2666666666667,104.5666666666667,186.0,606.85,501.9,52086.05,41166.7,19.89999999999999,59.83333333333334,160.3333333333333,131.0,86.96666666666667,17.887
2020-12-01,4,12,2020,1,33.3,3418342.653999995,3601.0,861.4000000000001,732.9000000000001,10898.0,2212.0,904.0,6137.0,1958048569.82,327139851.56999993,338755117.19,1279736406.4399996,243.16665206133428,59.514158195248406,40.28147928994081,44.08038011695908,47.66624548736463,10255302.6,2806425.3000000007,124.4193548387097,115.8709677419355,183.9,608.1333,523.2333,51798.73,41848.37,19.89999999999999,68.06451612903226,196.9032258064516,137.7096774193548,85.0,17.17
2020-12-02,4,12,2020,2,33.3,3418342.653999995,3601.0,861.4000000000001,732.9000000000001,10898.0,2212.0,904.0,6137.0,1958048569.82,327139851.56999993,338755117.19,1279736406.4399996,243.16665206133428,59.514158195248406,40.28147928994081,44.08038011695908,47.66624548736463,10255302.6,2806425.3000000007,124.4193548387097,115.8709677419355,183.9,608.1333,523.2333,51798.73,41848.37,19.89999999999999,68.06451612903226,196.9032258064516,137.7096774193548,85.0,17.17
2020-12-03,4,12,2020,3,33.3,3418342.653999995,3601.0,861.4000000000001,732.9000000000001,10898.0,2212.0,904.0,6137.0,1958048569.82,327139851.56999993,338755117.19,1279736406.4399996,243.16665206133428,59.514158195248406,40.28147928994081,44.08038011695908,47.66624548736463,10255302.6,2806425.3000000007,124.4193548387097,115.8709677419355,183.9,608.1333,523.2333,51798.73,41848.37,19.89999999999999,68.06451612903226,196.9032258064516,137.7096774193548,85.0,17.17
2020-12-04,4,12,2020,4,33.3,3418342.653999995,3601.0,861.4000000000001,732.9000000000001,10898.0,2212.0,904.0,6137.0,1958048569.82,327139851.56999993,338755117.19,1279736406.4399996,243.16665206133428,59.514158195248406,40.28147928994081,44.08038011695908,47.66624548736463,10255302.6,2806425.3000000007,124.4193548387097,115.8709677419355,183.9,608.1333,523.2333,51798.73,41848.37,19.89999999999999,68.06451612903226,196.9032258064516,137.7096774193548,85.0,17.17
2020-12-05,4,12,2020,5,33.3,3418342.653999995,3601.0,861.4000000000001,732.9000000000001,10898.0,2212.0,904.0,6137.0,1958048569.82,327139851.56999993,338755117.19,1279736406.4399996,243.16665206133428,59.514158195248406,40.28147928994081,44.08038011695908,47.66624548736463,10255302.6,2806425.3000000007,124.4193548387097,115.8709677419355,183.9,608.1333,523.2333,51798.73,41848.37,19.89999999999999,68.06451612903226,196.9032258064516,137.7096774193548,85.0,17.17
2020-12-06,4,12,2020,6,33.3,3418342.653999995,3601.0,861.4000000000001,732.9000000000001,10898.0,2212.0,904.0,6137.0,1958048569.82,327139851.56999993,338755117.19,1279736406.4399996,243.16665206133428,59.514158195248406,40.28147928994081,44.08038011695908,47.66624548736463,10255302.6,2806425.3000000007,124.4193548387097,115.8709677419355,183.9,608.1333,523.2333,51798.73,41848.37,19.89999999999999,68.06451612903226,196.9032258064516,137.7096774193548,85.0,17.17
2020-12-07,4,12,2020,7,33.3,3418342.653999995,3601.0,861.4000000000001,732.9000000000001,10898.0,2212.0,904.0,6137.0,1958048569.82,327139851.56999993,338755117.19,1279736406.4399996,243.16665206133428,59.514158195248406,40.28147928994081,44.08038011695908,47.66624548736463,10255302.6,2806425.3000000007,124.4193548387097,115.8709677419355,183.9,608.1333,523.2333,51798.73,41848.37,19.89999999999999,68.06451612903226,196.9032258064516,137.7096774193548,85.0,17.17
2020-12-08,4,12,2020,8,33.3,3418342.653999995,3601.0,861.4000000000001,732.9000000000001,10898.0,2212.0,904.0,6137.0,1958048569.82,327139851.56999993,338755117.19,1279736406.4399996,243.16665206133428,59.514158195248406,40.28147928994081,44.08038011695908,47.66624548736463,10255302.6,2806425.3000000007,124.4193548387097,115.8709677419355,183.9,608.1333,523.2333,51798.73,41848.37,19.89999999999999,68.06451612903226,196.9032258064516,137.7096774193548,85.0,17.17
