date,quarter,month,year,split,Полный_плановый_объем_потребления_электроэнергии_month,Всего_введено_зданий_quarter,"Жилые_здания,_жилые_помещения_и_т.п._quarter",Ипотека_всего_в_деньгах_month,Средства_на_счетах_эскроу_в_рублях_накопительный_итог_month,Ипотека_по_ДДУ_в_деньгах_month,Ипотека_по_ДДУ_в_количестве_выданных_кредитов_month,Ипотека_всего_в_количестве_выданных_кредитов_month,Коммунальное_хозяйство_-_всего_накопительный_итог_на_начало_месяца_-_собирается_month,"из_них_Закупка_товаров,_работ_и_услуг_для_обеспечения_государственных_муниципальных_нужд_month",из_них_Капитальные_вложения_в_объекты_государственной_муниципальной_собственности_month,из_них_Иные_бюджетные_ассигнования_собирается_month,Оценка_объема_потребеления_безина_quarter,Оценка_объема_потребеления_ДТ_quarter,Цена_на_95_бензин_розничные_цены_month,Цена_на_92_бензин_розничные_цены_month,Цена_на_ДТ_розничные_цены_month,Розничная_продажа_бензинов_автомобильных_в_деньгах;_накопительный_итог_quarter,Розничная_продажа_Дизельное_топливо_в_деньгах;_накопительный_итог_quarter,автоуслуги_по_тратам_потребителей_-_Тинькофф_индекс_month,топливо_потратам_потребителей-Тинькофф_индекс_month,Аренда_офисной_недвижимости_month,Продажа_складской_недвижимости_month,Индекс_потребительской_активности_-_Сбериндекс_month,дом_и_ремонт_по_тратам_потребителей_-_Тинькофф_индекс_month,медуслуги_по_тратам_потребителей-Тинькофф_индекс_month,рестораны_по_тратам_потребителей-Тинькофф_индекс_month,Доля_онлайн_платежей_в_безналичных_тратах_населения_month,Кол-во_выпущенных_специалистов_сварочного_производства_и_сварщиков_year
2020-05-07,2,5,2020,7,1250673.6689999998,655.3,603.9,4595.0,7706.0,2030.0,1022.0,2393.0,725727345.01,75167603.79999998,592122572.58,58162357.51000002,205.83671295875172,94.2095332158078,43.18999999999999,47.11114206128139,46.34970873786409,9304971.2,4363855.200000001,70.64516129032258,72.45161290322581,613.5,21261.5,75.03333333333333,109.87096774193547,66.70967741935483,24.41935483870968,21.25774194,824.0
2020-05-08,2,5,2020,8,1250673.6689999998,655.3,603.9,4595.0,7706.0,2030.0,1022.0,2393.0,725727345.01,75167603.79999998,592122572.58,58162357.51000002,205.83671295875172,94.2095332158078,43.18999999999999,47.11114206128139,46.34970873786409,9304971.2,4363855.200000001,70.64516129032258,72.45161290322581,613.5,21261.5,75.03333333333333,109.87096774193547,66.70967741935483,24.41935483870968,21.25774194,824.0
2020-05-10,2,5,2020,10,1250673.6689999998,655.3,603.9,4595.0,7706.0,2030.0,1022.0,2393.0,725727345.01,75167603.79999998,592122572.58,58162357.51000002,205.83671295875172,94.2095332158078,43.18999999999999,47.11114206128139,46.34970873786409,9304971.2,4363855.200000001,70.64516129032258,72.45161290322581,613.5,21261.5,75.03333333333333,109.87096774193547,66.70967741935483,24.41935483870968,21.25774194,824.0
2020-05-11,2,5,2020,11,1250673.6689999998,655.3,603.9,4595.0,7706.0,2030.0,1022.0,2393.0,725727345.01,75167603.79999998,592122572.58,58162357.51000002,205.83671295875172,94.2095332158078,43.18999999999999,47.11114206128139,46.34970873786409,9304971.2,4363855.200000001,70.64516129032258,72.45161290322581,613.5,21261.5,75.03333333333333,109.87096774193547,66.70967741935483,24.41935483870968,21.25774194,824.0
2020-05-12,2,5,2020,12,1250673.6689999998,655.3,603.9,4595.0,7706.0,2030.0,1022.0,2393.0,725727345.01,75167603.79999998,592122572.58,58162357.51000002,205.83671295875172,94.2095332158078,43.18999999999999,47.11114206128139,46.34970873786409,9304971.2,4363855.200000001,70.64516129032258,72.45161290322581,613.5,21261.5,75.03333333333333,109.87096774193547,66.70967741935483,24.41935483870968,21.25774194,824.0
2020-05-13,2,5,2020,13,1250673.6689999998,655.3,603.9,4595.0,7706.0,2030.0,1022.0,2393.0,725727345.01,75167603.79999998,592122572.58,58162357.51000002,205.83671295875172,94.2095332158078,43.18999999999999,47.11114206128139,46.34970873786409,9304971.2,4363855.200000001,70.64516129032258,72.45161290322581,613.5,21261.5,75.03333333333333,109.87096774193547,66.70967741935483,24.41935483870968,21.25774194,824.0
2020-05-14,2,5,2020,14,1250673.6689999998,655.3,603.9,4595.0,7706.0,2030.0,1022.0,2393.0,725727345.01,75167603.79999998,592122572.58,58162357.51000002,205.83671295875172,94.2095332158078,43.18999999999999,47.11114206128139,46.34970873786409,9304971.2,4363855.200000001,70.64516129032258,72.45161290322581,613.5,21261.5,75.03333333333333,109.87096774193547,66.70967741935483,24.41935483870968,21.25774194,824.0
2020-05-15,2,5,2020,15,1250673.6689999998,655.3,603.9,4595.0,7706.0,2030.0,1022.0,2393.0,725727345.01,75167603.79999998,592122572.58,58162357.51000002,205.83671295875172,94.2095332158078,43.18999999999999,47.11114206128139,46.34970873786409,9304971.2,4363855.200000001,70.64516129032258,72.45161290322581,613.5,21261.5,75.03333333333333,109.87096774193547,66.70967741935483,24.41935483870968,21.25774194,824.0
2020-05-16,2,5,2020,16,1250673.6689999998,655.3,603.9,4595.0,7706.0,2030.0,1022.0,2393.0,725727345.01,75167603.79999998,592122572.58,58162357.51000002,205.83671295875172,94.2095332158078,43.18999999999999,47.11114206128139,46.34970873786409,9304971.2,4363855.200000001,70.64516129032258,72.45161290322581,613.5,21261.5,75.03333333333333,109.87096774193547,66.70967741935483,24.41935483870968,21.25774194,824.0
2020-05-17,2,5,2020,17,1250673.6689999998,655.3,603.9,4595.0,7706.0,2030.0,1022.0,2393.0,725727345.01,75167603.79999998,592122572.58,58162357.51000002,205.83671295875172,94.2095332158078,43.18999999999999,47.11114206128139,46.34970873786409,9304971.2,4363855.200000001,70.64516129032258,72.45161290322581,613.5,21261.5,75.03333333333333,109.87096774193547,66.70967741935483,24.41935483870968,21.25774194,824.0
2020-05-18,2,5,2020,18,1250673.6689999998,655.3,603.9,4595.0,7706.0,2030.0,1022.0,2393.0,725727345.01,75167603.79999998,592122572.58,58162357.51000002,205.83671295875172,94.2095332158078,43.18999999999999,47.11114206128139,46.34970873786409,9304971.2,4363855.200000001,70.64516129032258,72.45161290322581,613.5,21261.5,75.03333333333333,109.87096774193547,66.70967741935483,24.41935483870968,21.25774194,824.0
2020-05-19,2,5,2020,19,1250673.6689999998,655.3,603.9,4595.0,7706.0,2030.0,1022.0,2393.0,725727345.01,75167603.79999998,592122572.58,58162357.51000002,205.83671295875172,94.2095332158078,43.18999999999999,47.11114206128139,46.34970873786409,9304971.2,4363855.200000001,70.64516129032258,72.45161290322581,613.5,21261.5,75.03333333333333,109.87096774193547,66.70967741935483,24.41935483870968,21.25774194,824.0
2020-05-20,2,5,2020,20,1250673.6689999998,655.3,603.9,4595.0,7706.0,2030.0,1022.0,2393.0,725727345.01,75167603.79999998,592122572.58,58162357.51000002,205.83671295875172,94.2095332158078,43.18999999999999,47.11114206128139,46.34970873786409,9304971.2,4363855.200000001,70.64516129032258,72.45161290322581,613.5,21261.5,75.03333333333333,109.87096774193547,66.70967741935483,24.41935483870968,21.25774194,824.0
2020-05-21,2,5,2020,21,1250673.6689999998,655.3,603.9,4595.0,7706.0,2030.0,1022.0,2393.0,725727345.01,75167603.79999998,592122572.58,58162357.51000002,205.83671295875172,94.2095332158078,43.18999999999999,47.11114206128139,46.34970873786409,9304971.2,4363855.200000001,70.64516129032258,72.45161290322581,613.5,21261.5,75.03333333333333,109.87096774193547,66.70967741935483,24.41935483870968,21.25774194,824.0
2020-05-22,2,5,2020,22,1250673.6689999998,655.3,603.9,4595.0,7706.0,2030.0,1022.0,2393.0,725727345.01,75167603.79999998,592122572.58,58162357.51000002,205.83671295875172,94.2095332158078,43.18999999999999,47.11114206128139,46.34970873786409,9304971.2,4363855.200000001,70.64516129032258,72.45161290322581,613.5,21261.5,75.03333333333333,109.87096774193547,66.70967741935483,24.41935483870968,21.25774194,824.0
2020-05-23,2,5,2020,23,1250673.6689999998,655.3,603.9,4595.0,7706.0,2030.0,1022.0,2393.0,725727345.01,75167603.79999998,592122572.58,58162357.51000002,205.83671295875172,94.2095332158078,43.18999999999999,47.11114206128139,46.34970873786409,9304971.2,4363855.200000001,70.64516129032258,72.45161290322581,613.5,21261.5,75.03333333333333,109.87096774193547,66.70967741935483,24.41935483870968,21.25774194,824.0
2020-05-24,2,5,2020,24,1250673.6689999998,655.3,603.9,4595.0,7706.0,2030.0,1022.0,2393.0,725727345.01,75167603.79999998,592122572.58,58162357.51000002,205.83671295875172,94.2095332158078,43.18999999999999,47.11114206128139,46.34970873786409,9304971.2,4363855.200000001,70.64516129032258,72.45161290322581,613.5,21261.5,75.03333333333333,109.87096774193547,66.70967741935483,24.41935483870968,21.25774194,824.0
2020-05-25,2,5,2020,25,1250673.6689999998,655.3,603.9,4595.0,7706.0,2030.0,1022.0,2393.0,725727345.01,75167603.79999998,592122572.58,58162357.51000002,205.83671295875172,94.2095332158078,43.18999999999999,47.11114206128139,46.34970873786409,9304971.2,4363855.200000001,70.64516129032258,72.45161290322581,613.5,21261.5,75.03333333333333,109.87096774193547,66.70967741935483,24.41935483870968,21.25774194,824.0
2020-05-26,2,5,2020,26,1250673.6689999998,655.3,603.9,4595.0,7706.0,2030.0,1022.0,2393.0,725727345.01,75167603.79999998,592122572.58,58162357.51000002,205.83671295875172,94.2095332158078,43.18999999999999,47.11114206128139,46.34970873786409,9304971.2,4363855.200000001,70.64516129032258,72.45161290322581,613.5,21261.5,75.03333333333333,109.87096774193547,66.70967741935483,24.41935483870968,21.25774194,824.0
2020-05-27,2,5,2020,27,1250673.6689999998,655.3,603.9,4595.0,7706.0,2030.0,1022.0,2393.0,725727345.01,75167603.79999998,592122572.58,58162357.51000002,205.83671295875172,94.2095332158078,43.18999999999999,47.11114206128139,46.34970873786409,9304971.2,4363855.200000001,70.64516129032258,72.45161290322581,613.5,21261.5,75.03333333333333,109.87096774193547,66.70967741935483,24.41935483870968,21.25774194,824.0
2020-05-28,2,5,2020,28,1250673.6689999998,655.3,603.9,4595.0,7706.0,2030.0,1022.0,2393.0,725727345.01,75167603.79999998,592122572.58,58162357.51000002,205.83671295875172,94.2095332158078,43.18999999999999,47.11114206128139,46.34970873786409,9304971.2,4363855.200000001,70.64516129032258,72.45161290322581,613.5,21261.5,75.03333333333333,109.87096774193547,66.70967741935483,24.41935483870968,21.25774194,824.0
2020-05-29,2,5,2020,29,1250673.6689999998,655.3,603.9,4595.0,7706.0,2030.0,1022.0,2393.0,725727345.01,75167603.79999998,592122572.58,58162357.51000002,205.83671295875172,94.2095332158078,43.18999999999999,47.11114206128139,46.34970873786409,9304971.2,4363855.200000001,70.64516129032258,72.45161290322581,613.5,21261.5,75.03333333333333,109.87096774193547,66.70967741935483,24.41935483870968,21.25774194,824.0
2020-05-30,2,5,2020,30,1250673.6689999998,655.3,603.9,4595.0,7706.0,2030.0,1022.0,2393.0,725727345.01,75167603.79999998,592122572.58,58162357.51000002,205.83671295875172,94.2095332158078,43.18999999999999,47.11114206128139,46.34970873786409,9304971.2,4363855.200000001,70.64516129032258,72.45161290322581,613.5,21261.5,75.03333333333333,109.87096774193547,66.70967741935483,24.41935483870968,21.25774194,824.0
2020-05-31,2,5,2020,31,1250673.6689999998,655.3,603.9,4595.0,7706.0,2030.0,1022.0,2393.0,725727345.01,75167603.79999998,592122572.58,58162357.51000002,205.83671295875172,94.2095332158078,43.18999999999999,47.11114206128139,46.34970873786409,9304971.2,4363855.200000001,70.64516129032258,72.45161290322581,613.5,21261.5,75.03333333333333,109.87096774193547,66.70967741935483,24.41935483870968,21.25774194,824.0
2020-06-01,2,6,2020,1,1338419.7509999988,655.3,603.9,6560.0,8674.0,2764.0,1370.0,3382.0,279191840.01,77862632.58000001,131963309.32999992,65976561.0,205.83671295875172,94.2095332158078,43.12244493392085,47.44481590574418,46.31787773933047,9304971.2,4363855.200000001,116.23333333333332,101.5,610.5,20812.55,82.41935483870968,135.86666666666667,109.9,38.4,17.63866667,824.0
2020-06-02,2,6,2020,2,1338419.7509999988,655.3,603.9,6560.0,8674.0,2764.0,1370.0,3382.0,279191840.01,77862632.58000001,131963309.32999992,65976561.0,205.83671295875172,94.2095332158078,43.12244493392085,47.44481590574418,46.31787773933047,9304971.2,4363855.200000001,116.23333333333332,101.5,610.5,20812.55,82.41935483870968,135.86666666666667,109.9,38.4,17.63866667,824.0
2020-06-03,2,6,2020,3,1338419.7509999988,655.3,603.9,6560.0,8674.0,2764.0,1370.0,3382.0,279191840.01,77862632.58000001,131963309.32999992,65976561.0,205.83671295875172,94.2095332158078,43.12244493392085,47.44481590574418,46.31787773933047,9304971.2,4363855.200000001,116.23333333333332,101.5,610.5,20812.55,82.41935483870968,135.86666666666667,109.9,38.4,17.63866667,824.0
2020-06-04,2,6,2020,4,1338419.7509999988,655.3,603.9,6560.0,8674.0,2764.0,1370.0,3382.0,279191840.01,77862632.58000001,131963309.32999992,65976561.0,205.83671295875172,94.2095332158078,43.12244493392085,47.44481590574418,46.31787773933047,9304971.2,4363855.200000001,116.23333333333332,101.5,610.5,20812.55,82.41935483870968,135.86666666666667,109.9,38.4,17.63866667,824.0
2020-06-05,2,6,2020,5,1338419.7509999988,655.3,603.9,6560.0,8674.0,2764.0,1370.0,3382.0,279191840.01,77862632.58000001,131963309.32999992,65976561.0,205.83671295875172,94.2095332158078,43.12244493392085,47.44481590574418,46.31787773933047,9304971.2,4363855.200000001,116.23333333333332,101.5,610.5,20812.55,82.41935483870968,135.86666666666667,109.9,38.4,17.63866667,824.0
2020-06-06,2,6,2020,6,1338419.7509999988,655.3,603.9,6560.0,8674.0,2764.0,1370.0,3382.0,279191840.01,77862632.58000001,131963309.32999992,65976561.0,205.83671295875172,94.2095332158078,43.12244493392085,47.44481590574418,46.31787773933047,9304971.2,4363855.200000001,116.23333333333332,101.5,610.5,20812.55,82.41935483870968,135.86666666666667,109.9,38.4,17.63866667,824.0
2020-06-07,2,6,2020,7,1338419.7509999988,655.3,603.9,6560.0,8674.0,2764.0,1370.0,3382.0,279191840.01,77862632.58000001,131963309.32999992,65976561.0,205.83671295875172,94.2095332158078,43.12244493392085,47.44481590574418,46.31787773933047,9304971.2,4363855.200000001,116.23333333333332,101.5,610.5,20812.55,82.41935483870968,135.86666666666667,109.9,38.4,17.63866667,824.0
2020-06-08,2,6,2020,8,1338419.7509999988,655.3,603.9,6560.0,8674.0,2764.0,1370.0,3382.0,279191840.01,77862632.58000001,131963309.32999992,65976561.0,205.83671295875172,94.2095332158078,43.12244493392085,47.44481590574418,46.31787773933047,9304971.2,4363855.200000001,116.23333333333332,101.5,610.5,20812.55,82.41935483870968,135.86666666666667,109.9,38.4,17.63866667,824.0
2020-06-09,2,6,2020,9,1338419.7509999988,655.3,603.9,6560.0,8674.0,2764.0,1370.0,3382.0,279191840.01,77862632.58000001,131963309.32999992,65976561.0,205.83671295875172,94.2095332158078,43.12244493392085,47.44481590574418,46.31787773933047,9304971.2,4363855.200000001,116.23333333333332,101.5,610.5,20812.55,82.41935483870968,135.86666666666667,109.9,38.4,17.63866667,824.0
2020-06-10,2,6,2020,10,1338419.7509999988,655.3,603.9,6560.0,8674.0,2764.0,1370.0,3382.0,279191840.01,77862632.58000001,131963309.32999992,65976561.0,205.83671295875172,94.2095332158078,43.12244493392085,47.44481590574418,46.31787773933047,9304971.2,4363855.200000001,116.23333333333332,101.5,610.5,20812.55,82.41935483870968,135.86666666666667,109.9,38.4,17.63866667,824.0
2020-06-11,2,6,2020,11,1338419.7509999988,655.3,603.9,6560.0,8674.0,2764.0,1370.0,3382.0,279191840.01,77862632.58000001,131963309.32999992,65976561.0,205.83671295875172,94.2095332158078,43.12244493392085,47.44481590574418,46.31787773933047,9304971.2,4363855.200000001,116.23333333333332,101.5,610.5,20812.55,82.41935483870968,135.86666666666667,109.9,38.4,17.63866667,824.0
2020-06-12,2,6,2020,12,1338419.7509999988,655.3,603.9,6560.0,8674.0,2764.0,1370.0,3382.0,279191840.01,77862632.58000001,131963309.32999992,65976561.0,205.83671295875172,94.2095332158078,43.12244493392085,47.44481590574418,46.31787773933047,9304971.2,4363855.200000001,116.23333333333332,101.5,610.5,20812.55,82.41935483870968,135.86666666666667,109.9,38.4,17.63866667,824.0
2020-06-13,2,6,2020,13,1338419.7509999988,655.3,603.9,6560.0,8674.0,2764.0,1370.0,3382.0,279191840.01,77862632.58000001,131963309.32999992,65976561.0,205.83671295875172,94.2095332158078,43.12244493392085,47.44481590574418,46.31787773933047,9304971.2,4363855.200000001,116.23333333333332,101.5,610.5,20812.55,82.41935483870968,135.86666666666667,109.9,38.4,17.63866667,824.0
2020-06-14,2,6,2020,14,1338419.7509999988,655.3,603.9,6560.0,8674.0,2764.0,1370.0,3382.0,279191840.01,77862632.58000001,131963309.32999992,65976561.0,205.83671295875172,94.2095332158078,43.12244493392085,47.44481590574418,46.31787773933047,9304971.2,4363855.200000001,116.23333333333332,101.5,610.5,20812.55,82.41935483870968,135.86666666666667,109.9,38.4,17.63866667,824.0
2020-06-15,2,6,2020,15,1338419.7509999988,655.3,603.9,6560.0,8674.0,2764.0,1370.0,3382.0,279191840.01,77862632.58000001,131963309.32999992,65976561.0,205.83671295875172,94.2095332158078,43.12244493392085,47.44481590574418,46.31787773933047,9304971.2,4363855.200000001,116.23333333333332,101.5,610.5,20812.55,82.41935483870968,135.86666666666667,109.9,38.4,17.63866667,824.0
2020-06-16,2,6,2020,16,1338419.7509999988,655.3,603.9,6560.0,8674.0,2764.0,1370.0,3382.0,279191840.01,77862632.58000001,131963309.32999992,65976561.0,205.83671295875172,94.2095332158078,43.12244493392085,47.44481590574418,46.31787773933047,9304971.2,4363855.200000001,116.23333333333332,101.5,610.5,20812.55,82.41935483870968,135.86666666666667,109.9,38.4,17.63866667,824.0
2020-06-17,2,6,2020,17,1338419.7509999988,655.3,603.9,6560.0,8674.0,2764.0,1370.0,3382.0,279191840.01,77862632.58000001,131963309.32999992,65976561.0,205.83671295875172,94.2095332158078,43.12244493392085,47.44481590574418,46.31787773933047,9304971.2,4363855.200000001,116.23333333333332,101.5,610.5,20812.55,82.41935483870968,135.86666666666667,109.9,38.4,17.63866667,824.0
2020-06-18,2,6,2020,18,1338419.7509999988,655.3,603.9,6560.0,8674.0,2764.0,1370.0,3382.0,279191840.01,77862632.58000001,131963309.32999992,65976561.0,205.83671295875172,94.2095332158078,43.12244493392085,47.44481590574418,46.31787773933047,9304971.2,4363855.200000001,116.23333333333332,101.5,610.5,20812.55,82.41935483870968,135.86666666666667,109.9,38.4,17.63866667,824.0
2020-06-19,2,6,2020,19,1338419.7509999988,655.3,603.9,6560.0,8674.0,2764.0,1370.0,3382.0,279191840.01,77862632.58000001,131963309.32999992,65976561.0,205.83671295875172,94.2095332158078,43.12244493392085,47.44481590574418,46.31787773933047,9304971.2,4363855.200000001,116.23333333333332,101.5,610.5,20812.55,82.41935483870968,135.86666666666667,109.9,38.4,17.63866667,824.0
2020-06-20,2,6,2020,20,1338419.7509999988,655.3,603.9,6560.0,8674.0,2764.0,1370.0,3382.0,279191840.01,77862632.58000001,131963309.32999992,65976561.0,205.83671295875172,94.2095332158078,43.12244493392085,47.44481590574418,46.31787773933047,9304971.2,4363855.200000001,116.23333333333332,101.5,610.5,20812.55,82.41935483870968,135.86666666666667,109.9,38.4,17.63866667,824.0
2020-06-21,2,6,2020,21,1338419.7509999988,655.3,603.9,6560.0,8674.0,2764.0,1370.0,3382.0,279191840.01,77862632.58000001,131963309.32999992,65976561.0,205.83671295875172,94.2095332158078,43.12244493392085,47.44481590574418,46.31787773933047,9304971.2,4363855.200000001,116.23333333333332,101.5,610.5,20812.55,82.41935483870968,135.86666666666667,109.9,38.4,17.63866667,824.0
2020-06-22,2,6,2020,22,1338419.7509999988,655.3,603.9,6560.0,8674.0,2764.0,1370.0,3382.0,279191840.01,77862632.58000001,131963309.32999992,65976561.0,205.83671295875172,94.2095332158078,43.12244493392085,47.44481590574418,46.31787773933047,9304971.2,4363855.200000001,116.23333333333332,101.5,610.5,20812.55,82.41935483870968,135.86666666666667,109.9,38.4,17.63866667,824.0
2020-06-23,2,6,2020,23,1338419.7509999988,655.3,603.9,6560.0,8674.0,2764.0,1370.0,3382.0,279191840.01,77862632.58000001,131963309.32999992,65976561.0,205.83671295875172,94.2095332158078,43.12244493392085,47.44481590574418,46.31787773933047,9304971.2,4363855.200000001,116.23333333333332,101.5,610.5,20812.55,82.41935483870968,135.86666666666667,109.9,38.4,17.63866667,824.0
2020-06-24,2,6,2020,24,1338419.7509999988,655.3,603.9,6560.0,8674.0,2764.0,1370.0,3382.0,279191840.01,77862632.58000001,131963309.32999992,65976561.0,205.83671295875172,94.2095332158078,43.12244493392085,47.44481590574418,46.31787773933047,9304971.2,4363855.200000001,116.23333333333332,101.5,610.5,20812.55,82.41935483870968,135.86666666666667,109.9,38.4,17.63866667,824.0
2020-06-25,2,6,2020,25,1338419.7509999988,655.3,603.9,6560.0,8674.0,2764.0,1370.0,3382.0,279191840.01,77862632.58000001,131963309.32999992,65976561.0,205.83671295875172,94.2095332158078,43.12244493392085,47.44481590574418,46.31787773933047,9304971.2,4363855.200000001,116.23333333333332,101.5,610.5,20812.55,82.41935483870968,135.86666666666667,109.9,38.4,17.63866667,824.0
2020-06-26,2,6,2020,26,1338419.7509999988,655.3,603.9,6560.0,8674.0,2764.0,1370.0,3382.0,279191840.01,77862632.58000001,131963309.32999992,65976561.0,205.83671295875172,94.2095332158078,43.12244493392085,47.44481590574418,46.31787773933047,9304971.2,4363855.200000001,116.23333333333332,101.5,610.5,20812.55,82.41935483870968,135.86666666666667,109.9,38.4,17.63866667,824.0
2020-06-27,2,6,2020,27,1338419.7509999988,655.3,603.9,6560.0,8674.0,2764.0,1370.0,3382.0,279191840.01,77862632.58000001,131963309.32999992,65976561.0,205.83671295875172,94.2095332158078,43.12244493392085,47.44481590574418,46.31787773933047,9304971.2,4363855.200000001,116.23333333333332,101.5,610.5,20812.55,82.41935483870968,135.86666666666667,109.9,38.4,17.63866667,824.0
2020-06-28,2,6,2020,28,1338419.7509999988,655.3,603.9,6560.0,8674.0,2764.0,1370.0,3382.0,279191840.01,77862632.58000001,131963309.32999992,65976561.0,205.83671295875172,94.2095332158078,43.12244493392085,47.44481590574418,46.31787773933047,9304971.2,4363855.200000001,116.23333333333332,101.5,610.5,20812.55,82.41935483870968,135.86666666666667,109.9,38.4,17.63866667,824.0
2020-06-29,2,6,2020,29,1338419.7509999988,655.3,603.9,6560.0,8674.0,2764.0,1370.0,3382.0,279191840.01,77862632.58000001,131963309.32999992,65976561.0,205.83671295875172,94.2095332158078,43.12244493392085,47.44481590574418,46.31787773933047,9304971.2,4363855.200000001,116.23333333333332,101.5,610.5,20812.55,82.41935483870968,135.86666666666667,109.9,38.4,17.63866667,824.0
2020-06-30,2,6,2020,30,1338419.7509999988,655.3,603.9,6560.0,8674.0,2764.0,1370.0,3382.0,279191840.01,77862632.58000001,131963309.32999992,65976561.0,205.83671295875172,94.2095332158078,43.12244493392085,47.44481590574418,46.31787773933047,9304971.2,4363855.200000001,116.23333333333332,101.5,610.5,20812.55,82.41935483870968,135.86666666666667,109.9,38.4,17.63866667,824.0
2020-07-01,3,7,2020,1,1544755.1659999988,1045.2,898.8999999999997,8257.0,10508.0,3413.0,1585.0,4102.0,555471474.6099999,94681081.32999998,376659573.51,80600315.23000002,487.88135864617686,159.02144071228716,43.50747368420981,47.5630381679392,46.53091794158529,22346464.6,7408309.699999999,116.6,99.53333333333332,641.3,457472.8,80.12903225806451,138.03333333333333,146.96666666666667,86.46666666666667,18.86466667,824.0
2020-07-02,3,7,2020,2,1544755.1659999988,1045.2,898.8999999999997,8257.0,10508.0,3413.0,1585.0,4102.0,555471474.6099999,94681081.32999998,376659573.51,80600315.23000002,487.88135864617686,159.02144071228716,43.50747368420981,47.5630381679392,46.53091794158529,22346464.6,7408309.699999999,116.6,99.53333333333332,641.3,457472.8,80.12903225806451,138.03333333333333,146.96666666666667,86.46666666666667,18.86466667,824.0
2020-07-03,3,7,2020,3,1544755.1659999988,1045.2,898.8999999999997,8257.0,10508.0,3413.0,1585.0,4102.0,555471474.6099999,94681081.32999998,376659573.51,80600315.23000002,487.88135864617686,159.02144071228716,43.50747368420981,47.5630381679392,46.53091794158529,22346464.6,7408309.699999999,116.6,99.53333333333332,641.3,457472.8,80.12903225806451,138.03333333333333,146.96666666666667,86.46666666666667,18.86466667,824.0
2020-07-04,3,7,2020,4,1544755.1659999988,1045.2,898.8999999999997,8257.0,10508.0,3413.0,1585.0,4102.0,555471474.6099999,94681081.32999998,376659573.51,80600315.23000002,487.88135864617686,159.02144071228716,43.50747368420981,47.5630381679392,46.53091794158529,22346464.6,7408309.699999999,116.6,99.53333333333332,641.3,457472.8,80.12903225806451,138.03333333333333,146.96666666666667,86.46666666666667,18.86466667,824.0
2020-07-05,3,7,2020,5,1544755.1659999988,1045.2,898.8999999999997,8257.0,10508.0,3413.0,1585.0,4102.0,555471474.6099999,94681081.32999998,376659573.51,80600315.23000002,487.88135864617686,159.02144071228716,43.50747368420981,47.5630381679392,46.53091794158529,22346464.6,7408309.699999999,116.6,99.53333333333332,641.3,457472.8,80.12903225806451,138.03333333333333,146.96666666666667,86.46666666666667,18.86466667,824.0
2020-07-06,3,7,2020,6,1544755.1659999988,1045.2,898.8999999999997,8257.0,10508.0,3413.0,1585.0,4102.0,555471474.6099999,94681081.32999998,376659573.51,80600315.23000002,487.88135864617686,159.02144071228716,43.50747368420981,47.5630381679392,46.53091794158529,22346464.6,7408309.699999999,116.6,99.53333333333332,641.3,457472.8,80.12903225806451,138.03333333333333,146.96666666666667,86.46666666666667,18.86466667,824.0
2020-07-07,3,7,2020,7,1544755.1659999988,1045.2,898.8999999999997,8257.0,10508.0,3413.0,1585.0,4102.0,555471474.6099999,94681081.32999998,376659573.51,80600315.23000002,487.88135864617686,159.02144071228716,43.50747368420981,47.5630381679392,46.53091794158529,22346464.6,7408309.699999999,116.6,99.53333333333332,641.3,457472.8,80.12903225806451,138.03333333333333,146.96666666666667,86.46666666666667,18.86466667,824.0
2020-07-08,3,7,2020,8,1544755.1659999988,1045.2,898.8999999999997,8257.0,10508.0,3413.0,1585.0,4102.0,555471474.6099999,94681081.32999998,376659573.51,80600315.23000002,487.88135864617686,159.02144071228716,43.50747368420981,47.5630381679392,46.53091794158529,22346464.6,7408309.699999999,116.6,99.53333333333332,641.3,457472.8,80.12903225806451,138.03333333333333,146.96666666666667,86.46666666666667,18.86466667,824.0
2020-07-09,3,7,2020,9,1544755.1659999988,1045.2,898.8999999999997,8257.0,10508.0,3413.0,1585.0,4102.0,555471474.6099999,94681081.32999998,376659573.51,80600315.23000002,487.88135864617686,159.02144071228716,43.50747368420981,47.5630381679392,46.53091794158529,22346464.6,7408309.699999999,116.6,99.53333333333332,641.3,457472.8,80.12903225806451,138.03333333333333,146.96666666666667,86.46666666666667,18.86466667,824.0
2020-07-10,3,7,2020,10,1544755.1659999988,1045.2,898.8999999999997,8257.0,10508.0,3413.0,1585.0,4102.0,555471474.6099999,94681081.32999998,376659573.51,80600315.23000002,487.88135864617686,159.02144071228716,43.50747368420981,47.5630381679392,46.53091794158529,22346464.6,7408309.699999999,116.6,99.53333333333332,641.3,457472.8,80.12903225806451,138.03333333333333,146.96666666666667,86.46666666666667,18.86466667,824.0
2020-07-11,3,7,2020,11,1544755.1659999988,1045.2,898.8999999999997,8257.0,10508.0,3413.0,1585.0,4102.0,555471474.6099999,94681081.32999998,376659573.51,80600315.23000002,487.88135864617686,159.02144071228716,43.50747368420981,47.5630381679392,46.53091794158529,22346464.6,7408309.699999999,116.6,99.53333333333332,641.3,457472.8,80.12903225806451,138.03333333333333,146.96666666666667,86.46666666666667,18.86466667,824.0
