date,quarter,month,year,split,из_нежилых_Промышленные_здания_quarter,Полный_плановый_объем_потребления_электроэнергии_month,Предложения_новостроек_month,Всего_введено_зданий_quarter,Средства_на_счетах_эскроу_в_рублях_накопительный_итог_month,Ипотека_по_ДДУ_в_количестве_выданных_кредитов_month,Ипотека_всего_в_количестве_выданных_кредитов_month,Коммунальное_хозяйство_-_всего_накопительный_итог_на_начало_месяца_-_собирается_month,"из_них_Закупка_товаров,_работ_и_услуг_для_обеспечения_государственных_муниципальных_нужд_month",из_них_Капитальные_вложения_в_объекты_государственной_муниципальной_собственности_month,из_них_Иные_бюджетные_ассигнования_собирается_month,Оценка_объема_потребеления_безина_quarter,Оценка_объема_потребеления_ДТ_quarter,Цена_на_95_бензин_розничные_цены_month,Цена_на_92_бензин_розничные_цены_month,Цена_на_ДТ_розничные_цены_month,Розничная_продажа_бензинов_автомобильных_в_деньгах;_накопительный_итог_quarter,Розничная_продажа_Дизельное_топливо_в_деньгах;_накопительный_итог_quarter,автоуслуги_по_тратам_потребителей_-_Тинькофф_индекс_month,топливо_потратам_потребителей-Тинькофф_индекс_month,Аренда_складской_недвижимости_month,Аренда_торговой_недвижимости_month,Аренда_офисной_недвижимости_month,Продажа_складской_недвижимости_month,Продажа_торговой_недвижимости_month,Продажа_офисной_недвижимости_month,из_коммерческих_торговые_площади_quarter,Индекс_потребительской_активности_-_Сбериндекс_month,дом_и_ремонт_по_тратам_потребителей_-_Тинькофф_индекс_month,медуслуги_по_тратам_потребителей-Тинькофф_индекс_month,рестораны_по_тратам_потребителей-Тинькофф_индекс_month,Доля_онлайн_платежей_в_безналичных_тратах_населения_month,Кол-во_выпущенных_специалистов_сварочного_производства_и_сварщиков_year
2020-03-04,1,3,2020,4,13.9,2163144.843999998,17442.0,1497.6,2810.0,1389.0,3931.0,282354397.28000003,55345611.48,53959876.21999997,172798642.32,600.6722204869086,184.49118030412745,47.435,43.27,46.16,27242988.0,8492744.0,134.29032258064515,95.61290322580643,214.8,824.4,750.2,37015.2,89199.7,105857.8,36.1,75.74194,118.90322580645162,123.38709677419357,77.16129032258064,14.36774194,443.0
2020-03-05,1,3,2020,5,13.9,2163144.843999998,17442.0,1497.6,2810.0,1389.0,3931.0,282354397.28000003,55345611.48,53959876.21999997,172798642.32,600.6722204869086,184.49118030412745,47.435,43.27,46.16,27242988.0,8492744.0,134.29032258064515,95.61290322580643,214.8,824.4,750.2,37015.2,89199.7,105857.8,36.1,75.74194,118.90322580645162,123.38709677419357,77.16129032258064,14.36774194,443.0
2020-03-06,1,3,2020,6,13.9,2163144.843999998,17442.0,1497.6,2810.0,1389.0,3931.0,282354397.28000003,55345611.48,53959876.21999997,172798642.32,600.6722204869086,184.49118030412745,47.435,43.27,46.16,27242988.0,8492744.0,134.29032258064515,95.61290322580643,214.8,824.4,750.2,37015.2,89199.7,105857.8,36.1,75.74194,118.90322580645162,123.38709677419357,77.16129032258064,14.36774194,443.0
2020-03-07,1,3,2020,7,13.9,2163144.843999998,17442.0,1497.6,2810.0,1389.0,3931.0,282354397.28000003,55345611.48,53959876.21999997,172798642.32,600.6722204869086,184.49118030412745,47.435,43.27,46.16,27242988.0,8492744.0,134.29032258064515,95.61290322580643,214.8,824.4,750.2,37015.2,89199.7,105857.8,36.1,75.74194,118.90322580645162,123.38709677419357,77.16129032258064,14.36774194,443.0
2020-03-08,1,3,2020,8,13.9,2163144.843999998,17442.0,1497.6,2810.0,1389.0,3931.0,282354397.28000003,55345611.48,53959876.21999997,172798642.32,600.6722204869086,184.49118030412745,47.435,43.27,46.16,27242988.0,8492744.0,134.29032258064515,95.61290322580643,214.8,824.4,750.2,37015.2,89199.7,105857.8,36.1,75.74194,118.90322580645162,123.38709677419357,77.16129032258064,14.36774194,443.0
2020-03-09,1,3,2020,9,13.9,2163144.843999998,17442.0,1497.6,2810.0,1389.0,3931.0,282354397.28000003,55345611.48,53959876.21999997,172798642.32,600.6722204869086,184.49118030412745,47.435,43.27,46.16,27242988.0,8492744.0,134.29032258064515,95.61290322580643,214.8,824.4,750.2,37015.2,89199.7,105857.8,36.1,75.74194,118.90322580645162,123.38709677419357,77.16129032258064,14.36774194,443.0
2020-03-10,1,3,2020,10,13.9,2163144.843999998,17442.0,1497.6,2810.0,1389.0,3931.0,282354397.28000003,55345611.48,53959876.21999997,172798642.32,600.6722204869086,184.49118030412745,47.435,43.27,46.16,27242988.0,8492744.0,134.29032258064515,95.61290322580643,214.8,824.4,750.2,37015.2,89199.7,105857.8,36.1,75.74194,118.90322580645162,123.38709677419357,77.16129032258064,14.36774194,443.0
2020-03-11,1,3,2020,11,13.9,2163144.843999998,17442.0,1497.6,2810.0,1389.0,3931.0,282354397.28000003,55345611.48,53959876.21999997,172798642.32,600.6722204869086,184.49118030412745,47.435,43.27,46.16,27242988.0,8492744.0,134.29032258064515,95.61290322580643,214.8,824.4,750.2,37015.2,89199.7,105857.8,36.1,75.74194,118.90322580645162,123.38709677419357,77.16129032258064,14.36774194,443.0
2020-03-12,1,3,2020,12,13.9,2163144.843999998,17442.0,1497.6,2810.0,1389.0,3931.0,282354397.28000003,55345611.48,53959876.21999997,172798642.32,600.6722204869086,184.49118030412745,47.435,43.27,46.16,27242988.0,8492744.0,134.29032258064515,95.61290322580643,214.8,824.4,750.2,37015.2,89199.7,105857.8,36.1,75.74194,118.90322580645162,123.38709677419357,77.16129032258064,14.36774194,443.0
2020-03-13,1,3,2020,13,13.9,2163144.843999998,17442.0,1497.6,2810.0,1389.0,3931.0,282354397.28000003,55345611.48,53959876.21999997,172798642.32,600.6722204869086,184.49118030412745,47.435,43.27,46.16,27242988.0,8492744.0,134.29032258064515,95.61290322580643,214.8,824.4,750.2,37015.2,89199.7,105857.8,36.1,75.74194,118.90322580645162,123.38709677419357,77.16129032258064,14.36774194,443.0
2020-03-14,1,3,2020,14,13.9,2163144.843999998,17442.0,1497.6,2810.0,1389.0,3931.0,282354397.28000003,55345611.48,53959876.21999997,172798642.32,600.6722204869086,184.49118030412745,47.435,43.27,46.16,27242988.0,8492744.0,134.29032258064515,95.61290322580643,214.8,824.4,750.2,37015.2,89199.7,105857.8,36.1,75.74194,118.90322580645162,123.38709677419357,77.16129032258064,14.36774194,443.0
2020-03-15,1,3,2020,15,13.9,2163144.843999998,17442.0,1497.6,2810.0,1389.0,3931.0,282354397.28000003,55345611.48,53959876.21999997,172798642.32,600.6722204869086,184.49118030412745,47.435,43.27,46.16,27242988.0,8492744.0,134.29032258064515,95.61290322580643,214.8,824.4,750.2,37015.2,89199.7,105857.8,36.1,75.74194,118.90322580645162,123.38709677419357,77.16129032258064,14.36774194,443.0
2020-03-16,1,3,2020,16,13.9,2163144.843999998,17442.0,1497.6,2810.0,1389.0,3931.0,282354397.28000003,55345611.48,53959876.21999997,172798642.32,600.6722204869086,184.49118030412745,47.435,43.27,46.16,27242988.0,8492744.0,134.29032258064515,95.61290322580643,214.8,824.4,750.2,37015.2,89199.7,105857.8,36.1,75.74194,118.90322580645162,123.38709677419357,77.16129032258064,14.36774194,443.0
2020-03-17,1,3,2020,17,13.9,2163144.843999998,17442.0,1497.6,2810.0,1389.0,3931.0,282354397.28000003,55345611.48,53959876.21999997,172798642.32,600.6722204869086,184.49118030412745,47.435,43.27,46.16,27242988.0,8492744.0,134.29032258064515,95.61290322580643,214.8,824.4,750.2,37015.2,89199.7,105857.8,36.1,75.74194,118.90322580645162,123.38709677419357,77.16129032258064,14.36774194,443.0
2020-03-18,1,3,2020,18,13.9,2163144.843999998,17442.0,1497.6,2810.0,1389.0,3931.0,282354397.28000003,55345611.48,53959876.21999997,172798642.32,600.6722204869086,184.49118030412745,47.435,43.27,46.16,27242988.0,8492744.0,134.29032258064515,95.61290322580643,214.8,824.4,750.2,37015.2,89199.7,105857.8,36.1,75.74194,118.90322580645162,123.38709677419357,77.16129032258064,14.36774194,443.0
2020-03-19,1,3,2020,19,13.9,2163144.843999998,17442.0,1497.6,2810.0,1389.0,3931.0,282354397.28000003,55345611.48,53959876.21999997,172798642.32,600.6722204869086,184.49118030412745,47.435,43.27,46.16,27242988.0,8492744.0,134.29032258064515,95.61290322580643,214.8,824.4,750.2,37015.2,89199.7,105857.8,36.1,75.74194,118.90322580645162,123.38709677419357,77.16129032258064,14.36774194,443.0
2020-03-20,1,3,2020,20,13.9,2163144.843999998,17442.0,1497.6,2810.0,1389.0,3931.0,282354397.28000003,55345611.48,53959876.21999997,172798642.32,600.6722204869086,184.49118030412745,47.435,43.27,46.16,27242988.0,8492744.0,134.29032258064515,95.61290322580643,214.8,824.4,750.2,37015.2,89199.7,105857.8,36.1,75.74194,118.90322580645162,123.38709677419357,77.16129032258064,14.36774194,443.0
2020-03-21,1,3,2020,21,13.9,2163144.843999998,17442.0,1497.6,2810.0,1389.0,3931.0,282354397.28000003,55345611.48,53959876.21999997,172798642.32,600.6722204869086,184.49118030412745,47.435,43.27,46.16,27242988.0,8492744.0,134.29032258064515,95.61290322580643,214.8,824.4,750.2,37015.2,89199.7,105857.8,36.1,75.74194,118.90322580645162,123.38709677419357,77.16129032258064,14.36774194,443.0
2020-03-22,1,3,2020,22,13.9,2163144.843999998,17442.0,1497.6,2810.0,1389.0,3931.0,282354397.28000003,55345611.48,53959876.21999997,172798642.32,600.6722204869086,184.49118030412745,47.435,43.27,46.16,27242988.0,8492744.0,134.29032258064515,95.61290322580643,214.8,824.4,750.2,37015.2,89199.7,105857.8,36.1,75.74194,118.90322580645162,123.38709677419357,77.16129032258064,14.36774194,443.0
2020-03-23,1,3,2020,23,13.9,2163144.843999998,17442.0,1497.6,2810.0,1389.0,3931.0,282354397.28000003,55345611.48,53959876.21999997,172798642.32,600.6722204869086,184.49118030412745,47.435,43.27,46.16,27242988.0,8492744.0,134.29032258064515,95.61290322580643,214.8,824.4,750.2,37015.2,89199.7,105857.8,36.1,75.74194,118.90322580645162,123.38709677419357,77.16129032258064,14.36774194,443.0
2020-03-24,1,3,2020,24,13.9,2163144.843999998,17442.0,1497.6,2810.0,1389.0,3931.0,282354397.28000003,55345611.48,53959876.21999997,172798642.32,600.6722204869086,184.49118030412745,47.435,43.27,46.16,27242988.0,8492744.0,134.29032258064515,95.61290322580643,214.8,824.4,750.2,37015.2,89199.7,105857.8,36.1,75.74194,118.90322580645162,123.38709677419357,77.16129032258064,14.36774194,443.0
2020-03-25,1,3,2020,25,13.9,2163144.843999998,17442.0,1497.6,2810.0,1389.0,3931.0,282354397.28000003,55345611.48,53959876.21999997,172798642.32,600.6722204869086,184.49118030412745,47.435,43.27,46.16,27242988.0,8492744.0,134.29032258064515,95.61290322580643,214.8,824.4,750.2,37015.2,89199.7,105857.8,36.1,75.74194,118.90322580645162,123.38709677419357,77.16129032258064,14.36774194,443.0
2020-03-26,1,3,2020,26,13.9,2163144.843999998,17442.0,1497.6,2810.0,1389.0,3931.0,282354397.28000003,55345611.48,53959876.21999997,172798642.32,600.6722204869086,184.49118030412745,47.435,43.27,46.16,27242988.0,8492744.0,134.29032258064515,95.61290322580643,214.8,824.4,750.2,37015.2,89199.7,105857.8,36.1,75.74194,118.90322580645162,123.38709677419357,77.16129032258064,14.36774194,443.0
2020-03-27,1,3,2020,27,13.9,2163144.843999998,17442.0,1497.6,2810.0,1389.0,3931.0,282354397.28000003,55345611.48,53959876.21999997,172798642.32,600.6722204869086,184.49118030412745,47.435,43.27,46.16,27242988.0,8492744.0,134.29032258064515,95.61290322580643,214.8,824.4,750.2,37015.2,89199.7,105857.8,36.1,75.74194,118.90322580645162,123.38709677419357,77.16129032258064,14.36774194,443.0
2020-03-28,1,3,2020,28,13.9,2163144.843999998,17442.0,1497.6,2810.0,1389.0,3931.0,282354397.28000003,55345611.48,53959876.21999997,172798642.32,600.6722204869086,184.49118030412745,47.435,43.27,46.16,27242988.0,8492744.0,134.29032258064515,95.61290322580643,214.8,824.4,750.2,37015.2,89199.7,105857.8,36.1,75.74194,118.90322580645162,123.38709677419357,77.16129032258064,14.36774194,443.0
2020-03-29,1,3,2020,29,13.9,2163144.843999998,17442.0,1497.6,2810.0,1389.0,3931.0,282354397.28000003,55345611.48,53959876.21999997,172798642.32,600.6722204869086,184.49118030412745,47.435,43.27,46.16,27242988.0,8492744.0,134.29032258064515,95.61290322580643,214.8,824.4,750.2,37015.2,89199.7,105857.8,36.1,75.74194,118.90322580645162,123.38709677419357,77.16129032258064,14.36774194,443.0
2020-03-30,1,3,2020,30,13.9,2163144.843999998,17442.0,1497.6,2810.0,1389.0,3931.0,282354397.28000003,55345611.48,53959876.21999997,172798642.32,600.6722204869086,184.49118030412745,47.435,43.27,46.16,27242988.0,8492744.0,134.29032258064515,95.61290322580643,214.8,824.4,750.2,37015.2,89199.7,105857.8,36.1,75.74194,118.90322580645162,123.38709677419357,77.16129032258064,14.36774194,443.0
2020-03-31,1,3,2020,31,13.9,2163144.843999998,17442.0,1497.6,2810.0,1389.0,3931.0,282354397.28000003,55345611.48,53959876.21999997,172798642.32,600.6722204869086,184.49118030412745,47.435,43.27,46.16,27242988.0,8492744.0,134.29032258064515,95.61290322580643,214.8,824.4,750.2,37015.2,89199.7,105857.8,36.1,75.74194,118.90322580645162,123.38709677419357,77.16129032258064,14.36774194,443.0
2020-04-01,2,4,2020,1,50.2,1892046.9719999991,14250.0,1637.4,4076.0,770.0,2530.0,285943870.15,49045766.39999999,230481782.72000003,5992543.680000007,303.1751973441535,127.49127332005074,47.290000000000006,43.16,46.1375,13698466.0,5865661.0,49.23333333333333,48.4,208.2,824.3,723.1,44933.6,90125.9,110431.3,35.6,47.26667,58.06666666666667,47.16666666666666,17.266666666666666,22.72433333,443.0
2020-04-02,2,4,2020,2,50.2,1892046.9719999991,14250.0,1637.4,4076.0,770.0,2530.0,285943870.15,49045766.39999999,230481782.72000003,5992543.680000007,303.1751973441535,127.49127332005074,47.290000000000006,43.16,46.1375,13698466.0,5865661.0,49.23333333333333,48.4,208.2,824.3,723.1,44933.6,90125.9,110431.3,35.6,47.26667,58.06666666666667,47.16666666666666,17.266666666666666,22.72433333,443.0
2020-04-03,2,4,2020,3,50.2,1892046.9719999991,14250.0,1637.4,4076.0,770.0,2530.0,285943870.15,49045766.39999999,230481782.72000003,5992543.680000007,303.1751973441535,127.49127332005074,47.290000000000006,43.16,46.1375,13698466.0,5865661.0,49.23333333333333,48.4,208.2,824.3,723.1,44933.6,90125.9,110431.3,35.6,47.26667,58.06666666666667,47.16666666666666,17.266666666666666,22.72433333,443.0
2020-04-04,2,4,2020,4,50.2,1892046.9719999991,14250.0,1637.4,4076.0,770.0,2530.0,285943870.15,49045766.39999999,230481782.72000003,5992543.680000007,303.1751973441535,127.49127332005074,47.290000000000006,43.16,46.1375,13698466.0,5865661.0,49.23333333333333,48.4,208.2,824.3,723.1,44933.6,90125.9,110431.3,35.6,47.26667,58.06666666666667,47.16666666666666,17.266666666666666,22.72433333,443.0
2020-04-05,2,4,2020,5,50.2,1892046.9719999991,14250.0,1637.4,4076.0,770.0,2530.0,285943870.15,49045766.39999999,230481782.72000003,5992543.680000007,303.1751973441535,127.49127332005074,47.290000000000006,43.16,46.1375,13698466.0,5865661.0,49.23333333333333,48.4,208.2,824.3,723.1,44933.6,90125.9,110431.3,35.6,47.26667,58.06666666666667,47.16666666666666,17.266666666666666,22.72433333,443.0
2020-04-06,2,4,2020,6,50.2,1892046.9719999991,14250.0,1637.4,4076.0,770.0,2530.0,285943870.15,49045766.39999999,230481782.72000003,5992543.680000007,303.1751973441535,127.49127332005074,47.290000000000006,43.16,46.1375,13698466.0,5865661.0,49.23333333333333,48.4,208.2,824.3,723.1,44933.6,90125.9,110431.3,35.6,47.26667,58.06666666666667,47.16666666666666,17.266666666666666,22.72433333,443.0
2020-04-07,2,4,2020,7,50.2,1892046.9719999991,14250.0,1637.4,4076.0,770.0,2530.0,285943870.15,49045766.39999999,230481782.72000003,5992543.680000007,303.1751973441535,127.49127332005074,47.290000000000006,43.16,46.1375,13698466.0,5865661.0,49.23333333333333,48.4,208.2,824.3,723.1,44933.6,90125.9,110431.3,35.6,47.26667,58.06666666666667,47.16666666666666,17.266666666666666,22.72433333,443.0
2020-04-08,2,4,2020,8,50.2,1892046.9719999991,14250.0,1637.4,4076.0,770.0,2530.0,285943870.15,49045766.39999999,230481782.72000003,5992543.680000007,303.1751973441535,127.49127332005074,47.290000000000006,43.16,46.1375,13698466.0,5865661.0,49.23333333333333,48.4,208.2,824.3,723.1,44933.6,90125.9,110431.3,35.6,47.26667,58.06666666666667,47.16666666666666,17.266666666666666,22.72433333,443.0
2020-04-09,2,4,2020,9,50.2,1892046.9719999991,14250.0,1637.4,4076.0,770.0,2530.0,285943870.15,49045766.39999999,230481782.72000003,5992543.680000007,303.1751973441535,127.49127332005074,47.290000000000006,43.16,46.1375,13698466.0,5865661.0,49.23333333333333,48.4,208.2,824.3,723.1,44933.6,90125.9,110431.3,35.6,47.26667,58.06666666666667,47.16666666666666,17.266666666666666,22.72433333,443.0
2020-04-10,2,4,2020,10,50.2,1892046.9719999991,14250.0,1637.4,4076.0,770.0,2530.0,285943870.15,49045766.39999999,230481782.72000003,5992543.680000007,303.1751973441535,127.49127332005074,47.290000000000006,43.16,46.1375,13698466.0,5865661.0,49.23333333333333,48.4,208.2,824.3,723.1,44933.6,90125.9,110431.3,35.6,47.26667,58.06666666666667,47.16666666666666,17.266666666666666,22.72433333,443.0
2020-04-11,2,4,2020,11,50.2,1892046.9719999991,14250.0,1637.4,4076.0,770.0,2530.0,285943870.15,49045766.39999999,230481782.72000003,5992543.680000007,303.1751973441535,127.49127332005074,47.290000000000006,43.16,46.1375,13698466.0,5865661.0,49.23333333333333,48.4,208.2,824.3,723.1,44933.6,90125.9,110431.3,35.6,47.26667,58.06666666666667,47.16666666666666,17.266666666666666,22.72433333,443.0
2020-04-12,2,4,2020,12,50.2,1892046.9719999991,14250.0,1637.4,4076.0,770.0,2530.0,285943870.15,49045766.39999999,230481782.72000003,5992543.680000007,303.1751973441535,127.49127332005074,47.290000000000006,43.16,46.1375,13698466.0,5865661.0,49.23333333333333,48.4,208.2,824.3,723.1,44933.6,90125.9,110431.3,35.6,47.26667,58.06666666666667,47.16666666666666,17.266666666666666,22.72433333,443.0
2020-04-13,2,4,2020,13,50.2,1892046.9719999991,14250.0,1637.4,4076.0,770.0,2530.0,285943870.15,49045766.39999999,230481782.72000003,5992543.680000007,303.1751973441535,127.49127332005074,47.290000000000006,43.16,46.1375,13698466.0,5865661.0,49.23333333333333,48.4,208.2,824.3,723.1,44933.6,90125.9,110431.3,35.6,47.26667,58.06666666666667,47.16666666666666,17.266666666666666,22.72433333,443.0
2020-04-14,2,4,2020,14,50.2,1892046.9719999991,14250.0,1637.4,4076.0,770.0,2530.0,285943870.15,49045766.39999999,230481782.72000003,5992543.680000007,303.1751973441535,127.49127332005074,47.290000000000006,43.16,46.1375,13698466.0,5865661.0,49.23333333333333,48.4,208.2,824.3,723.1,44933.6,90125.9,110431.3,35.6,47.26667,58.06666666666667,47.16666666666666,17.266666666666666,22.72433333,443.0
2020-04-15,2,4,2020,15,50.2,1892046.9719999991,14250.0,1637.4,4076.0,770.0,2530.0,285943870.15,49045766.39999999,230481782.72000003,5992543.680000007,303.1751973441535,127.49127332005074,47.290000000000006,43.16,46.1375,13698466.0,5865661.0,49.23333333333333,48.4,208.2,824.3,723.1,44933.6,90125.9,110431.3,35.6,47.26667,58.06666666666667,47.16666666666666,17.266666666666666,22.72433333,443.0
2020-04-16,2,4,2020,16,50.2,1892046.9719999991,14250.0,1637.4,4076.0,770.0,2530.0,285943870.15,49045766.39999999,230481782.72000003,5992543.680000007,303.1751973441535,127.49127332005074,47.290000000000006,43.16,46.1375,13698466.0,5865661.0,49.23333333333333,48.4,208.2,824.3,723.1,44933.6,90125.9,110431.3,35.6,47.26667,58.06666666666667,47.16666666666666,17.266666666666666,22.72433333,443.0
2020-04-17,2,4,2020,17,50.2,1892046.9719999991,14250.0,1637.4,4076.0,770.0,2530.0,285943870.15,49045766.39999999,230481782.72000003,5992543.680000007,303.1751973441535,127.49127332005074,47.290000000000006,43.16,46.1375,13698466.0,5865661.0,49.23333333333333,48.4,208.2,824.3,723.1,44933.6,90125.9,110431.3,35.6,47.26667,58.06666666666667,47.16666666666666,17.266666666666666,22.72433333,443.0
2020-04-18,2,4,2020,18,50.2,1892046.9719999991,14250.0,1637.4,4076.0,770.0,2530.0,285943870.15,49045766.39999999,230481782.72000003,5992543.680000007,303.1751973441535,127.49127332005074,47.290000000000006,43.16,46.1375,13698466.0,5865661.0,49.23333333333333,48.4,208.2,824.3,723.1,44933.6,90125.9,110431.3,35.6,47.26667,58.06666666666667,47.16666666666666,17.266666666666666,22.72433333,443.0
2020-04-19,2,4,2020,19,50.2,1892046.9719999991,14250.0,1637.4,4076.0,770.0,2530.0,285943870.15,49045766.39999999,230481782.72000003,5992543.680000007,303.1751973441535,127.49127332005074,47.290000000000006,43.16,46.1375,13698466.0,5865661.0,49.23333333333333,48.4,208.2,824.3,723.1,44933.6,90125.9,110431.3,35.6,47.26667,58.06666666666667,47.16666666666666,17.266666666666666,22.72433333,443.0
2020-04-20,2,4,2020,20,50.2,1892046.9719999991,14250.0,1637.4,4076.0,770.0,2530.0,285943870.15,49045766.39999999,230481782.72000003,5992543.680000007,303.1751973441535,127.49127332005074,47.290000000000006,43.16,46.1375,13698466.0,5865661.0,49.23333333333333,48.4,208.2,824.3,723.1,44933.6,90125.9,110431.3,35.6,47.26667,58.06666666666667,47.16666666666666,17.266666666666666,22.72433333,443.0
2020-04-21,2,4,2020,21,50.2,1892046.9719999991,14250.0,1637.4,4076.0,770.0,2530.0,285943870.15,49045766.39999999,230481782.72000003,5992543.680000007,303.1751973441535,127.49127332005074,47.290000000000006,43.16,46.1375,13698466.0,5865661.0,49.23333333333333,48.4,208.2,824.3,723.1,44933.6,90125.9,110431.3,35.6,47.26667,58.06666666666667,47.16666666666666,17.266666666666666,22.72433333,443.0
2020-04-22,2,4,2020,22,50.2,1892046.9719999991,14250.0,1637.4,4076.0,770.0,2530.0,285943870.15,49045766.39999999,230481782.72000003,5992543.680000007,303.1751973441535,127.49127332005074,47.290000000000006,43.16,46.1375,13698466.0,5865661.0,49.23333333333333,48.4,208.2,824.3,723.1,44933.6,90125.9,110431.3,35.6,47.26667,58.06666666666667,47.16666666666666,17.266666666666666,22.72433333,443.0
2020-04-23,2,4,2020,23,50.2,1892046.9719999991,14250.0,1637.4,4076.0,770.0,2530.0,285943870.15,49045766.39999999,230481782.72000003,5992543.680000007,303.1751973441535,127.49127332005074,47.290000000000006,43.16,46.1375,13698466.0,5865661.0,49.23333333333333,48.4,208.2,824.3,723.1,44933.6,90125.9,110431.3,35.6,47.26667,58.06666666666667,47.16666666666666,17.266666666666666,22.72433333,443.0
2020-04-24,2,4,2020,24,50.2,1892046.9719999991,14250.0,1637.4,4076.0,770.0,2530.0,285943870.15,49045766.39999999,230481782.72000003,5992543.680000007,303.1751973441535,127.49127332005074,47.290000000000006,43.16,46.1375,13698466.0,5865661.0,49.23333333333333,48.4,208.2,824.3,723.1,44933.6,90125.9,110431.3,35.6,47.26667,58.06666666666667,47.16666666666666,17.266666666666666,22.72433333,443.0
2020-04-25,2,4,2020,25,50.2,1892046.9719999991,14250.0,1637.4,4076.0,770.0,2530.0,285943870.15,49045766.39999999,230481782.72000003,5992543.680000007,303.1751973441535,127.49127332005074,47.290000000000006,43.16,46.1375,13698466.0,5865661.0,49.23333333333333,48.4,208.2,824.3,723.1,44933.6,90125.9,110431.3,35.6,47.26667,58.06666666666667,47.16666666666666,17.266666666666666,22.72433333,443.0
2020-04-26,2,4,2020,26,50.2,1892046.9719999991,14250.0,1637.4,4076.0,770.0,2530.0,285943870.15,49045766.39999999,230481782.72000003,5992543.680000007,303.1751973441535,127.49127332005074,47.290000000000006,43.16,46.1375,13698466.0,5865661.0,49.23333333333333,48.4,208.2,824.3,723.1,44933.6,90125.9,110431.3,35.6,47.26667,58.06666666666667,47.16666666666666,17.266666666666666,22.72433333,443.0
2020-04-27,2,4,2020,27,50.2,1892046.9719999991,14250.0,1637.4,4076.0,770.0,2530.0,285943870.15,49045766.39999999,230481782.72000003,5992543.680000007,303.1751973441535,127.49127332005074,47.290000000000006,43.16,46.1375,13698466.0,5865661.0,49.23333333333333,48.4,208.2,824.3,723.1,44933.6,90125.9,110431.3,35.6,47.26667,58.06666666666667,47.16666666666666,17.266666666666666,22.72433333,443.0
2020-04-28,2,4,2020,28,50.2,1892046.9719999991,14250.0,1637.4,4076.0,770.0,2530.0,285943870.15,49045766.39999999,230481782.72000003,5992543.680000007,303.1751973441535,127.49127332005074,47.290000000000006,43.16,46.1375,13698466.0,5865661.0,49.23333333333333,48.4,208.2,824.3,723.1,44933.6,90125.9,110431.3,35.6,47.26667,58.06666666666667,47.16666666666666,17.266666666666666,22.72433333,443.0
2020-04-29,2,4,2020,29,50.2,1892046.9719999991,14250.0,1637.4,4076.0,770.0,2530.0,285943870.15,49045766.39999999,230481782.72000003,5992543.680000007,303.1751973441535,127.49127332005074,47.290000000000006,43.16,46.1375,13698466.0,5865661.0,49.23333333333333,48.4,208.2,824.3,723.1,44933.6,90125.9,110431.3,35.6,47.26667,58.06666666666667,47.16666666666666,17.266666666666666,22.72433333,443.0
2020-04-30,2,4,2020,30,50.2,1892046.9719999991,14250.0,1637.4,4076.0,770.0,2530.0,285943870.15,49045766.39999999,230481782.72000003,5992543.680000007,303.1751973441535,127.49127332005074,47.290000000000006,43.16,46.1375,13698466.0,5865661.0,49.23333333333333,48.4,208.2,824.3,723.1,44933.6,90125.9,110431.3,35.6,47.26667,58.06666666666667,47.16666666666666,17.266666666666666,22.72433333,443.0
2020-05-01,2,5,2020,1,50.2,1723480.577999998,16416.0,1637.4,5510.0,1436.0,3117.0,144633685.70000005,50898783.88,82806355.81,10820330.629999995,303.1751973441535,127.49127332005074,47.1375,43.0125,45.995,13698466.0,5865661.0,83.2258064516129,70.16129032258064,197.8,839.4,687.3,45230.5,92271.2,115807.5,35.6,60.54839,89.51612903225806,75.16129032258064,23.64516129032258,20.98064516,443.0
2020-05-02,2,5,2020,2,50.2,1723480.577999998,16416.0,1637.4,5510.0,1436.0,3117.0,144633685.70000005,50898783.88,82806355.81,10820330.629999995,303.1751973441535,127.49127332005074,47.1375,43.0125,45.995,13698466.0,5865661.0,83.2258064516129,70.16129032258064,197.8,839.4,687.3,45230.5,92271.2,115807.5,35.6,60.54839,89.51612903225806,75.16129032258064,23.64516129032258,20.98064516,443.0
2020-05-03,2,5,2020,3,50.2,1723480.577999998,16416.0,1637.4,5510.0,1436.0,3117.0,144633685.70000005,50898783.88,82806355.81,10820330.629999995,303.1751973441535,127.49127332005074,47.1375,43.0125,45.995,13698466.0,5865661.0,83.2258064516129,70.16129032258064,197.8,839.4,687.3,45230.5,92271.2,115807.5,35.6,60.54839,89.51612903225806,75.16129032258064,23.64516129032258,20.98064516,443.0
2020-05-04,2,5,2020,4,50.2,1723480.577999998,16416.0,1637.4,5510.0,1436.0,3117.0,144633685.70000005,50898783.88,82806355.81,10820330.629999995,303.1751973441535,127.49127332005074,47.1375,43.0125,45.995,13698466.0,5865661.0,83.2258064516129,70.16129032258064,197.8,839.4,687.3,45230.5,92271.2,115807.5,35.6,60.54839,89.51612903225806,75.16129032258064,23.64516129032258,20.98064516,443.0
